,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Tax Effect Of Unusual Items,775.987274,417.0,6200.0,186480.0,5624.507659
Tax Rate For Calcs,0.155197,0.139,0.269565,0.126,0.114786
Total Unusual Items,5000.0,3000.0,23000.0,1480000.0,49000.0
Total Unusual Items Excluding Goodwill,5000.0,3000.0,23000.0,1480000.0,49000.0
Net Income From Continuing Operation Net Minority Interest,12215000.0,13911000.0,11928000.0,11423000.0,14159000.0
Reconciled Depreciation,492000.0,750000.0,854000.0,475000.0,927000.0
Net Interest Income,54983000.0,53690000.0,53763000.0,52958000.0,51113000.0
Interest Expense,23517000.0,23676000.0,25197000.0,26859000.0,25469000.0
Interest Income,78500000.0,77366000.0,78960000.0,79817000.0,76582000.0
Normalized Income,12210775.987274,13908417.0,11911200.0,10129480.0,14115624.507659
Net Income From Continuing And Discontinued Operation,12215000.0,13911000.0,11928000.0,11423000.0,14159000.0
Diluted Average Shares,34446710.0,34506238.0,34553139.0,34658674.0,34919395.0
Basic Average Shares,34028592.0,34012490.0,34109339.0,34322069.0,34609900.0
Diluted EPS,0.36,0.4,0.34,0.33,0.41
Basic EPS,0.36,0.41,0.35,0.33,0.41
Diluted NI Availto Com Stockholders,12215000.0,13911000.0,11928000.0,11423000.0,14159000.0
Net Income Common Stockholders,12215000.0,13911000.0,11928000.0,11423000.0,14159000.0
Net Income,12215000.0,13911000.0,11928000.0,11423000.0,14159000.0
Net Income Including Noncontrolling Interests,12215000.0,13911000.0,11928000.0,11423000.0,14159000.0
Net Income Continuous Operations,12215000.0,13911000.0,11928000.0,11423000.0,14159000.0
Tax Provision,2244000.0,2248000.0,4402000.0,1643000.0,1836000.0
Pretax Income,14459000.0,16159000.0,16330000.0,13066000.0,15995000.0
Gain On Sale Of Security,-6854000.0,-3887000.0,-3903000.0,-6945000.0,-1921000.0
Depreciation Amortization Depletion Income Statement,302000.0,303000.0,399000.0,399000.0,421000.0
Depreciation And Amortization In Income Statement,302000.0,303000.0,399000.0,399000.0,421000.0
Amortization,302000.0,303000.0,399000.0,399000.0,421000.0
Amortization Of Intangibles Income Statement,302000.0,303000.0,399000.0,399000.0,421000.0
Selling General And Administration,26613000.0,26946000.0,25470000.0,25319000.0,25504000.0
Selling And Marketing Expense,336000.0,335000.0,405000.0,128000.0,244000.0
General And Administrative Expense,26277000.0,26611000.0,25065000.0,25191000.0,25260000.0
Insurance And Claims,810000.0,812000.0,829000.0,824000.0,812000.0
Salaries And Wages,25467000.0,25799000.0,24236000.0,24367000.0,24448000.0
Total Revenue,56500000.0,57593000.0,57053000.0,54795000.0,56359000.0
Operating Revenue,56500000.0,57593000.0,57053000.0,54795000.0,56359000.0
Occupancy And Equipment,4840000.0,4926000.0,4742000.0,4850000.0,4765000.0
Professional Expense And Contract Services Expense,1122000.0,734000.0,663000.0,490000.0,795000.0
Other Non Interest Expense,8208000.0,8474000.0,8266000.0,8232000.0,7611000.0
