,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,-5368621.477532,-296000.0,-11487000.0,-4060600.0,-2504059.04059,,
Tax Rate For Calcs,0.282559,0.08,0.21,0.257,0.278229,,
Normalized EBITDA,265400000.0,246900000.0,296600000.0,258000000.0,268300000.0,,
Total Unusual Items,-19000000.0,-3700000.0,-54700000.0,-15800000.0,-9000000.0,,
Total Unusual Items Excluding Goodwill,-19000000.0,-3700000.0,-54700000.0,-15800000.0,-9000000.0,,
Net Income From Continuing Operation Net Minority Interest,94200000.0,116900000.0,-400000.0,88700000.0,97800000.0,,
Reconciled Depreciation,59400000.0,59300000.0,58400000.0,62300000.0,60500000.0,,
Reconciled Cost Of Revenue,884300000.0,836700000.0,923200000.0,897200000.0,884900000.0,,
EBITDA,246400000.0,243200000.0,241900000.0,242200000.0,259300000.0,,
EBIT,187000000.0,183900000.0,183500000.0,179900000.0,198800000.0,,
Net Interest Income,-56800000.0,-56000000.0,-60000000.0,-61600000.0,-64700000.0,,
Interest Expense,55700000.0,56800000.0,99100000.0,60500000.0,63300000.0,,
Normalized Income,107831378.522468,120304000.0,42813000.0,100439400.0,104295940.95941,,
Net Income From Continuing And Discontinued Operation,93100000.0,113500000.0,-7300000.0,91700000.0,98300000.0,,
Total Expenses,1128700000.0,1086500000.0,1170400000.0,1146600000.0,1137100000.0,,
Total Operating Income As Reported,198300000.0,183400000.0,159000000.0,186300000.0,205600000.0,,
Diluted Average Shares,147400000.0,146800000.0,146400000.0,146100000.0,146000000.0,,
Basic Average Shares,147100000.0,146200000.0,145800000.0,145800000.0,145700000.0,,
Diluted EPS,0.63,0.77,-0.05,0.63,0.67,,
Basic EPS,0.63,0.78,-0.05,0.63,0.67,,
Diluted NI Availto Com Stockholders,93100000.0,113500000.0,-7300000.0,91700000.0,98300000.0,,
Net Income Common Stockholders,93100000.0,113500000.0,-7300000.0,91700000.0,98300000.0,,
Otherunder Preferred Stock Dividend,,,0.0,0.0,,,0.0
Net Income,93100000.0,113500000.0,-7300000.0,91700000.0,98300000.0,,
Net Income Including Noncontrolling Interests,93100000.0,113500000.0,-7300000.0,91700000.0,98300000.0,,
Net Income Discontinuous Operations,-1100000.0,-3400000.0,-6900000.0,3000000.0,500000.0,,
Net Income Continuous Operations,94200000.0,116900000.0,-400000.0,88700000.0,97800000.0,,
Tax Provision,37100000.0,10200000.0,84800000.0,30700000.0,37700000.0,,
Pretax Income,131300000.0,127100000.0,84400000.0,119400000.0,135500000.0,,
Other Income Expense,-18200000.0,-2900000.0,-58000000.0,-17500000.0,-7800000.0,,
Other Non Operating Income Expenses,800000.0,800000.0,-3300000.0,-1700000.0,1200000.0,,
Special Income Charges,-13900000.0,-2600000.0,-51900000.0,-12200000.0,-10600000.0,,
Gain On Sale Of Ppe,-6000000.0,,,,-1300000.0,,
Gain On Sale Of Business,,,-10400000.0,-5400000.0,,,5900000.0
Other Special Charges,5100000.0,,0.0,,6800000.0,,8300000.0
Restructuring And Mergern Acquisition,2800000.0,2600000.0,33000000.0,6800000.0,2500000.0,,
Gain On Sale Of Security,-5100000.0,-1100000.0,-2800000.0,-3600000.0,1600000.0,,
Net Non Operating Interest Income Expense,-56800000.0,-56000000.0,-60000000.0,-61600000.0,-64700000.0,,
Total Other Finance Cost,1100000.0,-800000.0,1300000.0,1100000.0,1400000.0,,
Interest Expense Non Operating,55700000.0,56800000.0,99100000.0,60500000.0,63300000.0,,
Operating Income,206300000.0,186000000.0,202400000.0,198500000.0,208000000.0,,
Operating Expense,199900000.0,205700000.0,204400000.0,203000000.0,208000000.0,,
Depreciation Amortization Depletion Income Statement,14900000.0,15200000.0,15600000.0,15900000.0,16300000.0,,
Depreciation And Amortization In Income Statement,14900000.0,15200000.0,15600000.0,15900000.0,16300000.0,,
Amortization,14900000.0,15200000.0,15600000.0,15900000.0,16300000.0,,
Amortization Of Intangibles Income Statement,14900000.0,15200000.0,15600000.0,15900000.0,16300000.0,,
Selling General And Administration,185000000.0,190500000.0,188800000.0,187100000.0,191700000.0,,
General And Administrative Expense,185000000.0,,,,191700000.0,187300000.0,
Other Gand A,184200000.0,,,,190300000.0,185500000.0,
Salaries And Wages,800000.0,,,,1400000.0,1800000.0,
Gross Profit,406200000.0,391700000.0,406800000.0,401500000.0,416000000.0,,
Cost Of Revenue,928800000.0,880800000.0,966000000.0,943600000.0,929100000.0,,
Total Revenue,1335000000.0,1272500000.0,1372800000.0,1345100000.0,1345100000.0,,
Operating Revenue,1335000000.0,1272500000.0,1372800000.0,1345100000.0,1345100000.0,,
