,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,231630.0,-176610.0,1013250.0,-450660.0,-77910.0,,
Tax Rate For Calcs,0.21,0.21,0.21,0.21,0.21,,
Normalized EBITDA,40004000.0,44614000.0,44074000.0,42756000.0,41882000.0,,
Total Unusual Items,1103000.0,-841000.0,4825000.0,-2146000.0,-371000.0,,
Total Unusual Items Excluding Goodwill,1103000.0,-841000.0,4825000.0,-2146000.0,-371000.0,,
Net Income From Continuing Operation Net Minority Interest,14014000.0,14786000.0,22295000.0,15335000.0,16711000.0,,
Reconciled Depreciation,16189000.0,17255000.0,16181000.0,15223000.0,15138000.0,,
Reconciled Cost Of Revenue,1171000.0,768000.0,2064000.0,2664000.0,2217000.0,,
EBITDA,41107000.0,43773000.0,48899000.0,40610000.0,41511000.0,,
EBIT,24918000.0,26518000.0,32718000.0,25387000.0,26373000.0,,
Net Interest Income,-10904000.0,-11732000.0,-10423000.0,-10052000.0,-9662000.0,,
Interest Expense,10904000.0,11732000.0,10423000.0,10052000.0,9662000.0,,
Normalized Income,13142630.0,15450390.0,18483250.0,17030340.0,17004090.0,,
Net Income From Continuing And Discontinued Operation,14014000.0,14786000.0,22295000.0,15335000.0,16711000.0,,
Total Expenses,29495000.0,25065000.0,25185000.0,24140000.0,23373000.0,,
Rent Expense Supplemental,157000.0,158000.0,,176000.0,201000.0,64000.0,
Total Operating Income As Reported,24865000.0,26424000.0,32656000.0,25181000.0,26193000.0,,
Diluted Average Shares,55606000.0,55191000.0,55670000.0,54619000.0,54011000.0,,
Basic Average Shares,55530000.0,55062000.0,55023000.0,54249000.0,53979000.0,,
Diluted EPS,0.24,0.25,0.39,0.27,0.3,,
Basic EPS,0.24,0.25,0.39,0.27,0.3,,
Diluted NI Availto Com Stockholders,13219000.0,13991000.0,21662000.0,14671000.0,16047000.0,,
Net Income Common Stockholders,13219000.0,13991000.0,21662000.0,14671000.0,16047000.0,,
Otherunder Preferred Stock Dividend,795000.0,795000.0,633000.0,664000.0,664000.0,,
Net Income,14014000.0,14786000.0,22295000.0,15335000.0,16711000.0,,
Net Income Including Noncontrolling Interests,14014000.0,14786000.0,22295000.0,15335000.0,16711000.0,,
Net Income Continuous Operations,14014000.0,14786000.0,22295000.0,15335000.0,16711000.0,,
Pretax Income,14014000.0,14786000.0,22295000.0,15335000.0,16711000.0,,
Other Income Expense,1156000.0,-747000.0,4887000.0,-1940000.0,-191000.0,,
Other Non Operating Income Expenses,53000.0,94000.0,62000.0,206000.0,180000.0,,
Special Income Charges,-455000.0,-1169000.0,-1499000.0,-675000.0,-512000.0,,
Gain On Sale Of Ppe,,,,,,1044000.0,3139000.0
Other Special Charges,,,,,,,0.0
Impairment Of Capital Assets,455000.0,1169000.0,1499000.0,675000.0,512000.0,,
Gain On Sale Of Security,1558000.0,328000.0,6324000.0,-1471000.0,141000.0,,
Net Non Operating Interest Income Expense,-10904000.0,-11732000.0,-10423000.0,-10052000.0,-9662000.0,,
Interest Expense Non Operating,10904000.0,11732000.0,10423000.0,10052000.0,9662000.0,,
Operating Income,23762000.0,27265000.0,27831000.0,27327000.0,26564000.0,,
Operating Expense,27052000.0,23083000.0,21940000.0,20213000.0,19390000.0,,
Other Operating Expenses,5341000.0,116000.0,447000.0,305000.0,-150000.0,,
Depreciation Amortization Depletion Income Statement,14917000.0,16041000.0,15000000.0,13960000.0,13372000.0,,
Depreciation And Amortization In Income Statement,14917000.0,16041000.0,15000000.0,13960000.0,13372000.0,,
Selling General And Administration,6794000.0,6926000.0,6493000.0,5948000.0,6168000.0,,
General And Administrative Expense,6794000.0,6926000.0,6493000.0,5948000.0,6168000.0,,
Other Gand A,6794000.0,6926000.0,6493000.0,5948000.0,6168000.0,,
Gross Profit,50814000.0,50348000.0,49771000.0,47540000.0,45954000.0,,
Cost Of Revenue,2443000.0,1982000.0,3245000.0,3927000.0,3983000.0,,
Total Revenue,53257000.0,52330000.0,53016000.0,51467000.0,49937000.0,,
Operating Revenue,51842000.0,51222000.0,61755000.0,48554000.0,46951000.0,,
