,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.240175,0.22,0.203125,0.21,0.228782
Net Income From Continuing Operation Net Minority Interest,174000000.0,154000000.0,255000000.0,181000000.0,209000000.0
Reconciled Depreciation,22000000.0,22000000.0,21000000.0,21000000.0,19000000.0
EBIT,248000000.0,216000000.0,339000000.0,248000000.0,290000000.0
Net Interest Income,-19000000.0,-19000000.0,-19000000.0,-19000000.0,-19000000.0
Interest Expense,19000000.0,19000000.0,19000000.0,19000000.0,19000000.0
Interest Income,15000000.0,6000000.0,9000000.0,6000000.0,7000000.0
Normalized Income,174000000.0,154000000.0,255000000.0,181000000.0,209000000.0
Net Income From Continuing And Discontinued Operation,174000000.0,154000000.0,255000000.0,181000000.0,209000000.0
Total Expenses,1701000000.0,1646000000.0,1828000000.0,2134000000.0,1615000000.0
Diluted Average Shares,83500000.0,83800000.0,84000000.0,83900000.0,83900000.0
Basic Average Shares,83500000.0,83800000.0,83978258.0,83900000.0,83900000.0
Diluted EPS,2.07,1.84,3.03,2.16,2.49
Basic EPS,2.07,1.84,3.0365,2.16,2.49
Diluted NI Availto Com Stockholders,174000000.0,154000000.0,255000000.0,181000000.0,209000000.0
Net Income Common Stockholders,174000000.0,154000000.0,255000000.0,181000000.0,209000000.0
Net Income,174000000.0,154000000.0,255000000.0,181000000.0,209000000.0
Net Income Including Noncontrolling Interests,174000000.0,154000000.0,255000000.0,181000000.0,209000000.0
Net Income Continuous Operations,174000000.0,154000000.0,255000000.0,181000000.0,209000000.0
Tax Provision,55000000.0,43000000.0,65000000.0,48000000.0,62000000.0
Pretax Income,229000000.0,197000000.0,320000000.0,229000000.0,271000000.0
Other Income Expense,27000000.0,27000000.0,32000000.0,26000000.0,27000000.0
Net Non Operating Interest Income Expense,-19000000.0,-19000000.0,-19000000.0,-19000000.0,-19000000.0
Interest Expense Non Operating,19000000.0,19000000.0,19000000.0,19000000.0,19000000.0
Other Operating Expenses,75000000.0,77000000.0,78000000.0,88000000.0,77000000.0
Total Revenue,1930000000.0,1843000000.0,2148000000.0,2363000000.0,1886000000.0
Operating Revenue,1930000000.0,1843000000.0,2148000000.0,2363000000.0,1886000000.0
Loss Adjustment Expense,1007000000.0,965000000.0,1181000000.0,1430000000.0,937000000.0
Net Policyholder Benefits And Claims,1007000000.0,965000000.0,1181000000.0,1430000000.0,937000000.0
