,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Tax Effect Of Unusual Items,-136364.154127,-235173.0,-460908.0,-266544.722439,-125460.31746
Tax Rate For Calcs,0.24659,0.283,0.279,0.186005,0.275132
Normalized EBITDA,37457000.0,23083000.0,4829000.0,12733000.0,47597000.0
Total Unusual Items,-553000.0,-831000.0,-1652000.0,-1433000.0,-456000.0
Total Unusual Items Excluding Goodwill,-553000.0,-831000.0,-1652000.0,-1433000.0,-456000.0
Net Income From Continuing Operation Net Minority Interest,10715000.0,-368000.0,-11971000.0,-9249000.0,14683000.0
Reconciled Depreciation,6301000.0,6171000.0,6037000.0,5932000.0,5785000.0
Reconciled Cost Of Revenue,423493000.0,372457000.0,291038000.0,286486000.0,409142000.0
EBITDA,36904000.0,22252000.0,3177000.0,11300000.0,47141000.0
EBIT,30603000.0,16081000.0,-2860000.0,5368000.0,41356000.0
Net Interest Income,-16381000.0,-16604000.0,-16014000.0,-18158000.0,-18298000.0
Interest Expense,16381000.0,16604000.0,16014000.0,18158000.0,18298000.0
Normalized Income,11131635.845873,227827.0,-10779908.0,-8082544.722439,15013539.68254
Net Income From Continuing And Discontinued Operation,10715000.0,-368000.0,-11971000.0,-9249000.0,14683000.0
Total Expenses,521932000.0,466419000.0,376135000.0,371929000.0,501986000.0
Total Operating Income As Reported,30379000.0,16271000.0,-1973000.0,4493000.0,39999000.0
Diluted Average Shares,16444000.0,15968000.0,14831000.0,14628000.0,14891000.0
Basic Average Shares,16313000.0,15968000.0,14831000.0,14628000.0,14593000.0
Diluted EPS,0.65,-0.02,-0.81,-0.63,0.99
Basic EPS,0.66,-0.02,-0.81,-0.63,1.01
Diluted NI Availto Com Stockholders,10715000.0,-368000.0,-11971000.0,-9249000.0,14683000.0
Net Income Common Stockholders,10715000.0,-368000.0,-11971000.0,-9249000.0,14683000.0
Net Income,10715000.0,-368000.0,-11971000.0,-9249000.0,14683000.0
Minority Interests,0.0,7000.0,1641000.0,1162000.0,-2031000.0
Net Income Including Noncontrolling Interests,10715000.0,-375000.0,-13612000.0,-10411000.0,16714000.0
Net Income Continuous Operations,10715000.0,-375000.0,-13612000.0,-10411000.0,16714000.0
Tax Provision,3507000.0,-148000.0,-5262000.0,-2379000.0,6344000.0
Pretax Income,14222000.0,-523000.0,-18874000.0,-12790000.0,23058000.0
Other Income Expense,-329000.0,-1021000.0,-2539000.0,-558000.0,901000.0
Other Non Operating Income Expenses,224000.0,-190000.0,-887000.0,875000.0,1357000.0
Special Income Charges,-553000.0,-831000.0,-1652000.0,-1433000.0,-456000.0
Restructuring And Mergern Acquisition,553000.0,831000.0,1652000.0,1433000.0,456000.0
Net Non Operating Interest Income Expense,-16381000.0,-16604000.0,-16014000.0,-18158000.0,-18298000.0
Interest Expense Non Operating,16381000.0,16604000.0,16014000.0,18158000.0,18298000.0
Operating Income,30932000.0,17102000.0,-321000.0,5926000.0,40455000.0
Operating Expense,97731000.0,93309000.0,84375000.0,84727000.0,92150000.0
Depreciation Amortization Depletion Income Statement,5593000.0,5518000.0,5315000.0,5216000.0,5091000.0
Depreciation And Amortization In Income Statement,5593000.0,5518000.0,5315000.0,5216000.0,5091000.0
Selling General And Administration,92138000.0,87791000.0,79060000.0,79511000.0,87059000.0
Gross Profit,128663000.0,110411000.0,84054000.0,90653000.0,132605000.0
Cost Of Revenue,424201000.0,373110000.0,291760000.0,287202000.0,409836000.0
Total Revenue,552864000.0,483521000.0,375814000.0,377855000.0,542441000.0
Operating Revenue,552864000.0,483521000.0,375814000.0,377855000.0,542441000.0
