,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.290662,0.05611,0.093621,0.297886,0.287011
Normalized EBITDA,54316000.0,30187000.0,48053000.0,40025000.0,41717000.0
Net Income From Continuing Operation Net Minority Interest,25924000.0,29198000.0,27020000.0,17853000.0,21030000.0
Reconciled Depreciation,7167000.0,7007000.0,6751000.0,6704000.0,6660000.0
Reconciled Cost Of Revenue,74887000.0,62108000.0,77378000.0,49769000.0,85093000.0
EBITDA,54316000.0,30187000.0,48053000.0,40025000.0,41717000.0
EBIT,47149000.0,23180000.0,41302000.0,33321000.0,35057000.0
Net Interest Income,-3976000.0,14199000.0,-4803000.0,-488000.0,1675000.0
Interest Expense,10770000.0,-7777000.0,11437000.0,7771000.0,5539000.0
Interest Income,6794000.0,7158000.0,6634000.0,7283000.0,7214000.0
Normalized Income,25924000.0,29198000.0,27020000.0,17853000.0,21030000.0
Net Income From Continuing And Discontinued Operation,25924000.0,29198000.0,27020000.0,17853000.0,21030000.0
Total Expenses,228485000.0,212830000.0,232675000.0,184881000.0,226661000.0
Total Operating Income As Reported,40361000.0,31232000.0,34687000.0,26112000.0,27858000.0
Diluted Average Shares,117286124.0,115104770.0,115448770.0,114725904.0,113483212.0
Basic Average Shares,115111656.0,113158001.0,113031070.0,112165236.0,112025507.0
Diluted EPS,0.22,0.25,0.23,0.16,0.19
Basic EPS,0.23,0.26,0.24,0.16,0.19
Diluted NI Availto Com Stockholders,25924000.0,29198000.0,27020000.0,17853000.0,21030000.0
Net Income Common Stockholders,25924000.0,29198000.0,27020000.0,17853000.0,21030000.0
Net Income,25924000.0,29198000.0,27020000.0,17853000.0,21030000.0
Minority Interests,119000.0,-22000.0,-49000.0,-86000.0,-16000.0
Net Income Including Noncontrolling Interests,25805000.0,29220000.0,27069000.0,17939000.0,21046000.0
Net Income Continuous Operations,25805000.0,29220000.0,27069000.0,17939000.0,21046000.0
Tax Provision,10574000.0,1737000.0,2796000.0,7611000.0,8472000.0
Pretax Income,36379000.0,30957000.0,29865000.0,25550000.0,29518000.0
Other Income Expense,-6000.0,-15874000.0,-19000.0,-74000.0,-15000.0
Earnings From Equity Interest,-6000.0,44000.0,-19000.0,-74000.0,-15000.0
Net Non Operating Interest Income Expense,-3976000.0,14199000.0,-4803000.0,-488000.0,1675000.0
Interest Expense Non Operating,10770000.0,-7777000.0,11437000.0,7771000.0,5539000.0
Interest Income Non Operating,6794000.0,7158000.0,6634000.0,7283000.0,7214000.0
Operating Income,40361000.0,32632000.0,34687000.0,26112000.0,27858000.0
Operating Expense,153598000.0,150722000.0,155297000.0,135112000.0,141568000.0
Other Operating Expenses,62286000.0,-3855000.0,61465000.0,53232000.0,56630000.0
Depreciation Amortization Depletion Income Statement,7167000.0,7007000.0,6751000.0,6704000.0,6660000.0
Depreciation And Amortization In Income Statement,7167000.0,7007000.0,6751000.0,6704000.0,6660000.0
Selling General And Administration,84145000.0,147570000.0,87081000.0,75176000.0,78278000.0
Selling And Marketing Expense,43925000.0,94030000.0,47345000.0,35800000.0,40076000.0
General And Administrative Expense,40220000.0,53540000.0,39736000.0,39376000.0,38202000.0
Salaries And Wages,40220000.0,42751000.0,39736000.0,39376000.0,38202000.0
Gross Profit,193959000.0,183354000.0,189984000.0,161224000.0,169426000.0
Cost Of Revenue,74887000.0,62108000.0,77378000.0,49769000.0,85093000.0
Total Revenue,268846000.0,245462000.0,267362000.0,210993000.0,254519000.0
Operating Revenue,240526000.0,218406000.0,240261000.0,189025000.0,233609000.0
