,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2023-12-31
Tax Effect Of Unusual Items,-161022.728288,-244340.0,-1903324.194654,-741280.0,-618775.675098,
Tax Rate For Calcs,0.227755,0.19,0.230706,0.226,0.212055,
Normalized EBITDA,199303000.0,167342000.0,199943000.0,185002000.0,167543000.0,
Total Unusual Items,-707000.0,-1286000.0,-8250000.0,-3280000.0,-2918000.0,
Total Unusual Items Excluding Goodwill,-707000.0,-1286000.0,-8250000.0,-3280000.0,-2918000.0,
Net Income From Continuing Operation Net Minority Interest,121061000.0,101337000.0,117852000.0,111160000.0,99471000.0,
Reconciled Depreciation,31307000.0,30821000.0,26823000.0,26693000.0,27168000.0,
Reconciled Cost Of Revenue,550419000.0,513181000.0,506883000.0,500655000.0,500690000.0,
EBITDA,198596000.0,166056000.0,191693000.0,181722000.0,164625000.0,
EBIT,167289000.0,135235000.0,164870000.0,155029000.0,137457000.0,
Net Interest Income,-10524000.0,-10143000.0,-11675000.0,-11408000.0,-11216000.0,
Interest Expense,10524000.0,10143000.0,11675000.0,11408000.0,11216000.0,
Normalized Income,121606977.271712,102378660.0,124198675.805346,113698720.0,101770224.324902,
Net Income From Continuing And Discontinued Operation,121061000.0,101337000.0,117852000.0,111160000.0,99471000.0,
Total Expenses,719562000.0,675154000.0,661227000.0,650735000.0,652976000.0,
Total Operating Income As Reported,156307000.0,129205000.0,154836000.0,144903000.0,128897000.0,
Diluted Average Shares,37903000.0,37851000.0,38137000.0,38451000.0,38501000.0,
Basic Average Shares,37692000.0,37683000.0,37874000.0,38208000.0,38302000.0,
Diluted EPS,3.19,2.68,3.09,2.89,2.58,
Basic EPS,3.21,2.69,3.11,2.91,2.6,
Diluted NI Availto Com Stockholders,121061000.0,101337000.0,117852000.0,111160000.0,99471000.0,
Net Income Common Stockholders,121061000.0,101337000.0,117852000.0,111160000.0,99471000.0,
Net Income,121061000.0,101337000.0,117852000.0,111160000.0,99471000.0,
Net Income Including Noncontrolling Interests,121061000.0,101337000.0,117852000.0,111160000.0,99471000.0,
Net Income Continuous Operations,121061000.0,101337000.0,117852000.0,111160000.0,99471000.0,
Tax Provision,35704000.0,23755000.0,35343000.0,32461000.0,26770000.0,
Pretax Income,156765000.0,125092000.0,153195000.0,143621000.0,126241000.0,
Other Income Expense,10275000.0,4744000.0,1784000.0,6846000.0,5642000.0,
Other Non Operating Income Expenses,10982000.0,6030000.0,10034000.0,10126000.0,8560000.0,
Special Income Charges,-707000.0,-1286000.0,-8250000.0,-3280000.0,-2918000.0,
Gain On Sale Of Business,,,,,,0.0
Restructuring And Mergern Acquisition,707000.0,1286000.0,8250000.0,3280000.0,2918000.0,
Net Non Operating Interest Income Expense,-10524000.0,-10143000.0,-11675000.0,-11408000.0,-11216000.0,
Interest Expense Non Operating,10524000.0,10143000.0,11675000.0,11408000.0,11216000.0,
Operating Income,157014000.0,130491000.0,163086000.0,148183000.0,131815000.0,
Operating Expense,169143000.0,161973000.0,154344000.0,150080000.0,152286000.0,
Research And Development,23308000.0,23019000.0,25781000.0,20734000.0,22152000.0,
Selling General And Administration,145835000.0,138954000.0,128563000.0,129346000.0,130134000.0,
Selling And Marketing Expense,41764000.0,39925000.0,36158000.0,37311000.0,35126000.0,
General And Administrative Expense,104071000.0,99029000.0,92405000.0,92035000.0,95008000.0,
Other Gand A,104071000.0,99029000.0,92405000.0,92035000.0,95008000.0,
Gross Profit,326157000.0,292464000.0,317430000.0,298263000.0,284101000.0,
Cost Of Revenue,550419000.0,513181000.0,506883000.0,500655000.0,500690000.0,
Total Revenue,876576000.0,805645000.0,824313000.0,798918000.0,784791000.0,
Operating Revenue,876576000.0,805645000.0,824313000.0,798918000.0,784791000.0,
