,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,-12000000.0,2020620.0,57782761.846219,-9300000.0,-6272727.272727,,
Tax Rate For Calcs,0.3,0.14,0.161661,0.3,0.139394,,
Normalized EBITDA,448000000.0,389066000.0,280482000.0,494079000.0,448000000.0,,
Total Unusual Items,-40000000.0,14433000.0,357431000.0,-31000000.0,-45000000.0,,
Total Unusual Items Excluding Goodwill,-40000000.0,14433000.0,357431000.0,-31000000.0,-45000000.0,,
Net Income From Continuing Operation Net Minority Interest,215000000.0,66978000.0,280853000.0,31656000.0,67000000.0,,
Reconciled Depreciation,197000000.0,184099000.0,188854000.0,173423000.0,184000000.0,,
Reconciled Cost Of Revenue,3337000000.0,3237205000.0,3256541000.0,3901911000.0,3402000000.0,,
EBITDA,408000000.0,403499000.0,637913000.0,463079000.0,403000000.0,,
EBIT,211000000.0,219400000.0,449059000.0,289656000.0,219000000.0,,
Net Interest Income,-30000000.0,2928000.0,7179000.0,74162000.0,63000000.0,,
Interest Expense,56000000.0,54342000.0,52118000.0,54149000.0,54000000.0,,
Interest Income,57000000.0,68491000.0,70567000.0,71323000.0,68000000.0,,
Normalized Income,243000000.0,54565620.0,-18795238.153781,53356000.0,105727272.727273,,
Net Income From Continuing And Discontinued Operation,215000000.0,66978000.0,280853000.0,31656000.0,67000000.0,,
Total Expenses,3748000000.0,3800982000.0,3861853000.0,4304858000.0,3801000000.0,,
Total Operating Income As Reported,199000000.0,131826000.0,42436000.0,175498000.0,132000000.0,,
Diluted Average Shares,196307678.0,196307678.0,196307678.0,196307678.0,196307678.0,,
Basic Average Shares,196307678.0,196307678.0,196307678.0,196307678.0,196307678.0,,
Diluted EPS,11.0,0.3,1.43,0.2,-37.1,,
Basic EPS,11.0,0.3,1.43,0.2,-37.1,,
Diluted NI Availto Com Stockholders,215000000.0,66978000.0,280853000.0,31656000.0,67000000.0,,
Net Income Common Stockholders,215000000.0,66978000.0,280853000.0,31656000.0,67000000.0,,
Net Income,215000000.0,66978000.0,280853000.0,31656000.0,67000000.0,,
Minority Interests,-44000000.0,-75353000.0,-51918000.0,-61049000.0,-75000000.0,,
Net Income Including Noncontrolling Interests,259000000.0,142331000.0,332771000.0,92705000.0,142000000.0,,
Net Income Continuous Operations,259000000.0,142331000.0,332771000.0,92705000.0,142000000.0,,
Tax Provision,-104000000.0,22727000.0,64170000.0,142802000.0,23000000.0,,
Pretax Income,155000000.0,165058000.0,396941000.0,235507000.0,165000000.0,,
Other Income Expense,-15000000.0,30304000.0,375360000.0,-14153000.0,-29000000.0,,
Special Income Charges,-40000000.0,-45300000.0,431834000.0,-31000000.0,-45000000.0,,
Other Special Charges,40000000.0,45300000.0,-464269000.0,31000000.0,45000000.0,,
Restructuring And Mergern Acquisition,,,0.0,0.0,,,0.0
Earnings From Equity Interest,25000000.0,15871000.0,17929000.0,16847000.0,16000000.0,,
Gain On Sale Of Security,,59733000.0,-74403000.0,,,-177894000.0,86414000.0
Net Non Operating Interest Income Expense,-30000000.0,2928000.0,7179000.0,74162000.0,63000000.0,,
Total Other Finance Cost,31000000.0,11221000.0,11270000.0,-56988000.0,-49000000.0,,
Interest Expense Non Operating,56000000.0,54342000.0,52118000.0,54149000.0,54000000.0,,
Interest Income Non Operating,57000000.0,68491000.0,70567000.0,71323000.0,68000000.0,,
Operating Income,199000000.0,131826000.0,14402000.0,175498000.0,132000000.0,,
Operating Expense,411000000.0,399124000.0,435840000.0,402947000.0,399000000.0,,
Other Operating Expenses,8000000.0,2924000.0,62854000.0,-9081000.0,3000000.0,,
Other Taxes,,36334000.0,38395000.0,,,36539000.0,30026000.0
Provision For Doubtful Accounts,,-616000.0,449000.0,,,1211000.0,75000.0
Depreciation Amortization Depletion Income Statement,,19446000.0,19382000.0,,,14733000.0,18879000.0
Depreciation And Amortization In Income Statement,,19446000.0,19382000.0,,,14733000.0,18879000.0
Amortization,,13055000.0,13258000.0,,,8880000.0,14033000.0
Amortization Of Intangibles Income Statement,,13055000.0,13258000.0,,,8880000.0,14033000.0
Depreciation Income Statement,,6391000.0,6124000.0,,,5853000.0,4846000.0
Selling General And Administration,403000000.0,338536000.0,311344000.0,412028000.0,396000000.0,,
Selling And Marketing Expense,,184169000.0,172006000.0,,,214920000.0,231559000.0
General And Administrative Expense,,154367000.0,139338000.0,,,160876000.0,39465000.0
Other Gand A,,56732000.0,54100000.0,,,53664000.0,47784000.0
Salaries And Wages,,97635000.0,85238000.0,,,107212000.0,-8319000.0
Gross Profit,610000000.0,530950000.0,450242000.0,578445000.0,531000000.0,,
Cost Of Revenue,3337000000.0,3401858000.0,3426013000.0,3901911000.0,3402000000.0,,
Total Revenue,3947000000.0,3932808000.0,3876255000.0,4480356000.0,3933000000.0,,
Operating Revenue,3947000000.0,3932808000.0,3876255000.0,4480356000.0,3933000000.0,,
