,2024-09-30,2024-06-30,2024-03-31,2023-12-31,2023-09-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.317717,0.276331,0.268892,0.210044,0.289138
Normalized EBITDA,3369000.0,4785000.0,-916000.0,4527000.0,5145000.0
Net Income From Continuing Operation Net Minority Interest,1267000.0,2501000.0,-1577000.0,2501000.0,2729000.0
Reconciled Depreciation,1391000.0,1258000.0,1198000.0,1318000.0,1262000.0
Reconciled Cost Of Revenue,23458000.0,23544000.0,22981000.0,23329000.0,22760000.0
EBITDA,3369000.0,4785000.0,-916000.0,4527000.0,5145000.0
EBIT,1978000.0,3527000.0,-2114000.0,3209000.0,3883000.0
Net Interest Income,134000.0,180000.0,260000.0,371000.0,347000.0
Interest Expense,121000.0,71000.0,43000.0,43000.0,44000.0
Interest Income,255000.0,251000.0,303000.0,414000.0,391000.0
Normalized Income,1267000.0,2501000.0,-1577000.0,2501000.0,2729000.0
Net Income From Continuing And Discontinued Operation,1267000.0,2501000.0,-1577000.0,2501000.0,2729000.0
Total Expenses,26473000.0,26599000.0,27081000.0,26350000.0,25657000.0
Total Operating Income As Reported,1645000.0,2143000.0,-2417000.0,2795000.0,3492000.0
Diluted Average Shares,6075000.0,6072000.0,6063000.0,6030000.0,6032000.0
Basic Average Shares,6075000.0,6072000.0,6063000.0,6030000.0,6032000.0
Diluted EPS,0.2,0.4,-0.25,0.37,0.45
Basic EPS,0.2,0.4,-0.25,0.37,0.45
Diluted NI Availto Com Stockholders,1228000.0,2423000.0,-1527000.0,2457000.0,2688000.0
Net Income Common Stockholders,1228000.0,2423000.0,-1527000.0,2457000.0,2688000.0
Otherunder Preferred Stock Dividend,39000.0,78000.0,-50000.0,44000.0,41000.0
Net Income,1267000.0,2501000.0,-1577000.0,2501000.0,2729000.0
Net Income Including Noncontrolling Interests,1267000.0,2501000.0,-1577000.0,2501000.0,2729000.0
Net Income Continuous Operations,1267000.0,2501000.0,-1577000.0,2501000.0,2729000.0
Tax Provision,590000.0,955000.0,-580000.0,665000.0,1110000.0
Pretax Income,1857000.0,3456000.0,-2157000.0,3166000.0,3839000.0
Other Income Expense,78000.0,1133000.0,,0.0,
Other Non Operating Income Expenses,78000.0,1133000.0,,0.0,
Net Non Operating Interest Income Expense,134000.0,180000.0,260000.0,371000.0,347000.0
Interest Expense Non Operating,121000.0,71000.0,43000.0,43000.0,44000.0
Interest Income Non Operating,255000.0,251000.0,303000.0,414000.0,391000.0
Operating Income,1645000.0,2143000.0,-2417000.0,2795000.0,3492000.0
Operating Expense,3015000.0,3055000.0,4100000.0,3021000.0,2897000.0
Other Operating Expenses,49000.0,6000.0,971000.0,-5000.0,45000.0
Selling General And Administration,2966000.0,3049000.0,3129000.0,3026000.0,2852000.0
General And Administrative Expense,2966000.0,3049000.0,3129000.0,3026000.0,2852000.0
Other Gand A,2966000.0,3049000.0,3129000.0,3026000.0,2852000.0
Gross Profit,4660000.0,5198000.0,1683000.0,5816000.0,6389000.0
Cost Of Revenue,23458000.0,23544000.0,22981000.0,23329000.0,22760000.0
Total Revenue,28118000.0,28742000.0,24664000.0,29145000.0,29149000.0
Operating Revenue,25374000.0,26447000.0,22931000.0,26913000.0,26703000.0
