,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,,
Tax Rate For Calcs,0.0,0.0,0.0,0.0,0.0,,
Normalized EBITDA,-4559000.0,-3741000.0,-2662000.0,-2499000.0,-1791000.0,,
Total Unusual Items,,,,,,,20000.0
Total Unusual Items Excluding Goodwill,,,,,,,20000.0
Net Income From Continuing Operation Net Minority Interest,-5013000.0,-3864000.0,-2827000.0,-2616000.0,-1930000.0,,
Reconciled Depreciation,306000.0,177000.0,144000.0,146000.0,145000.0,,
Reconciled Cost Of Revenue,1710000.0,1507000.0,1601000.0,1526000.0,1403000.0,,
EBITDA,-4559000.0,-3741000.0,-2662000.0,-2499000.0,-1791000.0,,
EBIT,-4865000.0,-3918000.0,-2806000.0,-2645000.0,-1936000.0,,
Normalized Income,-5013000.0,-3864000.0,-2827000.0,-2616000.0,-1930000.0,,
Net Income From Continuing And Discontinued Operation,-5013000.0,-3864000.0,-2827000.0,-2616000.0,-1930000.0,,
Total Expenses,8685000.0,6934000.0,6504000.0,6505000.0,5990000.0,,
Total Operating Income As Reported,-4865000.0,-3918000.0,-2806000.0,-2645000.0,-1936000.0,,
Diluted Average Shares,9087202.0,8595288.0,,6615320.0,3228363.0,2308154.0,
Basic Average Shares,9087202.0,8595288.0,,6615320.0,3228363.0,2308154.0,
Diluted EPS,-0.55,-0.45,,-0.4,-0.6,-1.63,
Basic EPS,-0.55,-0.45,,-0.4,-0.6,-1.63,
Diluted NI Availto Com Stockholders,-5013000.0,-3864000.0,-2827000.0,-2616000.0,-1930000.0,,
Net Income Common Stockholders,-5013000.0,-3864000.0,-2827000.0,-2616000.0,-1930000.0,,
Net Income,-5013000.0,-3864000.0,-2827000.0,-2616000.0,-1930000.0,,
Net Income Including Noncontrolling Interests,-5013000.0,-3864000.0,-2827000.0,-2616000.0,-1930000.0,,
Net Income Continuous Operations,-5013000.0,-3864000.0,-2827000.0,-2616000.0,-1930000.0,,
Pretax Income,-5013000.0,-3864000.0,-2827000.0,-2616000.0,-1930000.0,,
Other Income Expense,-148000.0,54000.0,-21000.0,29000.0,6000.0,,
Other Non Operating Income Expenses,-148000.0,54000.0,-21000.0,29000.0,6000.0,,
Special Income Charges,,,,,,,151000.0
Gain On Sale Of Security,,,,,,,-131000.0
Operating Income,-4865000.0,-3918000.0,-2806000.0,-2645000.0,-1936000.0,,
Operating Expense,6975000.0,5427000.0,4903000.0,4979000.0,4587000.0,,
Depreciation Amortization Depletion Income Statement,306000.0,177000.0,144000.0,146000.0,145000.0,,
Depreciation And Amortization In Income Statement,306000.0,177000.0,144000.0,146000.0,145000.0,,
Selling General And Administration,6669000.0,5250000.0,4759000.0,4833000.0,4442000.0,,
Selling And Marketing Expense,260000.0,358000.0,412000.0,346000.0,320000.0,,
General And Administrative Expense,6409000.0,4892000.0,4347000.0,4487000.0,4122000.0,,
Other Gand A,6409000.0,4892000.0,4347000.0,4487000.0,4122000.0,,
Gross Profit,2110000.0,1509000.0,2097000.0,2334000.0,2651000.0,,
Cost Of Revenue,1710000.0,1507000.0,1601000.0,1526000.0,1403000.0,,
Total Revenue,3820000.0,3016000.0,3698000.0,3860000.0,4054000.0,,
Operating Revenue,3820000.0,3016000.0,3698000.0,3860000.0,4054000.0,,
