,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,,
Tax Rate For Calcs,0.0,0.21,0.21,0.037,0.03125,,
Normalized EBITDA,-47000000.0,-19000000.0,71000000.0,48000000.0,51000000.0,,
Total Unusual Items,,,,,,,0.0
Total Unusual Items Excluding Goodwill,,,,,,,0.0
Net Income From Continuing Operation Net Minority Interest,-70000000.0,-43000000.0,54000000.0,26000000.0,31000000.0,,
Reconciled Depreciation,21000000.0,20000000.0,19000000.0,19000000.0,18000000.0,,
Reconciled Cost Of Revenue,924000000.0,899000000.0,919000000.0,910000000.0,902000000.0,,
EBITDA,-47000000.0,-19000000.0,71000000.0,48000000.0,51000000.0,,
EBIT,-68000000.0,-39000000.0,52000000.0,29000000.0,33000000.0,,
Net Interest Income,5000000.0,6000000.0,6000000.0,8000000.0,7000000.0,,
Interest Expense,2000000.0,1000000.0,1000000.0,2000000.0,1000000.0,,
Interest Income,7000000.0,7000000.0,7000000.0,10000000.0,8000000.0,,
Normalized Income,-70000000.0,-43000000.0,54000000.0,26000000.0,31000000.0,,
Net Income From Continuing And Discontinued Operation,-70000000.0,-43000000.0,54000000.0,26000000.0,31000000.0,,
Total Expenses,1004000000.0,958000000.0,957000000.0,916000000.0,948000000.0,,
Rent Expense Supplemental,194000000.0,161000000.0,192000000.0,177000000.0,147000000.0,,
Total Operating Income As Reported,-75000000.0,-46000000.0,45000000.0,19000000.0,25000000.0,,
Diluted Average Shares,227941534.0,226990750.0,227335081.0,225716252.0,226603798.0,,
Basic Average Shares,227941534.0,226990750.0,225191788.0,224484159.0,224214030.0,,
Diluted EPS,-0.31,-0.19,0.23,0.11,0.14,,
Basic EPS,-0.31,-0.19,0.24,0.11,0.14,,
Diluted NI Availto Com Stockholders,-70000000.0,-43000000.0,53000000.0,26000000.0,31000000.0,,
Average Dilution Earnings,0.0,0.0,,0.0,0.0,0.0,
Net Income Common Stockholders,-70000000.0,-43000000.0,53000000.0,26000000.0,31000000.0,,
Otherunder Preferred Stock Dividend,0.0,0.0,1000000.0,0.0,0.0,,
Net Income,-70000000.0,-43000000.0,54000000.0,26000000.0,31000000.0,,
Net Income Including Noncontrolling Interests,-70000000.0,-43000000.0,54000000.0,26000000.0,31000000.0,,
Net Income Continuous Operations,-70000000.0,-43000000.0,54000000.0,26000000.0,31000000.0,,
Tax Provision,0.0,3000000.0,-3000000.0,1000000.0,1000000.0,,
Pretax Income,-70000000.0,-40000000.0,51000000.0,27000000.0,32000000.0,,
Other Income Expense,,,,,,,0.0
Special Income Charges,,,,,,,0.0
Restructuring And Mergern Acquisition,,,,,,,0.0
Net Non Operating Interest Income Expense,5000000.0,6000000.0,6000000.0,8000000.0,7000000.0,,
Interest Expense Non Operating,2000000.0,1000000.0,1000000.0,2000000.0,1000000.0,,
Interest Income Non Operating,7000000.0,7000000.0,7000000.0,10000000.0,8000000.0,,
Operating Income,-75000000.0,-46000000.0,45000000.0,19000000.0,25000000.0,,
Operating Expense,80000000.0,59000000.0,38000000.0,6000000.0,46000000.0,,
Other Operating Expenses,41000000.0,18000000.0,-7000000.0,-40000000.0,-1000000.0,,
Selling General And Administration,39000000.0,41000000.0,45000000.0,46000000.0,47000000.0,,
Selling And Marketing Expense,39000000.0,41000000.0,45000000.0,46000000.0,47000000.0,,
Gross Profit,5000000.0,13000000.0,83000000.0,25000000.0,71000000.0,,
Cost Of Revenue,924000000.0,899000000.0,919000000.0,910000000.0,902000000.0,,
Total Revenue,929000000.0,912000000.0,1002000000.0,935000000.0,973000000.0,,
Operating Revenue,898000000.0,884000000.0,978000000.0,910000000.0,950000000.0,,
