,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,10710.0,,
Tax Rate For Calcs,0.0,0.0,0.0,0.21,0.21,,
Normalized EBITDA,-717000.0,-755000.0,53000.0,2509000.0,1073000.0,,
Total Unusual Items,64000.0,56000.0,23000.0,,51000.0,,101000.0
Total Unusual Items Excluding Goodwill,64000.0,56000.0,23000.0,,51000.0,,101000.0
Net Income From Continuing Operation Net Minority Interest,-1492000.0,-1515000.0,-756000.0,1664000.0,343000.0,,
Reconciled Depreciation,563000.0,539000.0,543000.0,543000.0,549000.0,,
Reconciled Cost Of Revenue,13568000.0,15872000.0,21034000.0,22077000.0,21282000.0,,
EBITDA,-653000.0,-699000.0,76000.0,2509000.0,1124000.0,,
EBIT,-1216000.0,-1238000.0,-467000.0,1966000.0,575000.0,,
Net Interest Income,-207000.0,-211000.0,-260000.0,-272000.0,-223000.0,,
Interest Expense,276000.0,277000.0,289000.0,302000.0,232000.0,,
Interest Income,69000.0,66000.0,29000.0,30000.0,9000.0,,
Normalized Income,-1556000.0,-1571000.0,-779000.0,1664000.0,302710.0,,
Net Income From Continuing And Discontinued Operation,-1492000.0,-1515000.0,-756000.0,1664000.0,343000.0,,
Total Expenses,17420000.0,20274000.0,25184000.0,26380000.0,25317000.0,,
Total Operating Income As Reported,-1349000.0,-1360000.0,-519000.0,1936000.0,515000.0,,
Diluted Average Shares,34311306.0,34107640.0,,32420168.0,32033776.0,29327204.0,
Basic Average Shares,34311306.0,34107640.0,,31551805.0,30451622.0,29327204.0,
Diluted EPS,-0.05,-0.04,,0.04,0.01,-0.06,
Basic EPS,-0.05,-0.04,,0.05,0.01,-0.06,
Diluted NI Availto Com Stockholders,-1492000.0,-1515000.0,-1058000.0,1664000.0,343000.0,,
Net Income Common Stockholders,-1492000.0,-1515000.0,-1058000.0,1664000.0,343000.0,,
Net Income,-1492000.0,-1515000.0,-756000.0,1664000.0,343000.0,,
Net Income Including Noncontrolling Interests,-1492000.0,-1515000.0,-756000.0,1664000.0,343000.0,,
Net Income Continuous Operations,-1492000.0,-1515000.0,-756000.0,1664000.0,343000.0,,
Pretax Income,-1492000.0,-1515000.0,-756000.0,1664000.0,343000.0,,
Other Income Expense,64000.0,56000.0,23000.0,,51000.0,,101000.0
Gain On Sale Of Security,64000.0,56000.0,23000.0,,51000.0,,101000.0
Net Non Operating Interest Income Expense,-207000.0,-211000.0,-260000.0,-272000.0,-223000.0,,
Interest Expense Non Operating,276000.0,277000.0,289000.0,302000.0,232000.0,,
Interest Income Non Operating,69000.0,66000.0,29000.0,30000.0,9000.0,,
Operating Income,-1349000.0,-1360000.0,-519000.0,1936000.0,515000.0,,
Operating Expense,3852000.0,4402000.0,4150000.0,4303000.0,4035000.0,,
Research And Development,0.0,0.0,1000.0,0.0,0.0,,
Selling General And Administration,3852000.0,4402000.0,4149000.0,4303000.0,4035000.0,,
Selling And Marketing Expense,572000.0,711000.0,843000.0,726000.0,586000.0,,
General And Administrative Expense,3280000.0,3691000.0,3306000.0,3577000.0,3449000.0,,
Other Gand A,3280000.0,3691000.0,3306000.0,3577000.0,3449000.0,,
Gross Profit,2503000.0,3042000.0,3631000.0,6239000.0,4550000.0,,
Cost Of Revenue,13568000.0,15872000.0,21034000.0,22077000.0,21282000.0,,
Total Revenue,16071000.0,18914000.0,24665000.0,28316000.0,25832000.0,,
Operating Revenue,16071000.0,18914000.0,24665000.0,28316000.0,25832000.0,,
