,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.0,0.0,0.0,0.0,0.0
Normalized EBITDA,-22178000.0,-30137000.0,-28522000.0,-30037000.0,-38750000.0
Total Unusual Items,-3175000.0,,,,0.0
Total Unusual Items Excluding Goodwill,-3175000.0,,,,0.0
Net Income From Continuing Operation Net Minority Interest,-25949000.0,-30754000.0,-29163000.0,-30707000.0,-39399000.0
Reconciled Depreciation,191000.0,211000.0,214000.0,224000.0,220000.0
EBITDA,-25353000.0,-30137000.0,-28522000.0,-30037000.0,-38750000.0
EBIT,-25544000.0,-30348000.0,-28736000.0,-30261000.0,-38970000.0
Net Interest Income,701000.0,1077000.0,1451000.0,1857000.0,2134000.0
Interest Expense,405000.0,406000.0,427000.0,446000.0,429000.0
Interest Income,1106000.0,1483000.0,1878000.0,2303000.0,2563000.0
Normalized Income,-22774000.0,-30754000.0,-29163000.0,-30707000.0,-39399000.0
Net Income From Continuing And Discontinued Operation,-25949000.0,-30754000.0,-29163000.0,-30707000.0,-39399000.0
Total Expenses,23473000.0,31820000.0,30613000.0,32567000.0,41525000.0
Total Operating Income As Reported,-26648000.0,-31820000.0,-30613000.0,-32567000.0,-41525000.0
Diluted Average Shares,53445631.0,53359338.0,52802409.0,52693878.0,51831157.0
Basic Average Shares,53445631.0,53359338.0,52802409.0,52693878.0,51831157.0
Diluted EPS,-0.49,-0.58,-0.55,-0.58,-0.76
Basic EPS,-0.49,-0.58,-0.55,-0.58,-0.76
Diluted NI Availto Com Stockholders,-25949000.0,-30754000.0,-29163000.0,-30707000.0,-39399000.0
Net Income Common Stockholders,-25949000.0,-30754000.0,-29163000.0,-30707000.0,-39399000.0
Net Income,-25949000.0,-30754000.0,-29163000.0,-30707000.0,-39399000.0
Net Income Including Noncontrolling Interests,-25949000.0,-30754000.0,-29163000.0,-30707000.0,-39399000.0
Net Income Continuous Operations,-25949000.0,-30754000.0,-29163000.0,-30707000.0,-39399000.0
Pretax Income,-25949000.0,-30754000.0,-29163000.0,-30707000.0,-39399000.0
Other Income Expense,-3177000.0,-11000.0,-1000.0,3000.0,-8000.0
Other Non Operating Income Expenses,-2000.0,-11000.0,-1000.0,3000.0,-8000.0
Special Income Charges,-3175000.0,,,,0.0
Impairment Of Capital Assets,3175000.0,,,,0.0
Net Non Operating Interest Income Expense,701000.0,1077000.0,1451000.0,1857000.0,2134000.0
Interest Expense Non Operating,405000.0,406000.0,427000.0,446000.0,429000.0
Interest Income Non Operating,1106000.0,1483000.0,1878000.0,2303000.0,2563000.0
Operating Income,-23473000.0,-31820000.0,-30613000.0,-32567000.0,-41525000.0
Operating Expense,23473000.0,31820000.0,30613000.0,32567000.0,41525000.0
Research And Development,18022000.0,23888000.0,23532000.0,26471000.0,34653000.0
Selling General And Administration,5451000.0,7932000.0,7081000.0,6096000.0,6872000.0
General And Administrative Expense,5451000.0,7932000.0,7081000.0,6096000.0,6872000.0
Other Gand A,2279000.0,2896000.0,2599000.0,2148000.0,2725000.0
Salaries And Wages,3172000.0,5036000.0,4482000.0,3948000.0,4147000.0
Total Revenue,0.0,0.0,0.0,0.0,0.0
Operating Revenue,0.0,0.0,0.0,0.0,0.0
