,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2023-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.0,0.0,0.0,0.0,0.21,
Normalized EBITDA,-19471000.0,-20050000.0,-19060000.0,-20631000.0,52868000.0,
Total Unusual Items,,,0.0,-2063000.0,,0.0
Total Unusual Items Excluding Goodwill,,,0.0,-2063000.0,,0.0
Net Income From Continuing Operation Net Minority Interest,-17296000.0,-17655000.0,-16568000.0,-21696000.0,55409000.0,
Reconciled Depreciation,344000.0,353000.0,369000.0,369000.0,376000.0,
EBITDA,-19471000.0,-20050000.0,-19060000.0,-22694000.0,52868000.0,
EBIT,-19815000.0,-20403000.0,-19429000.0,-23063000.0,52492000.0,
Normalized Income,-17296000.0,-17655000.0,-16568000.0,-19633000.0,55409000.0,
Net Income From Continuing And Discontinued Operation,-17296000.0,-17655000.0,-16568000.0,-21696000.0,55409000.0,
Total Expenses,19815000.0,20403000.0,19429000.0,23063000.0,27508000.0,
Total Operating Income As Reported,-19815000.0,-20403000.0,-19429000.0,-25126000.0,52492000.0,
Diluted Average Shares,62544000.0,62479000.0,53954000.0,62409000.0,63587000.0,
Basic Average Shares,62544000.0,62479000.0,53954000.0,62409000.0,62205000.0,
Diluted EPS,-0.28,-0.28,-0.31,-0.35,0.87,
Basic EPS,-0.28,-0.28,-0.31,-0.35,0.89,
Diluted NI Availto Com Stockholders,-17296000.0,-17655000.0,-16568000.0,-21696000.0,55409000.0,
Net Income Common Stockholders,-17296000.0,-17655000.0,-16568000.0,-21696000.0,55409000.0,
Net Income,-17296000.0,-17655000.0,-16568000.0,-21696000.0,55409000.0,
Net Income Including Noncontrolling Interests,-17296000.0,-17655000.0,-16568000.0,-21696000.0,55409000.0,
Net Income Continuous Operations,-17296000.0,-17655000.0,-16568000.0,-21696000.0,55409000.0,
Pretax Income,-17296000.0,-17655000.0,-16568000.0,-21696000.0,55409000.0,
Other Income Expense,2519000.0,2748000.0,2861000.0,1367000.0,2917000.0,
Other Non Operating Income Expenses,2519000.0,2748000.0,2861000.0,3430000.0,2917000.0,
Special Income Charges,,,0.0,-2063000.0,,0.0
Restructuring And Mergern Acquisition,,,0.0,2063000.0,,0.0
Operating Income,-19815000.0,-20403000.0,-19429000.0,-23063000.0,52492000.0,
Operating Expense,19815000.0,20403000.0,19429000.0,23063000.0,27508000.0,
Research And Development,12987000.0,13404000.0,11713000.0,14639000.0,17261000.0,
Selling General And Administration,6828000.0,6999000.0,7716000.0,8424000.0,10247000.0,
General And Administrative Expense,6828000.0,6999000.0,7716000.0,8424000.0,10247000.0,
Other Gand A,2560000.0,2782000.0,3503000.0,4027000.0,4765000.0,
Salaries And Wages,4268000.0,4217000.0,4213000.0,4397000.0,5482000.0,
Total Revenue,0.0,0.0,0.0,0.0,80000000.0,
Operating Revenue,0.0,0.0,0.0,0.0,80000000.0,
