,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,,
Tax Rate For Calcs,0.272335,0.2534,0.255022,0.278685,0.247827,,
Net Income From Continuing Operation Net Minority Interest,70072000.0,92503000.0,75093000.0,17577000.0,53742000.0,,
Reconciled Depreciation,3014000.0,3041000.0,2834000.0,2855000.0,2321000.0,,
EBIT,97192000.0,124841000.0,101588000.0,25746000.0,72756000.0,,
Net Interest Income,-895000.0,-934000.0,-789000.0,-1378000.0,-1307000.0,,
Interest Expense,895000.0,934000.0,789000.0,1378000.0,1307000.0,,
Normalized Income,70072000.0,92503000.0,75093000.0,17577000.0,53742000.0,,
Net Income From Continuing And Discontinued Operation,70072000.0,92503000.0,75093000.0,17577000.0,53742000.0,,
Total Expenses,165310000.0,157686000.0,137654000.0,175736000.0,137682000.0,,
Diluted Average Shares,125979000.0,124934085.0,,,124934085.0,124934085.0,
Basic Average Shares,66773000.0,124934085.0,,,124934085.0,124934085.0,
Diluted EPS,0.56,0.740414,,,0.430163,0.437935,
Basic EPS,1.05,0.740414,,,0.430163,0.437935,
Diluted NI Availto Com Stockholders,70072000.0,92503000.0,75093000.0,17577000.0,53742000.0,,
Net Income Common Stockholders,70072000.0,92503000.0,75093000.0,17577000.0,53742000.0,,
Net Income,70072000.0,92503000.0,75093000.0,17577000.0,53742000.0,,
Net Income Including Noncontrolling Interests,70072000.0,92503000.0,75093000.0,17577000.0,53742000.0,,
Net Income Continuous Operations,70072000.0,92503000.0,75093000.0,17577000.0,53742000.0,,
Tax Provision,26225000.0,31404000.0,25706000.0,6791000.0,17707000.0,,
Pretax Income,96297000.0,123907000.0,100799000.0,24368000.0,71449000.0,,
Other Income Expense,253000.0,211000.0,-201000.0,416000.0,43000.0,,
Net Non Operating Interest Income Expense,-895000.0,-934000.0,-789000.0,-1378000.0,-1307000.0,,
Interest Expense Non Operating,895000.0,934000.0,789000.0,1378000.0,1307000.0,,
Other Operating Expenses,,,1183000.0,,,,242000.0
Depreciation And Amortization In Income Statement,3015000.0,3041000.0,3020000.0,2669000.0,2321000.0,,
Amortization,1898000.0,1895000.0,1960000.0,1962000.0,1958000.0,,
Depreciation Income Statement,1117000.0,1146000.0,1060000.0,707000.0,363000.0,,
Selling General And Administration,37935000.0,41378000.0,44484000.0,38006000.0,26752000.0,,
General And Administrative Expense,37935000.0,41378000.0,44484000.0,38006000.0,26752000.0,,
Other Gand A,37935000.0,41378000.0,44484000.0,38006000.0,26752000.0,,
Total Revenue,261607000.0,281593000.0,238453000.0,200104000.0,209131000.0,,
Operating Revenue,261607000.0,281593000.0,238453000.0,200104000.0,209131000.0,,
Loss Adjustment Expense,91369000.0,83761000.0,59088000.0,111664000.0,89520000.0,,
Net Policyholder Benefits And Claims,91369000.0,83761000.0,59088000.0,111664000.0,89520000.0,,
