,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,0.0,0.0,178782.66,-1251857.04,-194775.63,,
Tax Rate For Calcs,0.0,0.0,0.21,0.21,0.21,,
Normalized EBITDA,15026604.0,13687222.0,23358143.0,24439530.0,16187461.0,,
Total Unusual Items,-1300932.0,183540.0,851346.0,-5961224.0,-927503.0,,
Total Unusual Items Excluding Goodwill,-1300932.0,183540.0,851346.0,-5961224.0,-927503.0,,
Net Income From Continuing Operation Net Minority Interest,-2742116.0,-1980877.0,8435392.0,5111040.0,3682775.0,,
Reconciled Depreciation,10597483.0,9923492.0,7766490.0,7719083.0,7453675.0,,
Reconciled Cost Of Revenue,145864010.0,112600947.0,126092816.0,132071986.0,118853930.0,,
EBITDA,13725672.0,13870762.0,24209489.0,18478306.0,15259958.0,,
EBIT,3128189.0,3947270.0,16442999.0,10759223.0,7806283.0,,
Net Interest Income,-5736608.0,-5701566.0,-6801494.0,-3533896.0,-3147421.0,,
Interest Expense,6028255.0,6145944.0,7389762.0,4702101.0,3812783.0,,
Interest Income,291647.0,444378.0,588268.0,1168205.0,665362.0,,
Normalized Income,-1441184.0,-2164417.0,7762828.66,9820406.96,4415502.37,,
Net Income From Continuing And Discontinued Operation,-2742116.0,-1980877.0,8435392.0,5111040.0,3682775.0,,
Total Expenses,153035850.0,119875440.0,132369729.0,138113843.0,123883626.0,,
Rent Expense Supplemental,31423415.0,17640670.0,34424625.0,36511251.0,32685075.0,,
Total Operating Income As Reported,3653592.0,2926446.0,14805048.0,15001221.0,7614226.0,,
Diluted Average Shares,64042209.0,63851090.0,46527775.0,46011402.0,46028902.0,,
Basic Average Shares,64042209.0,63851090.0,45792112.0,45279813.0,45276791.0,,
Diluted EPS,-0.04,-0.03,0.18,0.11,0.08,,
Basic EPS,-0.04,-0.03,0.18,0.11,0.08,,
Diluted NI Availto Com Stockholders,-2742116.0,-1980877.0,8435392.0,5111040.0,3682775.0,,
Net Income Common Stockholders,-2742116.0,-1980877.0,8435392.0,5111040.0,3682775.0,,
Net Income,-2742116.0,-1980877.0,8435392.0,5111040.0,3682775.0,,
Minority Interests,157950.0,217797.0,-617845.0,-946082.0,-310725.0,,
Net Income Including Noncontrolling Interests,-2900066.0,-2198674.0,9053237.0,6057122.0,3993500.0,,
Net Income Continuous Operations,-2900066.0,-2198674.0,9053237.0,6057122.0,3993500.0,,
Pretax Income,-2900066.0,-2198674.0,9053237.0,6057122.0,3993500.0,,
Other Income Expense,-817050.0,576446.0,1049683.0,-5410203.0,-473305.0,,
Other Non Operating Income Expenses,483882.0,392906.0,198337.0,551021.0,454198.0,,
Special Income Charges,,,0.0,0.0,0.0,0.0,-566315.0
Gain On Sale Of Ppe,,,0.0,0.0,0.0,0.0,-566315.0
Impairment Of Capital Assets,,,,,,,0.0
Gain On Sale Of Security,-1300932.0,183540.0,851346.0,-5961224.0,-927503.0,,
Net Non Operating Interest Income Expense,-5736608.0,-5701566.0,-6801494.0,-3533896.0,-3147421.0,,
Interest Expense Non Operating,6028255.0,6145944.0,7389762.0,4702101.0,3812783.0,,
Interest Income Non Operating,291647.0,444378.0,588268.0,1168205.0,665362.0,,
Operating Income,3653592.0,2926446.0,14805048.0,15001221.0,7614226.0,,
Operating Expense,7171840.0,7274493.0,6276913.0,6041857.0,5029696.0,,
Selling General And Administration,7171840.0,7274493.0,6276913.0,6041857.0,5029696.0,,
General And Administrative Expense,7171840.0,7274493.0,6276913.0,6041857.0,5029696.0,,
Other Gand A,7171840.0,7274493.0,6276913.0,6041857.0,5029696.0,,
Gross Profit,10825432.0,10200939.0,21081961.0,21043078.0,12643922.0,,
Cost Of Revenue,145864010.0,112600947.0,126092816.0,132071986.0,118853930.0,,
Total Revenue,156689442.0,122801886.0,147174777.0,153115064.0,131497852.0,,
Operating Revenue,156689442.0,122801886.0,147174777.0,153115064.0,131497852.0,,
