,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,246540.0,-93030.0,32340.0,-95110.21814,0.0,,
Tax Rate For Calcs,0.21,0.21,0.21,0.107348,0.0,,
Normalized EBITDA,10256000.0,12110000.0,13086000.0,12612000.0,13088000.0,,
Total Unusual Items,1174000.0,-443000.0,154000.0,-886000.0,-160000.0,,
Total Unusual Items Excluding Goodwill,1174000.0,-443000.0,154000.0,-886000.0,-160000.0,,
Net Income From Continuing Operation Net Minority Interest,-3025000.0,-3042000.0,-1084000.0,-3110000.0,-1596000.0,,
Reconciled Depreciation,12825000.0,13007000.0,12530000.0,13777000.0,12754000.0,,
Reconciled Cost Of Revenue,14872000.0,15137000.0,17767000.0,17665000.0,16692000.0,,
EBITDA,11430000.0,11667000.0,13240000.0,11726000.0,12928000.0,,
EBIT,-1395000.0,-1341000.0,710000.0,-2051000.0,174000.0,,
Net Interest Income,-2143000.0,-2087000.0,-2139000.0,-1227000.0,-2162000.0,,
Interest Expense,1595000.0,1666000.0,1764000.0,1433000.0,1770000.0,,
Interest Income,101000.0,128000.0,154000.0,,168000.0,171000.0,
Normalized Income,-3952460.0,-2692030.0,-1205660.0,-2319110.21814,-1436000.0,,
Net Income From Continuing And Discontinued Operation,-3025000.0,-3042000.0,-1084000.0,-3110000.0,-1596000.0,,
Total Expenses,60209000.0,57786000.0,60373000.0,53935000.0,59962000.0,,
Total Operating Income As Reported,-1823000.0,-999000.0,448000.0,-1838000.0,100000.0,,
Diluted Average Shares,43459000.0,43170000.0,43091000.0,,42623000.0,42185000.0,
Basic Average Shares,43459000.0,43170000.0,43091000.0,,42623000.0,42185000.0,
Diluted EPS,-0.07,-0.07,-0.03,,-0.04,-0.02,
Basic EPS,-0.07,-0.07,-0.03,,-0.04,-0.02,
Diluted NI Availto Com Stockholders,-3025000.0,-3042000.0,-1084000.0,-3110000.0,-1596000.0,,
Net Income Common Stockholders,-3025000.0,-3042000.0,-1084000.0,-3110000.0,-1596000.0,,
Net Income,-3025000.0,-3042000.0,-1084000.0,-3110000.0,-1596000.0,,
Net Income Including Noncontrolling Interests,-3025000.0,-3042000.0,-1084000.0,-3110000.0,-1596000.0,,
Net Income Continuous Operations,-3025000.0,-3042000.0,-1084000.0,-3110000.0,-1596000.0,,
Tax Provision,35000.0,35000.0,30000.0,-374000.0,0.0,,
Pretax Income,-2990000.0,-3007000.0,-1054000.0,-3484000.0,-1596000.0,,
Other Income Expense,1073000.0,-510000.0,77000.0,-952000.0,-231000.0,,
Special Income Charges,746000.0,-40000.0,-31000.0,48000.0,-137000.0,,
Gain On Sale Of Ppe,872000.0,8000.0,16000.0,56000.0,51000.0,,
Write Off,,,,,3208000.0,2705000.0,2790000.0
Restructuring And Mergern Acquisition,126000.0,48000.0,47000.0,8000.0,188000.0,,
Earnings From Equity Interest,-101000.0,-67000.0,-77000.0,-66000.0,-71000.0,,
Gain On Sale Of Security,428000.0,-403000.0,185000.0,-934000.0,-23000.0,,
Net Non Operating Interest Income Expense,-2143000.0,-2087000.0,-2139000.0,-1227000.0,-2162000.0,,
Total Other Finance Cost,649000.0,549000.0,529000.0,581000.0,560000.0,,
Interest Expense Non Operating,1595000.0,1666000.0,1764000.0,1433000.0,1770000.0,,
Interest Income Non Operating,101000.0,128000.0,154000.0,,168000.0,171000.0,
Operating Income,-1920000.0,-410000.0,1008000.0,-1305000.0,797000.0,,
Operating Expense,45336000.0,42650000.0,42606000.0,36270000.0,43268000.0,,
Other Operating Expenses,7430000.0,7271000.0,6882000.0,7138000.0,7223000.0,,
Provision For Doubtful Accounts,,,,,3208000.0,2705000.0,2790000.0
Depreciation Amortization Depletion Income Statement,12824000.0,13008000.0,12530000.0,13777000.0,12752000.0,,
Depreciation And Amortization In Income Statement,12824000.0,13008000.0,12530000.0,13777000.0,12752000.0,,
Amortization,1481000.0,1547000.0,1521000.0,1521000.0,1519000.0,,
Amortization Of Intangibles Income Statement,1481000.0,1547000.0,1521000.0,1521000.0,1519000.0,,
Depreciation Income Statement,11343000.0,11461000.0,11009000.0,12256000.0,11233000.0,,
Selling General And Administration,25082000.0,22371000.0,23194000.0,24057000.0,23293000.0,,
Selling And Marketing Expense,1405000.0,1339000.0,1385000.0,1351000.0,1383000.0,,
General And Administrative Expense,23677000.0,21032000.0,21809000.0,22706000.0,21910000.0,,
Other Gand A,1979000.0,1579000.0,1433000.0,1806000.0,1496000.0,,
Insurance And Claims,334000.0,386000.0,387000.0,389000.0,384000.0,,
Salaries And Wages,21364000.0,19067000.0,19989000.0,20511000.0,20030000.0,,
Gross Profit,43416000.0,42240000.0,43614000.0,34965000.0,44065000.0,,
Cost Of Revenue,14873000.0,15136000.0,17767000.0,17665000.0,16694000.0,,
Total Revenue,58289000.0,57376000.0,61381000.0,52630000.0,60759000.0,,
Operating Revenue,58289000.0,57376000.0,61381000.0,52630000.0,60759000.0,,
