,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,0.0,0.0,1270920.0,1117620.0,832020.0,,
Tax Rate For Calcs,0.0,0.0,0.21,0.21,0.21,,
Normalized EBITDA,-38681000.0,-45267000.0,-70625000.0,25060000.0,-118361000.0,,
Total Unusual Items,4671000.0,5094000.0,6052000.0,5322000.0,3962000.0,,
Total Unusual Items Excluding Goodwill,4671000.0,5094000.0,6052000.0,5322000.0,3962000.0,,
Net Income From Continuing Operation Net Minority Interest,-30322000.0,-35996000.0,-65714000.0,37037000.0,-4407000.0,,
Reconciled Depreciation,964000.0,894000.0,759000.0,746000.0,408000.0,,
Reconciled Cost Of Revenue,3765000.0,2884000.0,2982000.0,1590000.0,707000.0,,
EBITDA,-34010000.0,-40173000.0,-64573000.0,30382000.0,-114399000.0,,
EBIT,-34974000.0,-41067000.0,-65332000.0,29636000.0,-114807000.0,,
Normalized Income,-34993000.0,-41090000.0,-70495080.0,32832620.0,-7536980.0,,
Net Income From Continuing And Discontinued Operation,-30322000.0,-35996000.0,-65714000.0,37037000.0,-4407000.0,,
Total Expenses,68882000.0,71828000.0,94540000.0,64125000.0,122999000.0,,
Total Operating Income As Reported,-34974000.0,-41067000.0,-65332000.0,29636000.0,-114807000.0,,
Diluted Average Shares,103069154.0,102710382.0,,96937759.0,87121310.0,86679282.0,
Basic Average Shares,103069154.0,102710382.0,,96623123.0,87121310.0,86679282.0,
Diluted EPS,-0.29,-0.35,,0.38,-0.05,-0.72,
Basic EPS,-0.29,-0.35,,0.38,-0.05,-0.72,
Diluted NI Availto Com Stockholders,-30322000.0,-35996000.0,-65714000.0,37037000.0,-4407000.0,,
Net Income Common Stockholders,-30322000.0,-35996000.0,-65714000.0,37037000.0,-4407000.0,,
Net Income,-30322000.0,-35996000.0,-65714000.0,37037000.0,-4407000.0,,
Net Income Including Noncontrolling Interests,-30322000.0,-35996000.0,-65714000.0,37037000.0,-4407000.0,,
Net Income Continuous Operations,-30322000.0,-35996000.0,-65714000.0,37037000.0,-4407000.0,,
Tax Provision,0.0,0.0,6474000.0,-882000.0,1552000.0,,
Pretax Income,-30322000.0,-35996000.0,-59240000.0,36155000.0,-2855000.0,,
Other Income Expense,4652000.0,5071000.0,6092000.0,6519000.0,111952000.0,,
Other Non Operating Income Expenses,-19000.0,-23000.0,40000.0,1197000.0,107990000.0,,
Gain On Sale Of Security,4671000.0,5094000.0,6052000.0,5322000.0,3962000.0,,
Operating Income,-34974000.0,-41067000.0,-65332000.0,29636000.0,-114807000.0,,
Operating Expense,65117000.0,68944000.0,91558000.0,62535000.0,122292000.0,,
Research And Development,36149000.0,39619000.0,61823000.0,33563000.0,92106000.0,,
Selling General And Administration,28968000.0,29325000.0,29735000.0,28972000.0,30186000.0,,
General And Administrative Expense,,29325000.0,,,,26557000.0,22169000.0
Other Gand A,,29325000.0,,,,26557000.0,22169000.0
Gross Profit,30143000.0,27877000.0,26226000.0,92171000.0,7485000.0,,
Cost Of Revenue,3765000.0,2884000.0,2982000.0,1590000.0,707000.0,,
Total Revenue,33908000.0,30761000.0,29208000.0,93761000.0,8192000.0,,
Operating Revenue,33908000.0,30761000.0,29208000.0,93761000.0,8192000.0,,
