,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,,
Tax Rate For Calcs,0.053416,0.21,0.21,0.21,0.0,,
Normalized EBITDA,770000.0,-1649000.0,-8000000.0,-3747000.0,-8345000.0,,
Net Income From Continuing Operation Net Minority Interest,-7372000.0,-9209000.0,-6841000.0,-11189000.0,-11528000.0,,
Reconciled Depreciation,2266000.0,2247000.0,2193000.0,2148000.0,1798000.0,,
Reconciled Cost Of Revenue,8092000.0,7863000.0,10745000.0,8221000.0,8198000.0,,
EBITDA,770000.0,-1649000.0,-8000000.0,-3747000.0,-8345000.0,,
EBIT,-1496000.0,-3896000.0,-11716000.0,-5895000.0,-10143000.0,,
Net Interest Income,-5872000.0,-4484000.0,3912000.0,-4763000.0,-1163000.0,,
Interest Expense,6292000.0,5176000.0,-4923000.0,4960000.0,1385000.0,,
Interest Income,420000.0,692000.0,-694000.0,197000.0,,1371000.0,
Normalized Income,-7372000.0,-9209000.0,-6841000.0,-11189000.0,-11528000.0,,
Net Income From Continuing And Discontinued Operation,-7372000.0,-9209000.0,-6841000.0,-11189000.0,-11528000.0,,
Total Expenses,28521000.0,28880000.0,28652000.0,29409000.0,29577000.0,,
Total Operating Income As Reported,-1916000.0,-4588000.0,-4608000.0,-6092000.0,-7418000.0,,
Diluted Average Shares,,48468421.0,48864286.0,47288093.0,,27454839.0,27487179.0
Basic Average Shares,,48468421.0,48864286.0,47288093.0,,27454839.0,27487179.0
Diluted EPS,,-0.19,-0.14,-0.4,,-0.31,-0.39
Basic EPS,,-0.19,-0.14,-0.4,,-0.31,-0.39
Diluted NI Availto Com Stockholders,-7372000.0,-9209000.0,-6841000.0,-11189000.0,-11528000.0,,
Net Income Common Stockholders,-7372000.0,-9209000.0,-6841000.0,-11189000.0,-11528000.0,,
Net Income,-7372000.0,-9209000.0,-6841000.0,-11189000.0,-11528000.0,,
Net Income Including Noncontrolling Interests,-7372000.0,-9209000.0,-6841000.0,-11189000.0,-11528000.0,,
Net Income Continuous Operations,-7372000.0,-9209000.0,-6841000.0,-11189000.0,-11528000.0,,
Tax Provision,-416000.0,137000.0,48000.0,334000.0,0.0,,
Pretax Income,-7788000.0,-9072000.0,-6793000.0,-10855000.0,-11528000.0,,
Net Non Operating Interest Income Expense,-5872000.0,-4484000.0,3912000.0,-4763000.0,-1163000.0,,
Interest Expense Non Operating,6292000.0,5176000.0,-4923000.0,4960000.0,1385000.0,,
Interest Income Non Operating,420000.0,692000.0,-694000.0,197000.0,,1371000.0,
Operating Income,-1916000.0,-4588000.0,-3913000.0,-6092000.0,-7418000.0,,
Operating Expense,19483000.0,20092000.0,19430000.0,20367000.0,20704000.0,,
Other Operating Expenses,-561000.0,608000.0,-254000.0,-11000.0,203000.0,,
Depreciation Amortization Depletion Income Statement,1320000.0,1322000.0,3716000.0,1327000.0,1123000.0,,
Depreciation And Amortization In Income Statement,1320000.0,1322000.0,3716000.0,1327000.0,1123000.0,,
Amortization,1320000.0,1322000.0,1330000.0,1327000.0,1123000.0,,
Amortization Of Intangibles Income Statement,1320000.0,1322000.0,1330000.0,1327000.0,1123000.0,,
Research And Development,2567000.0,2499000.0,2788000.0,2697000.0,2903000.0,,
Selling General And Administration,16157000.0,15663000.0,13180000.0,16354000.0,16475000.0,,
Selling And Marketing Expense,9922000.0,9821000.0,-24838000.0,10619000.0,10633000.0,,
General And Administrative Expense,6235000.0,5842000.0,38018000.0,5735000.0,5842000.0,,
Other Gand A,6235000.0,5842000.0,-7501000.0,5735000.0,5842000.0,,
Gross Profit,17567000.0,15504000.0,15517000.0,14275000.0,13286000.0,,
Cost Of Revenue,9038000.0,8788000.0,9222000.0,9042000.0,8873000.0,,
Total Revenue,26605000.0,24292000.0,24739000.0,23317000.0,22159000.0,,
Operating Revenue,26590000.0,24292000.0,7019000.0,23317000.0,22129000.0,,
