,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Tax Effect Of Unusual Items,624350.572444,880320.0,684716.274229,534540.0,884201.662404
Tax Rate For Calcs,0.271457,0.336,0.271497,0.236,0.288107
Normalized EBITDA,25112000.0,-2156000.0,22522000.0,25383000.0,22347000.0
Total Unusual Items,2300000.0,2620000.0,2522000.0,2265000.0,3069000.0
Total Unusual Items Excluding Goodwill,2300000.0,2620000.0,2522000.0,2265000.0,3069000.0
Net Income From Continuing Operation Net Minority Interest,18454000.0,-1021000.0,16800000.0,19628000.0,16701000.0
Reconciled Depreciation,2038000.0,1958000.0,1938000.0,1899000.0,1912000.0
Reconciled Cost Of Revenue,234398000.0,249942000.0,233445000.0,219866000.0,211754000.0
EBITDA,27412000.0,464000.0,25044000.0,27648000.0,25416000.0
EBIT,25374000.0,-1494000.0,23106000.0,25749000.0,23504000.0
Net Interest Income,-44000.0,-44000.0,-45000.0,-45000.0,-44000.0
Interest Expense,44000.0,44000.0,45000.0,45000.0,44000.0
Normalized Income,16778350.572444,-2760680.0,14962716.274229,17897540.0,14516201.662404
Net Income From Continuing And Discontinued Operation,18454000.0,-1021000.0,16800000.0,19628000.0,16701000.0
Total Expenses,284624000.0,296738000.0,284201000.0,270825000.0,259243000.0
Total Operating Income As Reported,23033000.0,-4172000.0,20619000.0,23453000.0,20408000.0
Diluted Average Shares,26215000.0,25809000.0,26626000.0,26620000.0,26765000.0
Basic Average Shares,25592000.0,25809000.0,25907000.0,26052000.0,26067000.0
Diluted EPS,0.7,-0.04,0.63,0.74,0.62
Basic EPS,0.72,-0.04,0.65,0.75,0.64
Diluted NI Availto Com Stockholders,18454000.0,-1021000.0,16800000.0,19628000.0,16701000.0
Net Income Common Stockholders,18454000.0,-1021000.0,16800000.0,19628000.0,16701000.0
Net Income,18454000.0,-1021000.0,16800000.0,19628000.0,16701000.0
Net Income Including Noncontrolling Interests,18454000.0,-1021000.0,16800000.0,19628000.0,16701000.0
Net Income Continuous Operations,18454000.0,-1021000.0,16800000.0,19628000.0,16701000.0
Tax Provision,6876000.0,-517000.0,6261000.0,6076000.0,6759000.0
Pretax Income,25330000.0,-1538000.0,23061000.0,25704000.0,23460000.0
Other Income Expense,2341000.0,2678000.0,2487000.0,2296000.0,3096000.0
Other Non Operating Income Expenses,41000.0,58000.0,-35000.0,31000.0,27000.0
Gain On Sale Of Security,2300000.0,2620000.0,2522000.0,2265000.0,3069000.0
Net Non Operating Interest Income Expense,-44000.0,-44000.0,-45000.0,-45000.0,-44000.0
Interest Expense Non Operating,44000.0,44000.0,45000.0,45000.0,44000.0
Operating Income,23033000.0,-4172000.0,20619000.0,23453000.0,20408000.0
Operating Expense,50226000.0,46796000.0,50756000.0,50959000.0,47489000.0
Depreciation Amortization Depletion Income Statement,2038000.0,1958000.0,1938000.0,1899000.0,1912000.0
Depreciation And Amortization In Income Statement,2038000.0,1958000.0,1938000.0,1899000.0,1912000.0
Selling General And Administration,48188000.0,44838000.0,48818000.0,49060000.0,45577000.0
Gross Profit,73259000.0,42624000.0,71375000.0,74412000.0,67897000.0
Cost Of Revenue,234398000.0,249942000.0,233445000.0,219866000.0,211754000.0
Total Revenue,307657000.0,292566000.0,304820000.0,294278000.0,279651000.0
Operating Revenue,307657000.0,292566000.0,304820000.0,294278000.0,279651000.0
