,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.21,0.21,0.007143,0.21,0.21
Normalized EBITDA,-562000.0,176000.0,-125000.0,-1595000.0,-2269000.0
Net Income From Continuing Operation Net Minority Interest,-994000.0,-1686000.0,-834000.0,-1933000.0,-2679000.0
Reconciled Depreciation,378000.0,381000.0,377000.0,275000.0,369000.0
Reconciled Cost Of Revenue,8889000.0,6841000.0,7110000.0,7258000.0,7496000.0
EBITDA,-562000.0,176000.0,-125000.0,-1595000.0,-2269000.0
EBIT,-940000.0,-205000.0,-502000.0,-1870000.0,-2638000.0
Normalized Income,-994000.0,-1686000.0,-834000.0,-1933000.0,-2679000.0
Net Income From Continuing And Discontinued Operation,-994000.0,-1686000.0,-834000.0,-1933000.0,-2679000.0
Total Expenses,14511000.0,12101000.0,13198000.0,13451000.0,15269000.0
Total Operating Income As Reported,-940000.0,-205000.0,-502000.0,-1870000.0,-2638000.0
Diluted Average Shares,16793000.0,16727000.0,16636000.0,16581000.0,16287000.0
Basic Average Shares,16793000.0,16727000.0,16636000.0,16581000.0,16287000.0
Diluted EPS,-0.06,-0.1,-0.05,-0.12,-0.16
Basic EPS,-0.06,-0.1,-0.05,-0.12,-0.16
Diluted NI Availto Com Stockholders,-994000.0,-1686000.0,-834000.0,-1933000.0,-2679000.0
Net Income Common Stockholders,-994000.0,-1686000.0,-834000.0,-1933000.0,-2679000.0
Net Income,-994000.0,-1686000.0,-834000.0,-1933000.0,-2679000.0
Net Income Including Noncontrolling Interests,-994000.0,-1686000.0,-834000.0,-1933000.0,-2679000.0
Net Income Continuous Operations,-994000.0,-1686000.0,-834000.0,-1933000.0,-2679000.0
Tax Provision,21000.0,12000.0,-6000.0,17000.0,19000.0
Pretax Income,-973000.0,-1674000.0,-840000.0,-1916000.0,-2660000.0
Other Income Expense,-33000.0,-1469000.0,-338000.0,-46000.0,-22000.0
Other Non Operating Income Expenses,-33000.0,-1469000.0,-338000.0,-46000.0,-22000.0
Operating Income,-940000.0,-205000.0,-502000.0,-1870000.0,-2638000.0
Operating Expense,5622000.0,5260000.0,6088000.0,6193000.0,7773000.0
Research And Development,871000.0,876000.0,1113000.0,1299000.0,1501000.0
Selling General And Administration,4751000.0,4384000.0,4975000.0,4894000.0,6272000.0
Selling And Marketing Expense,2535000.0,2453000.0,2700000.0,2646000.0,3487000.0
General And Administrative Expense,2216000.0,1931000.0,2275000.0,2248000.0,2785000.0
Other Gand A,2216000.0,1931000.0,2275000.0,2248000.0,2785000.0
Gross Profit,4682000.0,5055000.0,5586000.0,4323000.0,5135000.0
Cost Of Revenue,8889000.0,6841000.0,7110000.0,7258000.0,7496000.0
Total Revenue,13571000.0,11896000.0,12696000.0,11581000.0,12631000.0
Operating Revenue,11341000.0,11896000.0,12696000.0,11581000.0,10631000.0
