,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.0,0.0,0.0,0.0,0.0
Normalized EBITDA,-7889000.0,-8113000.0,-8539000.0,-7928000.0,-8374000.0
Total Unusual Items,82000.0,146000.0,177000.0,215000.0,287000.0
Total Unusual Items Excluding Goodwill,82000.0,146000.0,177000.0,215000.0,287000.0
Net Income From Continuing Operation Net Minority Interest,-8046000.0,-8187000.0,-8579000.0,-7919000.0,-8303000.0
Reconciled Depreciation,237000.0,216000.0,211000.0,201000.0,208000.0
Reconciled Cost Of Revenue,41000.0,40000.0,32000.0,13000.0,20000.0
EBITDA,-7807000.0,-7967000.0,-8362000.0,-7713000.0,-8087000.0
EBIT,-8044000.0,-8183000.0,-8573000.0,-7914000.0,-8295000.0
Net Interest Income,1192000.0,917000.0,667000.0,728000.0,663000.0
Interest Expense,2000.0,4000.0,6000.0,5000.0,8000.0
Interest Income,1194000.0,921000.0,673000.0,733000.0,671000.0
Normalized Income,-8128000.0,-8333000.0,-8756000.0,-8134000.0,-8590000.0
Net Income From Continuing And Discontinued Operation,-8046000.0,-8187000.0,-8579000.0,-7919000.0,-8303000.0
Total Expenses,9337000.0,9288000.0,9447000.0,8891000.0,9277000.0
Total Operating Income As Reported,-9320000.0,-9250000.0,-9423000.0,-8862000.0,-9253000.0
Diluted Average Shares,49066398.0,41968076.0,33939458.0,33522726.0,32932903.0
Basic Average Shares,49066398.0,41968076.0,33939458.0,33522726.0,32932903.0
Diluted EPS,-0.16,-0.2,-0.25,-0.24,-0.25
Basic EPS,-0.16,-0.2,-0.25,-0.24,-0.25
Diluted NI Availto Com Stockholders,-8046000.0,-8187000.0,-8579000.0,-7919000.0,-8303000.0
Net Income Common Stockholders,-8046000.0,-8187000.0,-8579000.0,-7919000.0,-8303000.0
Net Income,-8046000.0,-8187000.0,-8579000.0,-7919000.0,-8303000.0
Net Income Including Noncontrolling Interests,-8046000.0,-8187000.0,-8579000.0,-7919000.0,-8303000.0
Net Income Continuous Operations,-8046000.0,-8187000.0,-8579000.0,-7919000.0,-8303000.0
Pretax Income,-8046000.0,-8187000.0,-8579000.0,-7919000.0,-8303000.0
Other Income Expense,82000.0,146000.0,177000.0,215000.0,287000.0
Gain On Sale Of Security,82000.0,146000.0,177000.0,215000.0,287000.0
Net Non Operating Interest Income Expense,1192000.0,917000.0,667000.0,728000.0,663000.0
Interest Expense Non Operating,2000.0,4000.0,6000.0,5000.0,8000.0
Interest Income Non Operating,1194000.0,921000.0,673000.0,733000.0,671000.0
Operating Income,-9320000.0,-9250000.0,-9423000.0,-8862000.0,-9253000.0
Operating Expense,9296000.0,9248000.0,9415000.0,8878000.0,9257000.0
Research And Development,3337000.0,3334000.0,3139000.0,3502000.0,4406000.0
Selling General And Administration,5959000.0,5914000.0,6276000.0,5376000.0,4851000.0
Selling And Marketing Expense,1821000.0,1470000.0,2264000.0,1181000.0,1099000.0
General And Administrative Expense,4138000.0,4444000.0,4012000.0,4195000.0,3752000.0
Other Gand A,4138000.0,4444000.0,4012000.0,4195000.0,3752000.0
Gross Profit,-24000.0,-2000.0,-8000.0,16000.0,4000.0
Cost Of Revenue,41000.0,40000.0,32000.0,13000.0,20000.0
Total Revenue,17000.0,38000.0,24000.0,29000.0,24000.0
Operating Revenue,17000.0,38000.0,24000.0,29000.0,24000.0
