,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Tax Effect Of Unusual Items,-3418253.929867,411139.0,-1079677.999519,-561808.0,-553042.90718
Tax Rate For Calcs,0.223182,0.197,0.208271,0.208,0.197023
Normalized EBITDA,58380000.0,41442000.0,52638000.0,51910000.0,45181000.0
Total Unusual Items,-15316000.0,2087000.0,-5184000.0,-2701000.0,-2807000.0
Total Unusual Items Excluding Goodwill,-15316000.0,2087000.0,-5184000.0,-2701000.0,-2807000.0
Net Income From Continuing Operation Net Minority Interest,4497000.0,21208000.0,16464000.0,19192000.0,13755000.0
Reconciled Depreciation,15581000.0,13563000.0,14363000.0,14155000.0,14116000.0
Reconciled Cost Of Revenue,125593000.0,121003000.0,122020000.0,127624000.0,124966000.0
EBITDA,43064000.0,43529000.0,47454000.0,49209000.0,42374000.0
EBIT,27483000.0,29966000.0,33091000.0,35054000.0,28258000.0
Net Interest Income,-5815000.0,-5644000.0,-6890000.0,-8079000.0,-8266000.0
Normalized Income,16394746.070133,19532139.0,20568322.000481,21331192.0,16008957.09282
Net Income From Continuing And Discontinued Operation,4497000.0,21208000.0,16464000.0,19192000.0,13755000.0
Total Expenses,213566000.0,203400000.0,204969000.0,209351000.0,207606000.0
Total Operating Income As Reported,14911000.0,32421000.0,26707000.0,32555000.0,25715000.0
Diluted Average Shares,36076000.0,36130000.0,36148000.0,36129000.0,36092000.0
Basic Average Shares,36022000.0,36024000.0,35980000.0,35959000.0,35946000.0
Diluted EPS,0.12,0.59,0.46,0.53,0.38
Basic EPS,0.12,0.59,0.46,0.53,0.38
Diluted NI Availto Com Stockholders,4497000.0,21208000.0,16464000.0,19192000.0,13755000.0
Net Income Common Stockholders,4497000.0,21208000.0,16464000.0,19192000.0,13755000.0
Net Income,4497000.0,21208000.0,16464000.0,19192000.0,13755000.0
Net Income Including Noncontrolling Interests,4497000.0,21208000.0,16464000.0,19192000.0,13755000.0
Net Income Continuous Operations,4497000.0,21208000.0,16464000.0,19192000.0,13755000.0
Tax Provision,1292000.0,5210000.0,4331000.0,5033000.0,3375000.0
Pretax Income,5789000.0,26418000.0,20795000.0,24225000.0,17130000.0
Other Income Expense,-15879000.0,2096000.0,-5406000.0,-2750000.0,-2862000.0
Other Non Operating Income Expenses,-563000.0,9000.0,-222000.0,-49000.0,-55000.0
Special Income Charges,-12572000.0,2455000.0,-6384000.0,-2499000.0,-2543000.0
Restructuring And Mergern Acquisition,12572000.0,-2455000.0,6384000.0,2499000.0,2543000.0
Gain On Sale Of Security,-2744000.0,-368000.0,1200000.0,-202000.0,-264000.0
Net Non Operating Interest Income Expense,-5815000.0,-5644000.0,-6890000.0,-8079000.0,-8266000.0
Total Other Finance Cost,5815000.0,5644000.0,6890000.0,8079000.0,8266000.0
Operating Income,27483000.0,29966000.0,33091000.0,35054000.0,28258000.0
Operating Expense,79263000.0,74388000.0,75134000.0,74161000.0,75431000.0
Depreciation Amortization Depletion Income Statement,6871000.0,5554000.0,6548000.0,6589000.0,6907000.0
Depreciation And Amortization In Income Statement,6871000.0,5554000.0,6548000.0,6589000.0,6907000.0
Amortization,6871000.0,5554000.0,6548000.0,6589000.0,6907000.0
Amortization Of Intangibles Income Statement,6871000.0,5554000.0,6548000.0,6589000.0,6907000.0
Research And Development,25289000.0,23238000.0,25285000.0,23253000.0,23731000.0
Selling General And Administration,47103000.0,45596000.0,43301000.0,44319000.0,44793000.0
Gross Profit,106746000.0,104354000.0,108225000.0,109215000.0,103689000.0
Cost Of Revenue,134303000.0,129012000.0,129835000.0,135190000.0,132175000.0
Total Revenue,241049000.0,233366000.0,238060000.0,244405000.0,235864000.0
Operating Revenue,241049000.0,233366000.0,238060000.0,244405000.0,235864000.0
