,2025-04-30,2025-01-31,2024-10-31,2024-07-31,2024-04-30,2024-01-31
Tax Effect Of Unusual Items,-974820.0,-74340.0,-1076670.0,2615970.0,-2615970.0,
Tax Rate For Calcs,0.21,0.21,0.21,0.21,0.21,
Normalized EBITDA,-19498000.0,-75957000.0,-16729000.0,-23554000.0,-19317000.0,
Total Unusual Items,-4642000.0,-354000.0,-5127000.0,12457000.0,-12457000.0,
Total Unusual Items Excluding Goodwill,-4642000.0,-354000.0,-5127000.0,12457000.0,-12457000.0,
Net Income From Continuing Operation Net Minority Interest,-46364000.0,-100943000.0,-46460000.0,-35652000.0,-56039000.0,
Reconciled Depreciation,19955000.0,20385000.0,20229000.0,19876000.0,19731000.0,
Reconciled Cost Of Revenue,52856000.0,56295000.0,54707000.0,66168000.0,50067000.0,
EBITDA,-24140000.0,-76311000.0,-21856000.0,-11097000.0,-31774000.0,
EBIT,-44095000.0,-96696000.0,-42085000.0,-30973000.0,-51505000.0,
Net Interest Income,2905000.0,444000.0,-2196000.0,-2568000.0,-2432000.0,
Interest Expense,2035000.0,3193000.0,3974000.0,4222000.0,4128000.0,
Interest Income,4940000.0,3637000.0,1778000.0,1654000.0,1696000.0,
Normalized Income,-42696820.0,-100663340.0,-42409670.0,-45493030.0,-46197970.0,
Net Income From Continuing And Discontinued Operation,-46364000.0,-100943000.0,-46460000.0,-35652000.0,-56039000.0,
Total Expenses,260586000.0,308793000.0,238196000.0,238061000.0,211299000.0,
Total Operating Income As Reported,49536000.0,-99866000.0,-44048000.0,-139466000.0,53428000.0,
Diluted Average Shares,90334442.0,64361825.0,88796666.0,88237272.0,88237272.0,
Basic Average Shares,90334442.0,64361825.0,88796666.0,88237272.0,88237272.0,
Diluted EPS,-0.51,-2.8,-0.692587,,-0.782277,
Basic EPS,-0.51,-2.8,-0.692587,,-0.782277,
Diluted NI Availto Com Stockholders,-46364000.0,-179966000.0,-61112000.0,-43756000.0,-69026000.0,
Net Income Common Stockholders,-46364000.0,-179966000.0,-61112000.0,-43756000.0,-69026000.0,
Otherunder Preferred Stock Dividend,0.0,,,-18852000.0,12987000.0,
Preferred Stock Dividends,,,14652000.0,,,12483000.0
Net Income,-46364000.0,-100943000.0,-46460000.0,-35652000.0,-56039000.0,
Net Income Including Noncontrolling Interests,-46364000.0,-100943000.0,-46460000.0,-35652000.0,-56039000.0,
Net Income Continuous Operations,-46364000.0,-100943000.0,-46460000.0,-35652000.0,-56039000.0,
Tax Provision,234000.0,1054000.0,401000.0,457000.0,406000.0,
Pretax Income,-46130000.0,-99889000.0,-46059000.0,-35195000.0,-55633000.0,
Other Income Expense,-4141000.0,-821000.0,-4942000.0,12440000.0,-12230000.0,
Other Non Operating Income Expenses,501000.0,-467000.0,185000.0,-17000.0,227000.0,
Special Income Charges,-4642000.0,-354000.0,-5127000.0,12457000.0,-12457000.0,
Impairment Of Capital Assets,4642000.0,354000.0,5127000.0,,12457000.0,
Restructuring And Mergern Acquisition,,0.0,,,,
Net Non Operating Interest Income Expense,2905000.0,444000.0,-2196000.0,-2568000.0,-2432000.0,
Interest Expense Non Operating,2035000.0,3193000.0,3974000.0,4222000.0,4128000.0,
Interest Income Non Operating,4940000.0,3637000.0,1778000.0,1654000.0,1696000.0,
Operating Income,-44894000.0,-99512000.0,-38921000.0,-45067000.0,-40971000.0,
Operating Expense,193290000.0,237688000.0,168866000.0,171893000.0,146951000.0,
Depreciation Amortization Depletion Income Statement,5515000.0,5575000.0,5606000.0,,5450000.0,
Depreciation And Amortization In Income Statement,5515000.0,5575000.0,5606000.0,,5450000.0,
Amortization,5515000.0,5575000.0,5606000.0,,5450000.0,
Amortization Of Intangibles Income Statement,5515000.0,5575000.0,5606000.0,,5450000.0,
Research And Development,69140000.0,76057000.0,65935000.0,62449000.0,58613000.0,
Selling General And Administration,118635000.0,156056000.0,97325000.0,114894000.0,82888000.0,
Selling And Marketing Expense,61943000.0,64037000.0,60722000.0,67317000.0,48502000.0,
General And Administrative Expense,56692000.0,92019000.0,36603000.0,47577000.0,34386000.0,
Other Gand A,56692000.0,92019000.0,36603000.0,47577000.0,34386000.0,
Gross Profit,148396000.0,138176000.0,129945000.0,126826000.0,105980000.0,
Cost Of Revenue,67296000.0,71105000.0,69330000.0,66168000.0,64348000.0,
Total Revenue,215692000.0,209281000.0,199275000.0,192994000.0,170328000.0,
Operating Revenue,215692000.0,209281000.0,199275000.0,192994000.0,170328000.0,
