,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.103466,0.136169,0.148163,0.122623,0.111744
Normalized EBITDA,40867000.0,38760000.0,64357000.0,60604000.0,62465000.0
Net Income From Continuing Operation Net Minority Interest,31376000.0,28579000.0,49956000.0,48576000.0,50866000.0
Reconciled Depreciation,4515000.0,4309000.0,4267000.0,3906000.0,3861000.0
Reconciled Cost Of Revenue,107201000.0,103795000.0,136194000.0,146594000.0,144103000.0
EBITDA,40867000.0,38760000.0,64357000.0,60604000.0,62465000.0
EBIT,36352000.0,34451000.0,60090000.0,56698000.0,58604000.0
Net Interest Income,4126000.0,4234000.0,4832000.0,5227000.0,4712000.0
Interest Expense,1355000.0,1367000.0,1445000.0,1333000.0,1339000.0
Interest Income,5481000.0,5601000.0,6277000.0,6560000.0,6051000.0
Normalized Income,31376000.0,28579000.0,49956000.0,48576000.0,50866000.0
Net Income From Continuing And Discontinued Operation,31376000.0,28579000.0,49956000.0,48576000.0,50866000.0
Total Expenses,165579000.0,163404000.0,197886000.0,209651000.0,203702000.0
Total Operating Income As Reported,28965000.0,29159000.0,54531000.0,46913000.0,52810000.0
Diluted Average Shares,31882000.0,32335000.0,32514000.0,32675000.0,32771000.0
Basic Average Shares,31847000.0,32258000.0,32424000.0,32550000.0,32598000.0
Diluted EPS,0.98,0.88,1.54,1.49,1.55
Basic EPS,0.99,0.89,1.54,1.49,1.56
Diluted NI Availto Com Stockholders,31376000.0,28579000.0,49956000.0,48576000.0,50866000.0
Net Income Common Stockholders,31376000.0,28579000.0,49956000.0,48576000.0,50866000.0
Net Income,31376000.0,28579000.0,49956000.0,48576000.0,50866000.0
Net Income Including Noncontrolling Interests,31376000.0,28579000.0,49956000.0,48576000.0,50866000.0
Net Income Continuous Operations,31376000.0,28579000.0,49956000.0,48576000.0,50866000.0
Tax Provision,3621000.0,4505000.0,8689000.0,6789000.0,6399000.0
Pretax Income,34997000.0,33084000.0,58645000.0,55365000.0,57265000.0
Other Income Expense,1906000.0,-309000.0,-718000.0,3225000.0,-257000.0
Other Non Operating Income Expenses,1906000.0,-309000.0,-718000.0,3225000.0,-257000.0
Net Non Operating Interest Income Expense,4126000.0,4234000.0,4832000.0,5227000.0,4712000.0
Interest Expense Non Operating,1355000.0,1367000.0,1445000.0,1333000.0,1339000.0
Interest Income Non Operating,5481000.0,5601000.0,6277000.0,6560000.0,6051000.0
Operating Income,28965000.0,29159000.0,54531000.0,46913000.0,52810000.0
Operating Expense,58378000.0,59609000.0,61692000.0,63057000.0,59599000.0
Research And Development,27064000.0,27128000.0,27654000.0,26395000.0,25786000.0
Selling General And Administration,31314000.0,32481000.0,34038000.0,36662000.0,33813000.0
Selling And Marketing Expense,15003000.0,15124000.0,16563000.0,16808000.0,17230000.0
General And Administrative Expense,16311000.0,17357000.0,17475000.0,19854000.0,16583000.0
Other Gand A,16311000.0,17357000.0,17475000.0,19854000.0,16583000.0
Gross Profit,87343000.0,88768000.0,116223000.0,109970000.0,112409000.0
Cost Of Revenue,107201000.0,103795000.0,136194000.0,146594000.0,144103000.0
Total Revenue,194544000.0,192563000.0,252417000.0,256564000.0,256512000.0
Operating Revenue,194544000.0,192563000.0,252417000.0,256564000.0,256512000.0
