,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,,
Tax Rate For Calcs,0.21,0.21,0.21,0.21,0.21,,
Normalized EBITDA,-16620000.0,-1633000.0,570000.0,-14178000.0,-14528000.0,,
Total Unusual Items,,,,,,,0.0
Total Unusual Items Excluding Goodwill,,,,,,,0.0
Net Income From Continuing Operation Net Minority Interest,-16745000.0,-13054000.0,-41943000.0,-26614000.0,-25743000.0,,
Reconciled Depreciation,,10771000.0,10270000.0,11287000.0,11515000.0,12266000.0,
Reconciled Cost Of Revenue,78592000.0,75807000.0,80670000.0,77278000.0,77541000.0,,
EBITDA,-16620000.0,-1633000.0,570000.0,-14178000.0,-14528000.0,,
EBIT,-16620000.0,-12404000.0,-9700000.0,-25465000.0,-26043000.0,,
Net Interest Income,3286000.0,1473000.0,176000.0,1009000.0,-726000.0,,
Interest Income,,1473000.0,,1009000.0,,1217000.0,
Normalized Income,-16745000.0,-13054000.0,-41943000.0,-26614000.0,-25743000.0,,
Net Income From Continuing And Discontinued Operation,-16745000.0,-13054000.0,-41943000.0,-26614000.0,-25743000.0,,
Total Expenses,154706000.0,148450000.0,160059000.0,165473000.0,164084000.0,,
Total Operating Income As Reported,-16620000.0,-12404000.0,-9700000.0,-25465000.0,-26043000.0,,
Diluted Average Shares,83485000.0,71967000.0,71406000.0,71271000.0,70746000.0,,
Basic Average Shares,83485000.0,71967000.0,71406000.0,71271000.0,70746000.0,,
Diluted EPS,-0.2,-0.18,-0.59,-0.37,-0.36,,
Basic EPS,-0.2,-0.18,-0.59,-0.37,-0.36,,
Diluted NI Availto Com Stockholders,-16745000.0,-13054000.0,-41943000.0,-26614000.0,-25743000.0,,
Net Income Common Stockholders,-16745000.0,-13054000.0,-41943000.0,-26614000.0,-25743000.0,,
Net Income,-16745000.0,-13054000.0,-41943000.0,-26614000.0,-25743000.0,,
Net Income Including Noncontrolling Interests,-16745000.0,-13054000.0,-41943000.0,-26614000.0,-25743000.0,,
Net Income Continuous Operations,-16745000.0,-13054000.0,-41943000.0,-26614000.0,-25743000.0,,
Earnings From Equity Interest Net Of Tax,-2370000.0,-1668000.0,-31766000.0,-1316000.0,1788000.0,,
Tax Provision,1041000.0,455000.0,653000.0,842000.0,762000.0,,
Pretax Income,-13334000.0,-10931000.0,-9524000.0,-24456000.0,-26769000.0,,
Special Income Charges,,,,,,,0.0
Gain On Sale Of Business,,,,,,,0.0
Net Non Operating Interest Income Expense,3286000.0,1473000.0,176000.0,1009000.0,-726000.0,,
Total Other Finance Cost,-3286000.0,,,,726000.0,-1217000.0,-846000.0
Interest Income Non Operating,,1473000.0,,1009000.0,,1217000.0,
Operating Income,-16620000.0,-12404000.0,-9700000.0,-25465000.0,-26043000.0,,
Operating Expense,76114000.0,72643000.0,79389000.0,88195000.0,86543000.0,,
Research And Development,19921000.0,18792000.0,24785000.0,24700000.0,25680000.0,,
Selling General And Administration,56193000.0,53851000.0,54604000.0,63495000.0,60863000.0,,
Gross Profit,59494000.0,60239000.0,69689000.0,62730000.0,60500000.0,,
Cost Of Revenue,78592000.0,75807000.0,80670000.0,77278000.0,77541000.0,,
Total Revenue,138086000.0,136046000.0,150359000.0,140008000.0,138041000.0,,
Operating Revenue,138086000.0,136046000.0,150359000.0,140008000.0,138041000.0,,
