,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,,
Tax Rate For Calcs,0.21,0.148,0.21,0.21,0.137124,,
Normalized EBITDA,721000000.0,1587000000.0,1694000000.0,1598000000.0,1093000000.0,,
Net Income From Continuing Operation Net Minority Interest,768000000.0,709000000.0,482000000.0,771000000.0,265000000.0,,
Reconciled Depreciation,757000000.0,742000000.0,786000000.0,838000000.0,769000000.0,,
Reconciled Cost Of Revenue,4177000000.0,3276000000.0,3322000000.0,2914000000.0,2574000000.0,,
EBITDA,721000000.0,1587000000.0,1694000000.0,1598000000.0,1093000000.0,,
EBIT,-36000000.0,845000000.0,908000000.0,760000000.0,324000000.0,,
Net Interest Income,-38000000.0,-20000000.0,163000000.0,-23000000.0,-25000000.0,,
Interest Expense,38000000.0,20000000.0,19000000.0,23000000.0,25000000.0,,
Normalized Income,768000000.0,709000000.0,482000000.0,771000000.0,265000000.0,,
Net Income From Continuing And Discontinued Operation,872000000.0,709000000.0,482000000.0,771000000.0,265000000.0,,
Total Expenses,7819000000.0,6632000000.0,6601000000.0,6095000000.0,5566000000.0,,
Total Operating Income As Reported,-134000000.0,806000000.0,871000000.0,724000000.0,269000000.0,,
Diluted Average Shares,1630000000.0,1626000000.0,1634000000.0,1636000000.0,1637000000.0,,
Basic Average Shares,1623000000.0,1620000000.0,1623000000.0,1620000000.0,1618000000.0,,
Diluted EPS,0.54,0.44,0.29,0.47,0.16,,
Basic EPS,0.54,0.44,0.3,0.48,0.16,,
Diluted NI Availto Com Stockholders,872000000.0,709000000.0,482000000.0,771000000.0,265000000.0,,
Net Income Common Stockholders,872000000.0,709000000.0,482000000.0,771000000.0,265000000.0,,
Net Income,872000000.0,709000000.0,482000000.0,771000000.0,265000000.0,,
Net Income Including Noncontrolling Interests,872000000.0,709000000.0,482000000.0,771000000.0,265000000.0,,
Net Income Discontinuous Operations,104000000.0,,,,0.0,,
Net Income Continuous Operations,768000000.0,709000000.0,482000000.0,771000000.0,265000000.0,,
Earnings From Equity Interest Net Of Tax,8000000.0,7000000.0,12000000.0,7000000.0,7000000.0,,
Tax Provision,-834000000.0,123000000.0,419000000.0,-27000000.0,41000000.0,,
Pretax Income,-74000000.0,825000000.0,889000000.0,737000000.0,299000000.0,,
Other Income Expense,98000000.0,39000000.0,-331000000.0,36000000.0,55000000.0,,
Other Non Operating Income Expenses,98000000.0,39000000.0,-147000000.0,36000000.0,55000000.0,,
Net Non Operating Interest Income Expense,-38000000.0,-20000000.0,163000000.0,-23000000.0,-25000000.0,,
Interest Expense Non Operating,38000000.0,20000000.0,19000000.0,23000000.0,25000000.0,,
Operating Income,-134000000.0,806000000.0,1057000000.0,724000000.0,269000000.0,,
Operating Expense,3193000000.0,2930000000.0,2825000000.0,2695000000.0,2595000000.0,,
Other Operating Expenses,,,-11000000.0,-14000000.0,-10000000.0,-13000000.0,-6000000.0
Depreciation Amortization Depletion Income Statement,308000000.0,316000000.0,332000000.0,352000000.0,372000000.0,,
Depreciation And Amortization In Income Statement,308000000.0,316000000.0,332000000.0,352000000.0,372000000.0,,
Amortization,308000000.0,316000000.0,332000000.0,352000000.0,372000000.0,,
Amortization Of Intangibles Income Statement,308000000.0,316000000.0,332000000.0,352000000.0,372000000.0,,
Research And Development,1894000000.0,1728000000.0,1712000000.0,1636000000.0,1583000000.0,,
Selling General And Administration,991000000.0,886000000.0,792000000.0,721000000.0,640000000.0,,
Gross Profit,3059000000.0,3736000000.0,3882000000.0,3419000000.0,2864000000.0,,
Cost Of Revenue,4626000000.0,3702000000.0,3776000000.0,3400000000.0,2971000000.0,,
Total Revenue,7685000000.0,7438000000.0,7658000000.0,6819000000.0,5835000000.0,,
Operating Revenue,7685000000.0,7438000000.0,7658000000.0,6819000000.0,5835000000.0,,
