,2025-05-31,2025-02-28,2024-11-30,2024-08-31,2024-05-31,2024-02-29
Tax Effect Of Unusual Items,-21150.0,114450.0,111300.0,307050.0,-390150.0,
Tax Rate For Calcs,0.15,0.15,0.15,0.15,0.15,
Normalized EBITDA,3480000.0,-648000.0,4330000.0,5826000.0,3519000.0,
Total Unusual Items,-141000.0,763000.0,742000.0,2047000.0,-2601000.0,
Total Unusual Items Excluding Goodwill,-141000.0,763000.0,742000.0,2047000.0,-2601000.0,
Net Income From Continuing Operation Net Minority Interest,-218000.0,-2521000.0,981000.0,2055000.0,-2639000.0,
Reconciled Depreciation,834000.0,594000.0,921000.0,767000.0,549000.0,
Reconciled Cost Of Revenue,7268000.0,6383000.0,6788000.0,6287000.0,5260000.0,
EBITDA,3339000.0,115000.0,5072000.0,7873000.0,918000.0,
EBIT,2505000.0,-479000.0,4151000.0,7106000.0,369000.0,
Net Interest Income,-290000.0,-1320000.0,-321000.0,-782000.0,-311000.0,
Interest Expense,290000.0,1320000.0,321000.0,782000.0,311000.0,
Normalized Income,-98150.0,-3169550.0,350300.0,315050.0,-428150.0,
Net Income From Continuing And Discontinued Operation,-218000.0,-2521000.0,981000.0,2055000.0,-2639000.0,
Total Expenses,9828000.0,10349000.0,9119000.0,8563000.0,7178000.0,
Diluted Average Shares,293920641.0,293529403.0,293495011.0,,290792725.0,290961830.0
Basic Average Shares,293920641.0,293529403.0,291668469.0,,290792725.0,288835707.0
Diluted EPS,0.0,-0.01,0.0,,-0.01,0.0
Basic EPS,0.0,-0.01,0.0,,-0.01,0.0
Diluted NI Availto Com Stockholders,-218000.0,-2521000.0,981000.0,2055000.0,-2639000.0,
Net Income Common Stockholders,-218000.0,-2521000.0,981000.0,2055000.0,-2639000.0,
Net Income,-218000.0,-2521000.0,981000.0,2055000.0,-2639000.0,
Minority Interests,-1323000.0,-580000.0,-1156000.0,-1229000.0,-983000.0,
Net Income Including Noncontrolling Interests,1105000.0,-1941000.0,2137000.0,3284000.0,-1656000.0,
Net Income Continuous Operations,1105000.0,-1941000.0,2137000.0,3284000.0,-1656000.0,
Tax Provision,1110000.0,142000.0,1693000.0,3040000.0,1714000.0,
Pretax Income,2215000.0,-1799000.0,3830000.0,6324000.0,58000.0,
Other Income Expense,-141000.0,763000.0,742000.0,2047000.0,-2601000.0,
Gain On Sale Of Security,-141000.0,763000.0,742000.0,2047000.0,-2601000.0,
Net Non Operating Interest Income Expense,-290000.0,-1320000.0,-321000.0,-782000.0,-311000.0,
Interest Expense Non Operating,290000.0,1320000.0,321000.0,782000.0,311000.0,
Operating Income,2646000.0,-1242000.0,3409000.0,5059000.0,2970000.0,
Operating Expense,1737000.0,3386000.0,1425000.0,1528000.0,1383000.0,
Depreciation Amortization Depletion Income Statement,11000.0,14000.0,15000.0,19000.0,14000.0,
Depreciation And Amortization In Income Statement,11000.0,14000.0,15000.0,19000.0,14000.0,
Depreciation Income Statement,11000.0,14000.0,15000.0,19000.0,14000.0,
Selling General And Administration,1726000.0,3372000.0,1410000.0,1509000.0,1369000.0,
General And Administrative Expense,1726000.0,3372000.0,1410000.0,1509000.0,1369000.0,
Other Gand A,594000.0,759000.0,652000.0,580000.0,404000.0,
Insurance And Claims,59000.0,59000.0,61000.0,58000.0,84000.0,
Salaries And Wages,1073000.0,2554000.0,697000.0,871000.0,881000.0,
Gross Profit,4383000.0,2144000.0,4834000.0,6587000.0,4353000.0,
Cost Of Revenue,8091000.0,6963000.0,7694000.0,7035000.0,5795000.0,
Total Revenue,12474000.0,9107000.0,12528000.0,13622000.0,10148000.0,
Operating Revenue,12474000.0,9107000.0,12528000.0,13622000.0,10148000.0,
