,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,523931.249124,3297750.0,1945169.784173,1958100.0,1727100.0,,
Tax Rate For Calcs,0.018197,0.15,0.088489,0.15,0.15,,
Normalized EBITDA,29172000.0,-2676000.0,-1276000.0,-2797000.0,-15055000.0,,
Total Unusual Items,28792000.0,21985000.0,21982000.0,13054000.0,11514000.0,,
Total Unusual Items Excluding Goodwill,28792000.0,21985000.0,21982000.0,13054000.0,11514000.0,,
Net Income From Continuing Operation Net Minority Interest,35016000.0,142000.0,1267000.0,-7663000.0,-18288000.0,,
Reconciled Depreciation,22011000.0,15743000.0,18794000.0,16859000.0,13094000.0,,
Reconciled Cost Of Revenue,51803000.0,40412000.0,41973000.0,37620000.0,34642000.0,,
EBITDA,57964000.0,19309000.0,20706000.0,10257000.0,-3541000.0,,
EBIT,35953000.0,3566000.0,1912000.0,-6602000.0,-16635000.0,,
Net Interest Income,-288000.0,-265000.0,-522000.0,-743000.0,-645000.0,,
Interest Expense,288000.0,265000.0,522000.0,743000.0,645000.0,,
Normalized Income,6747931.249124,-18545250.0,-18769830.215827,-18758900.0,-28074900.0,,
Net Income From Continuing And Discontinued Operation,35016000.0,142000.0,1267000.0,-7663000.0,-18288000.0,,
Total Expenses,38775000.0,50311000.0,50063000.0,42269000.0,60516000.0,,
Diluted Average Shares,192827179.0,,131525323.0,118593637.0,110691493.0,,88252813.0
Basic Average Shares,182007767.0,,128602843.0,118593637.0,110691493.0,,88252813.0
Diluted EPS,0.18,,0.01,-0.06,-0.17,,-0.08
Basic EPS,0.19,,0.01,-0.06,-0.17,,-0.08
Diluted NI Availto Com Stockholders,35016000.0,142000.0,1267000.0,-7663000.0,-18288000.0,,
Net Income Common Stockholders,35016000.0,142000.0,1267000.0,-7663000.0,-18288000.0,,
Net Income,35016000.0,142000.0,1267000.0,-7663000.0,-18288000.0,,
Net Income Including Noncontrolling Interests,35016000.0,142000.0,1267000.0,-7663000.0,-18288000.0,,
Net Income Continuous Operations,35016000.0,142000.0,1267000.0,-7663000.0,-18288000.0,,
Tax Provision,649000.0,3159000.0,123000.0,318000.0,1008000.0,,
Pretax Income,35665000.0,3301000.0,1390000.0,-7345000.0,-17280000.0,,
Other Income Expense,29117000.0,21952000.0,22104000.0,13185000.0,11640000.0,,
Other Non Operating Income Expenses,325000.0,-33000.0,122000.0,131000.0,126000.0,,
Special Income Charges,1312000.0,35734000.0,6924000.0,5190000.0,4319000.0,,
Gain On Sale Of Ppe,1312000.0,35734000.0,6924000.0,5190000.0,4319000.0,,
Write Off,,,,,,0.0,0.0
Impairment Of Capital Assets,,,,,,0.0,0.0
Gain On Sale Of Security,27480000.0,-13749000.0,15058000.0,7864000.0,7195000.0,,
Net Non Operating Interest Income Expense,-288000.0,-265000.0,-522000.0,-743000.0,-645000.0,,
Interest Expense Non Operating,288000.0,265000.0,522000.0,743000.0,645000.0,,
Operating Income,6836000.0,-18386000.0,-20192000.0,-19787000.0,-28275000.0,,
Operating Expense,-13028000.0,9899000.0,8090000.0,4649000.0,25874000.0,,
Other Operating Expenses,-23161000.0,,,,21942000.0,1846000.0,-422000.0
Provision For Doubtful Accounts,-1367000.0,0.0,0.0,-966000.0,0.0,,
Selling General And Administration,11500000.0,9899000.0,8090000.0,5615000.0,3932000.0,,
Selling And Marketing Expense,514000.0,692000.0,519000.0,563000.0,383000.0,,
General And Administrative Expense,10986000.0,9207000.0,7571000.0,5052000.0,3549000.0,,
Other Gand A,3721000.0,3526000.0,3278000.0,2057000.0,2088000.0,,
Salaries And Wages,7265000.0,5681000.0,4293000.0,2995000.0,1461000.0,,
Gross Profit,-6192000.0,-8487000.0,-12102000.0,-15138000.0,-2401000.0,,
Cost Of Revenue,51803000.0,40412000.0,41973000.0,37620000.0,34642000.0,,
Total Revenue,45611000.0,31925000.0,29871000.0,22482000.0,32241000.0,,
Operating Revenue,45611000.0,31925000.0,29871000.0,22482000.0,32241000.0,,
