,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,4682.352941,,
Tax Rate For Calcs,0.21,0.246667,0.21,0.25,0.24644,,
Normalized EBITDA,-9250000.0,-12001000.0,850000.0,4914000.0,3384000.0,,
Total Unusual Items,0.0,,0.0,0.0,19000.0,0.0,
Total Unusual Items Excluding Goodwill,0.0,,0.0,0.0,19000.0,0.0,
Net Income From Continuing Operation Net Minority Interest,-20033000.0,-10396000.0,-615000.0,2382000.0,1217000.0,,
Reconciled Depreciation,1033000.0,1096000.0,1413000.0,1112000.0,1158000.0,,
Reconciled Cost Of Revenue,7055000.0,8369000.0,9983000.0,10177000.0,9971000.0,,
EBITDA,-9250000.0,-12001000.0,850000.0,4914000.0,3403000.0,,
EBIT,-10283000.0,-13097000.0,-563000.0,3802000.0,2245000.0,,
Net Interest Income,-834000.0,-703000.0,-615000.0,-625000.0,-630000.0,,
Interest Expense,834000.0,703000.0,615000.0,625000.0,630000.0,,
Normalized Income,-20033000.0,-10396000.0,-615000.0,2382000.0,1202682.352941,,
Net Income From Continuing And Discontinued Operation,-20033000.0,-10396000.0,-615000.0,2382000.0,1217000.0,,
Total Expenses,32573000.0,39675000.0,46537000.0,46164000.0,47657000.0,,
Total Operating Income As Reported,-10283000.0,-13097000.0,-563000.0,3802000.0,2226000.0,,
Diluted Average Shares,30258000.0,31604000.0,32187000.0,32088000.0,32204000.0,,
Basic Average Shares,30258000.0,31604000.0,31885000.0,31775000.0,31762000.0,,
Diluted EPS,-0.66,-0.33,-0.02,0.07,0.04,,
Basic EPS,-0.66,-0.33,-0.02,0.07,0.04,,
Diluted NI Availto Com Stockholders,-20033000.0,-10396000.0,-615000.0,2382000.0,1217000.0,,
Net Income Common Stockholders,-20033000.0,-10396000.0,-615000.0,2382000.0,1217000.0,,
Net Income,-20033000.0,-10396000.0,-615000.0,2382000.0,1217000.0,,
Net Income Including Noncontrolling Interests,-20033000.0,-10396000.0,-615000.0,2382000.0,1217000.0,,
Net Income Continuous Operations,-20033000.0,-10396000.0,-615000.0,2382000.0,1217000.0,,
Tax Provision,8916000.0,-3404000.0,-563000.0,795000.0,398000.0,,
Pretax Income,-11117000.0,-13800000.0,-1178000.0,3177000.0,1615000.0,,
Other Income Expense,,,0.0,,19000.0,,-1000.0
Special Income Charges,0.0,,0.0,0.0,19000.0,0.0,
Gain On Sale Of Ppe,0.0,,0.0,0.0,19000.0,0.0,
Restructuring And Mergern Acquisition,,,0.0,0.0,0.0,0.0,1000.0
Net Non Operating Interest Income Expense,-834000.0,-703000.0,-615000.0,-625000.0,-630000.0,,
Interest Expense Non Operating,834000.0,703000.0,615000.0,625000.0,630000.0,,
Operating Income,-10283000.0,-13097000.0,-563000.0,3802000.0,2226000.0,,
Operating Expense,25518000.0,31306000.0,36554000.0,35987000.0,37686000.0,,
Selling General And Administration,25518000.0,31306000.0,36554000.0,35987000.0,37686000.0,,
Selling And Marketing Expense,12811000.0,16940000.0,19262000.0,20713000.0,23226000.0,,
General And Administrative Expense,12707000.0,14366000.0,17292000.0,15274000.0,14460000.0,,
Other Gand A,12707000.0,14366000.0,17292000.0,15274000.0,14460000.0,,
Gross Profit,15235000.0,18209000.0,35991000.0,39789000.0,39912000.0,,
Cost Of Revenue,7055000.0,8369000.0,9983000.0,10177000.0,9971000.0,,
Total Revenue,22290000.0,26578000.0,45974000.0,49966000.0,49883000.0,,
Operating Revenue,22290000.0,26578000.0,45974000.0,49966000.0,49883000.0,,
