,2024-09-30,2024-06-30,2024-03-31,2023-12-31,2023-09-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.2821,0.2884,0.2894,0.287242,0.3007
Net Income From Continuing Operation Net Minority Interest,10941000.0,10782000.0,10631000.0,10799000.0,11045000.0
Reconciled Depreciation,469000.0,466000.0,472000.0,385000.0,403000.0
Net Interest Income,30386000.0,29092000.0,26744000.0,26678000.0,27476000.0
Interest Expense,22281000.0,19906000.0,20797000.0,19502000.0,17622000.0
Interest Income,52667000.0,48998000.0,47541000.0,46180000.0,45098000.0
Normalized Income,10941000.0,10782000.0,10631000.0,10799000.0,11045000.0
Net Income From Continuing And Discontinued Operation,10941000.0,10782000.0,10631000.0,10799000.0,11045000.0
Diluted Average Shares,21232758.0,21058085.0,17272994.0,17193114.0,17194825.0
Basic Average Shares,21182143.0,21039798.0,17190867.0,17175445.0,17175034.0
Diluted EPS,0.52,0.51,0.62,0.63,0.64
Basic EPS,0.52,0.51,0.62,0.63,0.64
Diluted NI Availto Com Stockholders,10941000.0,10782000.0,10631000.0,10799000.0,11045000.0
Net Income Common Stockholders,10941000.0,10782000.0,10631000.0,10799000.0,11045000.0
Net Income,10941000.0,10782000.0,10631000.0,10799000.0,11045000.0
Net Income Including Noncontrolling Interests,10941000.0,10782000.0,10631000.0,10799000.0,11045000.0
Net Income Continuous Operations,10941000.0,10782000.0,10631000.0,10799000.0,11045000.0
Tax Provision,4300000.0,4370000.0,4330000.0,4352000.0,4750000.0
Pretax Income,15241000.0,15152000.0,14961000.0,15151000.0,15795000.0
Gain On Sale Of Security,0.0,0.0,0.0,-167000.0,0.0
Selling General And Administration,8958000.0,8808000.0,8437000.0,8269000.0,7786000.0
Selling And Marketing Expense,584000.0,615000.0,460000.0,717000.0,535000.0
General And Administrative Expense,8374000.0,8193000.0,7977000.0,7552000.0,7251000.0
Insurance And Claims,405000.0,390000.0,400000.0,370000.0,375000.0
Salaries And Wages,7969000.0,7803000.0,7577000.0,7182000.0,6876000.0
Total Revenue,31475000.0,30368000.0,28280000.0,28346000.0,28515000.0
Operating Revenue,31475000.0,30368000.0,28280000.0,28346000.0,28515000.0
Occupancy And Equipment,626000.0,646000.0,626000.0,583000.0,561000.0
Professional Expense And Contract Services Expense,830000.0,767000.0,707000.0,658000.0,700000.0
Other Non Interest Expense,3070000.0,2995000.0,2649000.0,2885000.0,2623000.0
