,2024-09-30,2024-06-30,2024-03-31,2023-12-31,2023-09-30,2023-06-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,62180.24102,
Tax Rate For Calcs,0.216273,0.218667,0.224228,0.21257,0.214415,
Total Unusual Items,0.0,0.0,,0.0,290000.0,33488000.0
Total Unusual Items Excluding Goodwill,0.0,0.0,,0.0,290000.0,33488000.0
Net Income From Continuing Operation Net Minority Interest,11212000.0,11134000.0,10874000.0,10324000.0,13494000.0,
Reconciled Depreciation,1656000.0,1632000.0,1625000.0,1628000.0,1544000.0,
Net Interest Income,37294000.0,35888000.0,35368000.0,35162000.0,35689000.0,
Interest Expense,24346000.0,23320000.0,23359000.0,22074000.0,20839000.0,
Interest Income,61640000.0,59208000.0,58727000.0,57236000.0,56528000.0,
Normalized Income,11212000.0,11134000.0,10874000.0,10324000.0,13266180.24102,
Net Income From Continuing And Discontinued Operation,11212000.0,11134000.0,10874000.0,10324000.0,13494000.0,
Diluted Average Shares,17056959.0,16932077.0,16938857.0,17008892.0,17354182.0,
Basic Average Shares,16386079.0,16425360.0,16429919.0,16443908.0,16842594.0,
Diluted EPS,0.66,0.66,0.64,0.61,0.78,
Basic EPS,0.68,0.68,0.66,0.63,0.8,
Diluted NI Availto Com Stockholders,11212000.0,11134000.0,10874000.0,10324000.0,13494000.0,
Net Income Common Stockholders,11212000.0,11134000.0,10874000.0,10324000.0,13494000.0,
Net Income,11212000.0,11134000.0,10874000.0,10324000.0,13494000.0,
Net Income Including Noncontrolling Interests,11212000.0,11134000.0,10874000.0,10324000.0,13494000.0,
Net Income Continuous Operations,11212000.0,11134000.0,10874000.0,10324000.0,13494000.0,
Tax Provision,3094000.0,3116000.0,3143000.0,2787000.0,3683000.0,
Pretax Income,14306000.0,14250000.0,14017000.0,13111000.0,17177000.0,
Special Income Charges,0.0,0.0,,0.0,290000.0,33488000.0
Gain On Sale Of Business,0.0,0.0,,0.0,290000.0,33488000.0
Gain On Sale Of Security,0.0,0.0,,0.0,0.0,-3409000.0
Selling General And Administration,19782000.0,20059000.0,19742000.0,18857000.0,19562000.0,
Selling And Marketing Expense,1015000.0,860000.0,754000.0,880000.0,853000.0,
General And Administrative Expense,18767000.0,19199000.0,18988000.0,17977000.0,18709000.0,
Salaries And Wages,18767000.0,19199000.0,18988000.0,17977000.0,18709000.0,
Total Revenue,46429000.0,47081000.0,45380000.0,42870000.0,46225000.0,
Operating Revenue,46429000.0,47081000.0,45380000.0,42870000.0,46225000.0,
Occupancy And Equipment,4255000.0,4029000.0,3920000.0,3856000.0,4111000.0,
Professional Expense And Contract Services Expense,1807000.0,1738000.0,1483000.0,1509000.0,1560000.0,
Other Non Interest Expense,5784000.0,5230000.0,5388000.0,4937000.0,4805000.0,
