,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.0,0.0,0.0,0.0,0.0
Normalized EBITDA,-16502000.0,-14049000.0,-14238000.0,-12254000.0,-10589000.0
Total Unusual Items,14000.0,8000.0,8000.0,8000.0,11000.0
Total Unusual Items Excluding Goodwill,14000.0,8000.0,8000.0,8000.0,11000.0
Net Income From Continuing Operation Net Minority Interest,-14960000.0,-11914000.0,-12769000.0,-11219000.0,-9513000.0
Reconciled Depreciation,98000.0,83000.0,82000.0,84000.0,83000.0
EBITDA,-16488000.0,-14041000.0,-14230000.0,-12246000.0,-10578000.0
EBIT,-16586000.0,-14124000.0,-14312000.0,-12330000.0,-10661000.0
Net Interest Income,1612000.0,1721000.0,1148000.0,1103000.0,1137000.0
Interest Income,1612000.0,1721000.0,1148000.0,1103000.0,1137000.0
Normalized Income,-14974000.0,-11922000.0,-12777000.0,-11227000.0,-9524000.0
Net Income From Continuing And Discontinued Operation,-14960000.0,-11914000.0,-12769000.0,-11219000.0,-9513000.0
Total Expenses,16586000.0,14124000.0,14312000.0,12330000.0,10661000.0
Total Operating Income As Reported,-16586000.0,-14124000.0,-14312000.0,-12330000.0,-10661000.0
Diluted Average Shares,42270855.0,40707937.0,26432563.0,22329772.0,21233163.0
Basic Average Shares,42270855.0,40707937.0,26432563.0,22329772.0,21233163.0
Diluted EPS,-0.35,-0.29,-0.48,-0.5,-0.45
Basic EPS,-0.35,-0.29,-0.48,-0.5,-0.45
Diluted NI Availto Com Stockholders,-14960000.0,-11914000.0,-12769000.0,-11219000.0,-9513000.0
Net Income Common Stockholders,-14960000.0,-11914000.0,-12769000.0,-11219000.0,-9513000.0
Net Income,-14960000.0,-11914000.0,-12769000.0,-11219000.0,-9513000.0
Net Income Including Noncontrolling Interests,-14960000.0,-11914000.0,-12769000.0,-11219000.0,-9513000.0
Net Income Continuous Operations,-14960000.0,-11914000.0,-12769000.0,-11219000.0,-9513000.0
Pretax Income,-14960000.0,-11914000.0,-12769000.0,-11219000.0,-9513000.0
Other Income Expense,14000.0,489000.0,395000.0,8000.0,11000.0
Other Non Operating Income Expenses,,481000.0,,,
Gain On Sale Of Security,14000.0,8000.0,8000.0,8000.0,11000.0
Net Non Operating Interest Income Expense,1612000.0,1721000.0,1148000.0,1103000.0,1137000.0
Interest Income Non Operating,1612000.0,1721000.0,1148000.0,1103000.0,1137000.0
Operating Income,-16586000.0,-14124000.0,-14312000.0,-12330000.0,-10661000.0
Operating Expense,16586000.0,14124000.0,14312000.0,12330000.0,10661000.0
Research And Development,10770000.0,9148000.0,9499000.0,8070000.0,6387000.0
Selling General And Administration,5816000.0,4976000.0,4813000.0,4260000.0,4274000.0
General And Administrative Expense,5816000.0,4976000.0,4813000.0,4260000.0,4274000.0
Other Gand A,5816000.0,4976000.0,4813000.0,4260000.0,4274000.0
Total Revenue,0.0,0.0,0.0,0.0,0.0
Operating Revenue,0.0,0.0,0.0,0.0,0.0
