,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Tax Effect Of Unusual Items,-29820.0,-39000.0,-615814.180929,4620.0,-1100820.0,
Tax Rate For Calcs,0.21,0.3,0.271883,0.21,0.21,
Normalized EBITDA,34533000.0,33668000.0,36656000.0,29332000.0,36947000.0,
Total Unusual Items,-142000.0,-130000.0,-2265000.0,22000.0,-5242000.0,
Total Unusual Items Excluding Goodwill,-142000.0,-130000.0,-2265000.0,22000.0,-5242000.0,
Net Income From Continuing Operation Net Minority Interest,4632000.0,2499000.0,2978000.0,5167000.0,623000.0,
Reconciled Depreciation,22475000.0,22469000.0,22672000.0,22626000.0,22616000.0,
Reconciled Cost Of Revenue,74521000.0,73037000.0,75365000.0,74845000.0,74300000.0,
EBITDA,34391000.0,33538000.0,34391000.0,29354000.0,31705000.0,
EBIT,11916000.0,11069000.0,11719000.0,6728000.0,9089000.0,
Net Interest Income,-7727000.0,-7499000.0,-7629000.0,-7959000.0,-8610000.0,
Interest Expense,7727000.0,7499000.0,7629000.0,7959000.0,8610000.0,
Normalized Income,4744180.0,2590000.0,4627185.819071,5149620.0,4764180.0,
Net Income From Continuing And Discontinued Operation,4632000.0,2499000.0,2978000.0,5167000.0,623000.0,
Total Expenses,151562000.0,149644000.0,150220000.0,154527000.0,153003000.0,
Total Operating Income As Reported,11916000.0,11069000.0,11719000.0,6728000.0,13535000.0,
Diluted Average Shares,27254000.0,27801000.0,28401000.0,29408000.0,30234000.0,
Basic Average Shares,26283000.0,26512000.0,27115000.0,28153000.0,28798000.0,
Diluted EPS,0.17,0.09,0.1,0.18,0.02,
Basic EPS,0.18,0.09,0.11,0.18,0.02,
Diluted NI Availto Com Stockholders,4632000.0,2499000.0,2978000.0,5167000.0,623000.0,
Net Income Common Stockholders,4632000.0,2499000.0,2978000.0,5167000.0,623000.0,
Net Income,4632000.0,2499000.0,2978000.0,5167000.0,623000.0,
Net Income Including Noncontrolling Interests,4632000.0,2499000.0,2978000.0,5167000.0,623000.0,
Net Income Continuous Operations,4632000.0,2499000.0,2978000.0,5167000.0,623000.0,
Tax Provision,-443000.0,1071000.0,1112000.0,-6398000.0,-144000.0,
Pretax Income,4189000.0,3570000.0,4090000.0,-1231000.0,479000.0,
Other Income Expense,-142000.0,-130000.0,-2265000.0,22000.0,-5242000.0,
Special Income Charges,-142000.0,-130000.0,-2265000.0,22000.0,-5242000.0,
Gain On Sale Of Ppe,-79000.0,27000.0,-29000.0,256000.0,0.0,
Gain On Sale Of Business,0.0,0.0,294000.0,0.0,-792000.0,
Other Special Charges,63000.0,157000.0,131000.0,234000.0,4450000.0,
Net Non Operating Interest Income Expense,-7727000.0,-7499000.0,-7629000.0,-7959000.0,-8610000.0,
Interest Expense Non Operating,7727000.0,7499000.0,7629000.0,7959000.0,8610000.0,
Operating Income,12058000.0,11199000.0,13984000.0,6706000.0,14331000.0,
Operating Expense,77041000.0,76607000.0,74855000.0,79682000.0,78703000.0,
Other Operating Expenses,,3014000.0,3223000.0,4276000.0,2784000.0,4080000.0
Depreciation Amortization Depletion Income Statement,22475000.0,22469000.0,22672000.0,22626000.0,22616000.0,
Depreciation And Amortization In Income Statement,22475000.0,22469000.0,22672000.0,22626000.0,22616000.0,
Selling General And Administration,54566000.0,54138000.0,52183000.0,57056000.0,56087000.0,
Gross Profit,89099000.0,87806000.0,88839000.0,86388000.0,93034000.0,
Cost Of Revenue,74521000.0,73037000.0,75365000.0,74845000.0,74300000.0,
Total Revenue,163620000.0,160843000.0,164204000.0,161233000.0,167334000.0,
Operating Revenue,149222000.0,149714000.0,151494000.0,146471000.0,152782000.0,
