,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.209983,0.105,0.208972,0.138,0.263
Normalized EBITDA,53074000.0,52133000.0,50806000.0,58236000.0,55644000.0
Net Income From Continuing Operation Net Minority Interest,23661000.0,26851000.0,24563000.0,32679000.0,25611000.0
Reconciled Depreciation,14702000.0,14795000.0,13299000.0,13111000.0,13201000.0
Reconciled Cost Of Revenue,298425000.0,302542000.0,317106000.0,325047000.0,329330000.0
EBITDA,53074000.0,52133000.0,50806000.0,58236000.0,55644000.0
EBIT,38372000.0,37338000.0,37506000.0,45125000.0,42443000.0
Net Interest Income,-8422000.0,-7337000.0,-6454000.0,-7195000.0,-7703000.0
Interest Expense,8422000.0,7337000.0,6454000.0,7195000.0,7703000.0
Normalized Income,23661000.0,26851000.0,24563000.0,32679000.0,25611000.0
Net Income From Continuing And Discontinued Operation,23661000.0,26851000.0,24563000.0,32679000.0,25611000.0
Total Expenses,436144000.0,449228000.0,459857000.0,470974000.0,469622000.0
Total Operating Income As Reported,40011000.0,38390000.0,36467000.0,46024000.0,42407000.0
Diluted Average Shares,18459000.0,18613000.0,18897000.0,18910000.0,18861000.0
Basic Average Shares,18403000.0,18506000.0,18733000.0,18760000.0,18738000.0
Diluted EPS,1.28,1.44,1.3,1.73,1.36
Basic EPS,1.29,1.45,1.31,1.74,1.37
Diluted NI Availto Com Stockholders,23661000.0,26851000.0,24563000.0,32679000.0,25611000.0
Net Income Common Stockholders,23661000.0,26851000.0,24563000.0,32679000.0,25611000.0
Net Income,23661000.0,26851000.0,24563000.0,32679000.0,25611000.0
Net Income Including Noncontrolling Interests,23661000.0,26851000.0,24563000.0,32679000.0,25611000.0
Net Income Continuous Operations,23661000.0,26851000.0,24563000.0,32679000.0,25611000.0
Tax Provision,6289000.0,3150000.0,6489000.0,5251000.0,9129000.0
Pretax Income,29950000.0,30001000.0,31052000.0,37930000.0,34740000.0
Other Income Expense,-1639000.0,-1052000.0,1039000.0,-899000.0,36000.0
Other Non Operating Income Expenses,-1639000.0,-1052000.0,1039000.0,-899000.0,36000.0
Net Non Operating Interest Income Expense,-8422000.0,-7337000.0,-6454000.0,-7195000.0,-7703000.0
Interest Expense Non Operating,8422000.0,7337000.0,6454000.0,7195000.0,7703000.0
Operating Income,40011000.0,38390000.0,36467000.0,46024000.0,42407000.0
Operating Expense,137719000.0,146686000.0,142752000.0,145927000.0,140291000.0
Depreciation Amortization Depletion Income Statement,14702000.0,14795000.0,13300000.0,13111000.0,13200000.0
Depreciation And Amortization In Income Statement,14702000.0,14795000.0,13300000.0,13111000.0,13200000.0
Amortization,9227000.0,9477000.0,8119000.0,8291000.0,8291000.0
Amortization Of Intangibles Income Statement,9227000.0,9477000.0,8119000.0,8291000.0,8291000.0
Depreciation Income Statement,5475000.0,5318000.0,5181000.0,4820000.0,4909000.0
Selling General And Administration,123017000.0,131891000.0,129452000.0,132816000.0,127091000.0
Gross Profit,177730000.0,185076000.0,179219000.0,191951000.0,182698000.0
Cost Of Revenue,298425000.0,302542000.0,317105000.0,325047000.0,329331000.0
Total Revenue,476155000.0,487618000.0,496324000.0,516998000.0,512029000.0
Operating Revenue,476155000.0,487618000.0,496324000.0,516998000.0,512029000.0
