,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,3150000.0,-68600000.0,-112350000.0,-7350000.0,-1750000.0,,
Tax Rate For Calcs,0.35,0.35,0.35,0.35,0.35,,
Normalized EBITDA,389000000.0,1276000000.0,834000000.0,1660000000.0,1407000000.0,,
Total Unusual Items,9000000.0,-196000000.0,-321000000.0,-21000000.0,-5000000.0,,
Total Unusual Items Excluding Goodwill,9000000.0,-196000000.0,-321000000.0,-21000000.0,-5000000.0,,
Net Income From Continuing Operation Net Minority Interest,50000000.0,-16000000.0,-290000000.0,1470000000.0,519000000.0,,
Reconciled Depreciation,,806000000.0,795000000.0,674000000.0,638000000.0,652000000.0,
Reconciled Cost Of Revenue,3468000000.0,2567000000.0,3011000000.0,3678000000.0,3457000000.0,,
EBITDA,398000000.0,1080000000.0,513000000.0,1639000000.0,1402000000.0,,
EBIT,398000000.0,274000000.0,-282000000.0,965000000.0,764000000.0,,
Net Interest Income,-287000000.0,-280000000.0,-214000000.0,-163000000.0,-161000000.0,,
Interest Expense,279000000.0,257000000.0,227000000.0,267000000.0,308000000.0,,
Interest Income,28000000.0,15000000.0,43000000.0,19000000.0,32000000.0,,
Normalized Income,44150000.0,111400000.0,-81350000.0,1483650000.0,522250000.0,,
Net Income From Continuing And Discontinued Operation,50000000.0,-16000000.0,-290000000.0,1470000000.0,519000000.0,,
Total Expenses,4238000000.0,4188000000.0,4864000000.0,4522000000.0,4340000000.0,,
Rent Expense Supplemental,,71000000.0,62000000.0,,,51000000.0,81404824.189549
Total Operating Income As Reported,412000000.0,192000000.0,-530000000.0,754000000.0,590000000.0,,
Diluted Average Shares,384615385.0,400000000.0,391891892.0,392000000.0,393181818.0,,
Basic Average Shares,384615385.0,400000000.0,391891892.0,392000000.0,393181818.0,,
Diluted EPS,0.13,-0.04,-0.74,3.75,1.32,,
Basic EPS,0.13,-0.04,-0.74,3.75,1.32,,
Diluted NI Availto Com Stockholders,50000000.0,-16000000.0,-290000000.0,1470000000.0,519000000.0,,
Net Income Common Stockholders,50000000.0,-16000000.0,-290000000.0,1470000000.0,519000000.0,,
Net Income,50000000.0,-16000000.0,-290000000.0,1470000000.0,519000000.0,,
Minority Interests,-8000000.0,-6000000.0,-6000000.0,-15000000.0,-16000000.0,,
Net Income Including Noncontrolling Interests,45000000.0,-10000000.0,-284000000.0,1485000000.0,535000000.0,,
Net Income Continuous Operations,45000000.0,-10000000.0,-284000000.0,1485000000.0,535000000.0,,
Tax Provision,74000000.0,27000000.0,-225000000.0,-787000000.0,-79000000.0,,
Pretax Income,119000000.0,17000000.0,-509000000.0,698000000.0,456000000.0,,
Other Income Expense,3000000.0,-115000000.0,-188000000.0,86000000.0,22000000.0,,
Special Income Charges,9000000.0,-220000000.0,-423000000.0,-21000000.0,-5000000.0,,
Gain On Sale Of Ppe,,14000000.0,,,,0.0,
Other Special Charges,,8000000.0,34000000.0,,,8000000.0,14913051.704683
Impairment Of Capital Assets,-9000000.0,200000000.0,61000000.0,21000000.0,5000000.0,,
Restructuring And Mergern Acquisition,,26000000.0,,,,0.0,
Earnings From Equity Interest,-6000000.0,81000000.0,133000000.0,107000000.0,27000000.0,,
Gain On Sale Of Security,,24000000.0,102000000.0,,,24000000.0,961707764.926634
Net Non Operating Interest Income Expense,-287000000.0,-280000000.0,-214000000.0,-163000000.0,-161000000.0,,
Total Other Finance Cost,36000000.0,38000000.0,30000000.0,-85000000.0,-115000000.0,,
Interest Expense Non Operating,279000000.0,257000000.0,227000000.0,267000000.0,308000000.0,,
Interest Income Non Operating,28000000.0,15000000.0,43000000.0,19000000.0,32000000.0,,
Operating Income,403000000.0,412000000.0,-107000000.0,775000000.0,595000000.0,,
Operating Expense,770000000.0,859000000.0,1108000000.0,844000000.0,883000000.0,,
Other Operating Expenses,47000000.0,125000000.0,311000000.0,68000000.0,96000000.0,,
Other Taxes,,254000000.0,264000000.0,,,212000000.0,313916922.504962
Provision For Doubtful Accounts,,4000000.0,25000000.0,,,35000000.0,4343268.626876
Depreciation Amortization Depletion Income Statement,,44000000.0,50000000.0,,,37000000.0,64797272.935945
Depreciation And Amortization In Income Statement,,44000000.0,50000000.0,,,37000000.0,64797272.935945
Amortization,,5000000.0,5000000.0,,,3000000.0,-1378380.366618
Amortization Of Intangibles Income Statement,,5000000.0,5000000.0,,,3000000.0,-1378380.366618
Depreciation Income Statement,,39000000.0,45000000.0,,,34000000.0,66175653.302563
Selling General And Administration,723000000.0,413000000.0,439000000.0,776000000.0,787000000.0,,
Selling And Marketing Expense,535000000.0,206000000.0,206000000.0,552000000.0,577000000.0,,
General And Administrative Expense,188000000.0,207000000.0,233000000.0,224000000.0,210000000.0,,
Other Gand A,188000000.0,82000000.0,83000000.0,224000000.0,210000000.0,,
Insurance And Claims,,0.0,3000000.0,,,3000000.0,2625175.793562
Rent And Landing Fees,,4000000.0,5000000.0,,,3000000.0,8418385.944953
Salaries And Wages,,121000000.0,142000000.0,,,87000000.0,206120580.12169
Gross Profit,1173000000.0,1271000000.0,1001000000.0,1619000000.0,1478000000.0,,
Cost Of Revenue,3468000000.0,3329000000.0,3756000000.0,3678000000.0,3457000000.0,,
Total Revenue,4641000000.0,4600000000.0,4757000000.0,5297000000.0,4935000000.0,,
Operating Revenue,4641000000.0,4600000000.0,4757000000.0,5297000000.0,4935000000.0,,
