,2024-09-30,2024-06-30,2024-03-31,2023-12-31,2023-09-30,2023-06-30
Tax Effect Of Unusual Items,0.0,244170.6,0.0,1453233.2,0.0,
Tax Rate For Calcs,0.0,0.15,0.0,0.4,0.0,
Normalized EBITDA,-1107515.0,-3088445.0,905438.0,-4592397.0,-1373177.0,
Total Unusual Items,258715.0,1627804.0,-1961922.0,3633083.0,-3668.0,
Total Unusual Items Excluding Goodwill,258715.0,1627804.0,-1961922.0,3633083.0,-3668.0,
Net Income From Continuing Operation Net Minority Interest,-587011.0,170066.0,-3018936.0,2699224.0,-1333366.0,
Reconciled Depreciation,25949.0,33049.0,32132.0,24360.0,16467.0,
EBITDA,-848800.0,-1460641.0,-1056484.0,-959314.0,-1376845.0,
EBIT,-874749.0,-1493690.0,-1088616.0,-983674.0,-1393312.0,
Net Interest Income,29023.0,35952.0,31602.0,49815.0,63614.0,
Interest Income,29023.0,35952.0,31602.0,,63614.0,73312.0
Normalized Income,-845726.0,-1213567.4,-1057014.0,519374.2,-1329698.0,
Net Income From Continuing And Discontinued Operation,-587011.0,170066.0,-3018936.0,2699224.0,-1333366.0,
Total Expenses,874749.0,1493690.0,1088616.0,983674.0,1393312.0,
Diluted Average Shares,2903565.0,2903565.0,2429268.0,,1998848.0,1998848.0
Basic Average Shares,2903565.0,2903565.0,2429268.0,,1998848.0,1998848.0
Diluted EPS,-0.2,0.06,-1.24,,-0.67,-0.85
Basic EPS,-0.2,0.06,-1.24,,-0.67,-0.85
Diluted NI Availto Com Stockholders,-587011.0,170066.0,-3018936.0,2699224.0,-1333366.0,
Net Income Common Stockholders,-587011.0,170066.0,-3018936.0,2699224.0,-1333366.0,
Net Income,-587011.0,170066.0,-3018936.0,2699224.0,-1333366.0,
Net Income Including Noncontrolling Interests,-587011.0,170066.0,-3018936.0,2699224.0,-1333366.0,
Net Income Continuous Operations,-587011.0,170066.0,-3018936.0,2699224.0,-1333366.0,
Pretax Income,-587011.0,170066.0,-3018936.0,2699224.0,-1333366.0,
Other Income Expense,258715.0,1627804.0,-1961922.0,3633083.0,-3668.0,
Gain On Sale Of Security,258715.0,1627804.0,-1961922.0,3633083.0,-3668.0,
Net Non Operating Interest Income Expense,29023.0,35952.0,31602.0,49815.0,63614.0,
Interest Income Non Operating,29023.0,35952.0,31602.0,,63614.0,73312.0
Operating Income,-874749.0,-1493690.0,-1088616.0,-983674.0,-1393312.0,
Operating Expense,874749.0,1493690.0,1088616.0,983674.0,1393312.0,
Other Operating Expenses,267426.0,575046.0,470695.0,340335.0,297023.0,
Depreciation Amortization Depletion Income Statement,25949.0,33049.0,32132.0,24360.0,16467.0,
Depreciation And Amortization In Income Statement,25949.0,33049.0,32132.0,24360.0,16467.0,
Amortization,6389.0,6164.0,11886.0,6061.0,-1862.0,
Amortization Of Intangibles Income Statement,6389.0,6164.0,11886.0,6061.0,-1862.0,
Depreciation Income Statement,19560.0,26885.0,20246.0,18299.0,18329.0,
Research And Development,34741.0,67683.0,73643.0,134132.0,569713.0,
Selling General And Administration,546633.0,817912.0,512146.0,484847.0,510109.0,
General And Administrative Expense,546633.0,817912.0,512146.0,484847.0,510109.0,
Other Gand A,490632.0,727510.0,419851.0,410537.0,441790.0,
Salaries And Wages,56001.0,90402.0,92295.0,74310.0,68319.0,
Total Revenue,0.0,0.0,0.0,0.0,0.0,
Operating Revenue,0.0,0.0,0.0,0.0,0.0,
