,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Tax Effect Of Unusual Items,80850000.0,-245700000.0,-12180000.0,-19136000.0,1683060.10929
Tax Rate For Calcs,0.21,0.21,0.21,0.368,0.060109
Normalized EBITDA,452000000.0,483000000.0,255000000.0,469000000.0,480000000.0
Total Unusual Items,385000000.0,-1170000000.0,-58000000.0,-52000000.0,28000000.0
Total Unusual Items Excluding Goodwill,385000000.0,-1170000000.0,-58000000.0,-52000000.0,28000000.0
Net Income From Continuing Operation Net Minority Interest,612000000.0,-1018000000.0,-46000000.0,59000000.0,170000000.0
Reconciled Depreciation,242000000.0,236000000.0,243000000.0,248000000.0,246000000.0
Reconciled Cost Of Revenue,1637000000.0,1715000000.0,1691000000.0,1771000000.0,1728000000.0
EBITDA,837000000.0,-687000000.0,197000000.0,417000000.0,508000000.0
EBIT,595000000.0,-923000000.0,-46000000.0,169000000.0,262000000.0
Net Interest Income,-61000000.0,-71000000.0,-69000000.0,-74000000.0,-79000000.0
Interest Expense,61000000.0,71000000.0,69000000.0,74000000.0,79000000.0
Normalized Income,307850000.0,-93700000.0,-180000.0,91864000.0,143683060.10929
Net Income From Continuing And Discontinued Operation,612000000.0,-1018000000.0,-46000000.0,59000000.0,170000000.0
Total Expenses,2544000000.0,2576000000.0,2621000000.0,2676000000.0,2640000000.0
Total Operating Income As Reported,198000000.0,-903000000.0,127000000.0,249000000.0,191000000.0
Diluted Average Shares,257000000.0,256000000.0,256000000.0,257000000.0,256000000.0
Basic Average Shares,256000000.0,256000000.0,256000000.0,256000000.0,255000000.0
Diluted EPS,2.38,-3.98,-0.18,0.23,0.66
Basic EPS,2.39,-3.98,-0.18,0.23,0.67
Diluted NI Availto Com Stockholders,612000000.0,-1018000000.0,-46000000.0,59000000.0,170000000.0
Net Income Common Stockholders,612000000.0,-1018000000.0,-46000000.0,59000000.0,170000000.0
Net Income,612000000.0,-1018000000.0,-46000000.0,59000000.0,170000000.0
Minority Interests,0.0,-1000000.0,0.0,-1000000.0,-2000000.0
Net Income Including Noncontrolling Interests,612000000.0,-1017000000.0,-46000000.0,60000000.0,172000000.0
Net Income Continuous Operations,612000000.0,-1017000000.0,-46000000.0,60000000.0,172000000.0
Tax Provision,-78000000.0,23000000.0,-69000000.0,35000000.0,11000000.0
Pretax Income,534000000.0,-994000000.0,-115000000.0,95000000.0,183000000.0
Other Income Expense,375000000.0,-1190000000.0,-196000000.0,-80000000.0,13000000.0
Other Non Operating Income Expenses,-10000000.0,-20000000.0,-138000000.0,-28000000.0,-15000000.0
Special Income Charges,385000000.0,-1170000000.0,-58000000.0,-52000000.0,28000000.0
Gain On Sale Of Ppe,-1000000.0,0.0,-33000000.0,-31000000.0,-274000000.0
Gain On Sale Of Business,-81000000.0,,-2000000.0,-20000000.0,368000000.0
Other Special Charges,-488000000.0,,,,
Impairment Of Capital Assets,0.0,1153000000.0,0.0,0.0,64000000.0
Restructuring And Mergern Acquisition,21000000.0,17000000.0,23000000.0,1000000.0,2000000.0
Net Non Operating Interest Income Expense,-61000000.0,-71000000.0,-69000000.0,-74000000.0,-79000000.0
Interest Expense Non Operating,61000000.0,71000000.0,69000000.0,74000000.0,79000000.0
Operating Income,220000000.0,267000000.0,150000000.0,249000000.0,249000000.0
Operating Expense,810000000.0,768000000.0,830000000.0,803000000.0,819000000.0
Depreciation Amortization Depletion Income Statement,145000000.0,143000000.0,143000000.0,146000000.0,153000000.0
Depreciation And Amortization In Income Statement,145000000.0,143000000.0,143000000.0,146000000.0,153000000.0
Amortization,145000000.0,143000000.0,143000000.0,146000000.0,153000000.0
Amortization Of Intangibles Income Statement,145000000.0,143000000.0,143000000.0,146000000.0,153000000.0
Research And Development,182000000.0,164000000.0,170000000.0,162000000.0,173000000.0
Selling General And Administration,483000000.0,461000000.0,517000000.0,495000000.0,493000000.0
Gross Profit,1030000000.0,1035000000.0,980000000.0,1052000000.0,1068000000.0
Cost Of Revenue,1734000000.0,1808000000.0,1791000000.0,1873000000.0,1821000000.0
Total Revenue,2764000000.0,2843000000.0,2771000000.0,2925000000.0,2889000000.0
Operating Revenue,2764000000.0,2843000000.0,2771000000.0,2925000000.0,2889000000.0
