,2024-06-30,2024-03-31,2023-12-31,2023-09-30,2023-06-30,2023-03-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.0,0.0,0.0,0.0,0.0,
Normalized EBITDA,-543000.0,-592000.0,-683000.0,-902000.0,-1090000.0,
Total Unusual Items,0.0,187000.0,0.0,0.0,0.0,
Total Unusual Items Excluding Goodwill,0.0,187000.0,0.0,0.0,0.0,
Net Income From Continuing Operation Net Minority Interest,-554000.0,-418000.0,-849000.0,-944000.0,-1167000.0,
Reconciled Depreciation,11000.0,8000.0,9000.0,8000.0,8000.0,
Reconciled Cost Of Revenue,1427000.0,713000.0,2318000.0,1387000.0,876000.0,
EBITDA,-543000.0,-405000.0,-683000.0,-902000.0,-1090000.0,
EBIT,-554000.0,-413000.0,-692000.0,-910000.0,-1098000.0,
Net Interest Income,0.0,-5000.0,-97000.0,-34000.0,-69000.0,
Interest Expense,0.0,5000.0,154000.0,34000.0,69000.0,
Normalized Income,-554000.0,-605000.0,-849000.0,-944000.0,-1167000.0,
Net Income From Continuing And Discontinued Operation,-554000.0,-418000.0,-849000.0,-944000.0,-1167000.0,
Total Expenses,2110000.0,1432000.0,3158000.0,2242000.0,2155000.0,
Total Operating Income As Reported,-557000.0,-599000.0,-765000.0,-903000.0,-1100000.0,
Diluted Average Shares,4785000.0,4433000.0,,3514000.0,2766000.0,2310285.0
Basic Average Shares,4785000.0,4433000.0,,3514000.0,2766000.0,2310285.0
Diluted EPS,-0.12,-0.09,,-0.27,-0.42,-0.576985
Basic EPS,-0.12,-0.09,,-0.27,-0.42,-0.56
Diluted NI Availto Com Stockholders,-554000.0,-418000.0,-849000.0,-944000.0,-1167000.0,
Net Income Common Stockholders,-554000.0,-418000.0,-849000.0,-944000.0,-1167000.0,
Net Income,-554000.0,-418000.0,-849000.0,-944000.0,-1167000.0,
Net Income Including Noncontrolling Interests,-554000.0,-418000.0,-849000.0,-944000.0,-1167000.0,
Net Income Continuous Operations,-554000.0,-418000.0,-849000.0,-944000.0,-1167000.0,
Pretax Income,-554000.0,-418000.0,-846000.0,-944000.0,-1167000.0,
Other Income Expense,3000.0,186000.0,16000.0,-7000.0,2000.0,
Other Non Operating Income Expenses,3000.0,-1000.0,16000.0,-7000.0,2000.0,
Special Income Charges,0.0,187000.0,0.0,0.0,0.0,
Other Special Charges,,-187000.0,,,,
Impairment Of Capital Assets,,,0.0,0.0,,
Net Non Operating Interest Income Expense,0.0,-5000.0,-97000.0,-34000.0,-69000.0,
Interest Expense Non Operating,0.0,5000.0,154000.0,34000.0,69000.0,
Operating Income,-557000.0,-599000.0,-765000.0,-903000.0,-1100000.0,
Operating Expense,683000.0,719000.0,840000.0,855000.0,1279000.0,
Research And Development,140000.0,128000.0,144000.0,142000.0,147000.0,
Selling General And Administration,543000.0,591000.0,696000.0,713000.0,1132000.0,
Gross Profit,126000.0,120000.0,75000.0,-48000.0,179000.0,
Cost Of Revenue,1427000.0,713000.0,2318000.0,1387000.0,876000.0,
Total Revenue,1553000.0,833000.0,2393000.0,1339000.0,1055000.0,
Operating Revenue,1553000.0,833000.0,2393000.0,1339000.0,1055000.0,
