,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Tax Effect Of Unusual Items,103600000.0,40320000.0,-451848288.621647,-41181869.903281,-625807997.118156
Tax Rate For Calcs,0.28,0.28,0.355227,0.263986,0.207565
Normalized EBITDA,9159000000.0,9268000000.0,9274000000.0,8712000000.0,8179000000.0
Total Unusual Items,370000000.0,144000000.0,-1272000000.0,-156000000.0,-3015000000.0
Total Unusual Items Excluding Goodwill,370000000.0,144000000.0,-1272000000.0,-156000000.0,-3015000000.0
Net Income From Continuing Operation Net Minority Interest,4567000000.0,4149000000.0,4779000000.0,3814000000.0,-11132000000.0
Reconciled Depreciation,2177000000.0,2750000000.0,-12899000000.0,2292000000.0,18015000000.0
Reconciled Cost Of Revenue,29483000000.0,28488000000.0,40206000000.0,33609000000.0,34033000000.0
EBITDA,9529000000.0,9412000000.0,8002000000.0,8556000000.0,5164000000.0
EBIT,7352000000.0,6662000000.0,8002000000.0,6264000000.0,-12851000000.0
Net Interest Income,-348000000.0,-186000000.0,-534000000.0,-267000000.0,-287000000.0
Interest Expense,927000000.0,805000000.0,435000000.0,991000000.0,1029000000.0
Interest Income,579000000.0,619000000.0,-170000000.0,724000000.0,742000000.0
Normalized Income,4300600000.0,4045320000.0,5599151711.378353,3928818130.096719,-8742807997.118156
Net Income From Continuing And Discontinued Operation,4567000000.0,4149000000.0,4779000000.0,3814000000.0,-11132000000.0
Total Expenses,49762000000.0,49133000000.0,63232000000.0,56125000000.0,70475000000.0
Diluted Average Shares,3343000000.0,3340000000.0,3333000000.0,3339000000.0,3339000000.0
Basic Average Shares,3333000000.0,3333000000.0,3333000000.0,3333000000.0,3332000000.0
Diluted EPS,1.37,1.24,1.44,1.14,-3.34
Basic EPS,1.37,1.25,1.44,1.14,-3.34
Diluted NI Availto Com Stockholders,4567000000.0,4149000000.0,4779000000.0,3814000000.0,-11132000000.0
Net Income Common Stockholders,4567000000.0,4149000000.0,4779000000.0,3814000000.0,-11132000000.0
Net Income,4567000000.0,4149000000.0,4779000000.0,3814000000.0,-11132000000.0
Minority Interests,-59000000.0,-68000000.0,-100000000.0,-67000000.0,-133000000.0
Net Income Including Noncontrolling Interests,4626000000.0,4217000000.0,4879000000.0,3881000000.0,-10999000000.0
Net Income Continuous Operations,4626000000.0,4217000000.0,4879000000.0,3881000000.0,-10999000000.0
Tax Provision,1799000000.0,1640000000.0,2688000000.0,1392000000.0,-2881000000.0
Pretax Income,6425000000.0,5857000000.0,7567000000.0,5273000000.0,-13880000000.0
Other Income Expense,403000000.0,151000000.0,-1580000000.0,-129000000.0,-2966000000.0
Special Income Charges,-12000000.0,32000000.0,-1270000000.0,78000000.0,-2941000000.0
Write Off,-34000000.0,-32000000.0,2000000.0,-78000000.0,84000000.0
Impairment Of Capital Assets,,,,,2500000000.0
Restructuring And Mergern Acquisition,46000000.0,,,,357000000.0
Earnings From Equity Interest,33000000.0,7000000.0,-308000000.0,27000000.0,49000000.0
Gain On Sale Of Security,382000000.0,112000000.0,-2000000.0,-234000000.0,-74000000.0
Net Non Operating Interest Income Expense,-348000000.0,-186000000.0,-534000000.0,-267000000.0,-287000000.0
Interest Expense Non Operating,927000000.0,805000000.0,435000000.0,991000000.0,1029000000.0
Interest Income Non Operating,579000000.0,619000000.0,-170000000.0,724000000.0,742000000.0
Operating Income,6370000000.0,5892000000.0,9681000000.0,5669000000.0,-10627000000.0
Operating Expense,20279000000.0,20645000000.0,23026000000.0,22516000000.0,36442000000.0
Other Operating Expenses,-67000000.0,-8000000.0,-1363000000.0,-4000000.0,-1000000.0
Research And Development,12212000000.0,12032000000.0,13877000000.0,13140000000.0,14926000000.0
Selling General And Administration,8134000000.0,8621000000.0,10512000000.0,9380000000.0,21517000000.0
Gross Profit,26649000000.0,26537000000.0,32707000000.0,28185000000.0,25815000000.0
Cost Of Revenue,29483000000.0,28488000000.0,40206000000.0,33609000000.0,34033000000.0
Total Revenue,56132000000.0,55025000000.0,72913000000.0,61794000000.0,59848000000.0
Operating Revenue,56132000000.0,55025000000.0,72913000000.0,61794000000.0,59848000000.0
