,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Tax Effect Of Unusual Items,-208740.0,-186060.0,-2632560.0,2622270.0,2443560.0,
Tax Rate For Calcs,0.21,0.21,0.21,0.21,0.21,
Normalized EBITDA,260272000.0,258644000.0,244642000.0,240413000.0,241309000.0,
Total Unusual Items,-994000.0,-886000.0,-12536000.0,12487000.0,11636000.0,
Total Unusual Items Excluding Goodwill,-994000.0,-886000.0,-12536000.0,12487000.0,11636000.0,
Net Income From Continuing Operation Net Minority Interest,106021000.0,109587000.0,86477000.0,101469000.0,102668000.0,
Reconciled Depreciation,94336000.0,90559000.0,89888000.0,95765000.0,94062000.0,
Reconciled Cost Of Revenue,113458000.0,121034000.0,119614000.0,111396000.0,111875000.0,
EBITDA,259278000.0,257758000.0,232106000.0,252900000.0,252945000.0,
EBIT,159743000.0,160984000.0,136900000.0,151945000.0,151977000.0,
Net Interest Income,-50046000.0,-47787000.0,-46826000.0,-46777000.0,-43030000.0,
Interest Expense,51394000.0,49131000.0,48223000.0,48369000.0,47048000.0,
Interest Income,1348000.0,1344000.0,1397000.0,1592000.0,4018000.0,
Normalized Income,106806260.0,110286940.0,96380440.0,91604270.0,93475560.0,
Net Income From Continuing And Discontinued Operation,106021000.0,109587000.0,86477000.0,101469000.0,102668000.0,
Total Expenses,235218000.0,234881000.0,237028000.0,235888000.0,233241000.0,
Diluted Average Shares,181955000.0,181813000.0,181803000.0,182872000.0,183868000.0,
Basic Average Shares,181059762.0,181525936.0,180882203.0,181502569.0,181493494.0,
Diluted EPS,0.56,0.58,0.459227,0.54,0.54,
Basic EPS,0.566708,0.584897,0.459227,0.540246,0.546879,
Diluted NI Availto Com Stockholders,102608000.0,106174000.0,83066000.0,98056000.0,99255000.0,
Net Income Common Stockholders,102608000.0,106174000.0,83066000.0,98056000.0,99255000.0,
Preferred Stock Dividends,3413000.0,3413000.0,3411000.0,3413000.0,3413000.0,
Net Income,106021000.0,109587000.0,86477000.0,101469000.0,102668000.0,
Minority Interests,-2328000.0,-2266000.0,-2200000.0,-2107000.0,-2261000.0,
Net Income Including Noncontrolling Interests,108349000.0,111853000.0,88677000.0,103576000.0,104929000.0,
Net Income Continuous Operations,108349000.0,111853000.0,88677000.0,103576000.0,104929000.0,
Pretax Income,108349000.0,111853000.0,88677000.0,103576000.0,104929000.0,
Other Income Expense,12765000.0,13609000.0,-5000.0,25975000.0,23950000.0,
Special Income Charges,-1262000.0,0.0,-14304000.0,0.0,0.0,
Other Special Charges,,,0.0,,,180000.0
Impairment Of Capital Assets,1262000.0,,,,,
Earnings From Equity Interest,13759000.0,14495000.0,12531000.0,13488000.0,12314000.0,
Gain On Sale Of Security,268000.0,-886000.0,1768000.0,12487000.0,11636000.0,
Net Non Operating Interest Income Expense,-50046000.0,-47787000.0,-46826000.0,-46777000.0,-43030000.0,
Interest Expense Non Operating,51394000.0,49131000.0,48223000.0,48369000.0,47048000.0,
Interest Income Non Operating,1348000.0,1344000.0,1397000.0,1592000.0,4018000.0,
Operating Income,145630000.0,146031000.0,135508000.0,124378000.0,124009000.0,
Operating Expense,126959000.0,120062000.0,122732000.0,129682000.0,128272000.0,
Other Operating Expenses,1944000.0,1688000.0,1504000.0,3654000.0,3066000.0,
Depreciation Amortization Depletion Income Statement,99535000.0,96774000.0,95206000.0,100955000.0,100968000.0,
Depreciation And Amortization In Income Statement,99535000.0,96774000.0,95206000.0,100955000.0,100968000.0,
Selling General And Administration,25480000.0,21600000.0,26022000.0,25073000.0,24238000.0,
General And Administrative Expense,25480000.0,21600000.0,26022000.0,25073000.0,24238000.0,
Other Gand A,25480000.0,21600000.0,26022000.0,25073000.0,24238000.0,
Gross Profit,272589000.0,266093000.0,258240000.0,254060000.0,252281000.0,
Cost Of Revenue,108259000.0,114819000.0,114296000.0,106206000.0,104969000.0,
Total Revenue,380848000.0,380912000.0,372536000.0,360266000.0,357250000.0,
Operating Revenue,380848000.0,380912000.0,372536000.0,360266000.0,357250000.0,
