,2024-09-30,2024-06-30,2024-03-31,2023-12-31,2023-09-30,2023-06-30
Tax Effect Of Unusual Items,-57618600.0,-40280520.0,-38117670.0,-36888180.0,-37240980.0,
Tax Rate For Calcs,0.3,0.21,0.23,0.21,0.21,
Normalized EBITDA,799839000.0,787089000.0,678841000.0,325988000.0,460286000.0,
Total Unusual Items,-192062000.0,-191812000.0,-165729000.0,-175658000.0,-177338000.0,
Total Unusual Items Excluding Goodwill,-192062000.0,-191812000.0,-165729000.0,-175658000.0,-177338000.0,
Net Income From Continuing Operation Net Minority Interest,283754000.0,195268000.0,472005000.0,178070000.0,-88738000.0,
Reconciled Depreciation,92706000.0,96903000.0,97640000.0,105324000.0,115518000.0,
Reconciled Cost Of Revenue,3669431000.0,3865993000.0,3808297000.0,3685093000.0,3660491000.0,
EBITDA,607777000.0,595277000.0,513112000.0,150330000.0,282948000.0,
EBIT,515071000.0,498374000.0,415472000.0,45006000.0,167430000.0,
Net Interest Income,-13811000.0,1871000.0,18745000.0,18701000.0,21415000.0,
Interest Income,,1871000.0,18745000.0,,,3944000.0
Normalized Income,418197400.0,346799480.0,599616330.0,316839820.0,51359020.0,
Net Income From Continuing And Discontinued Operation,283754000.0,195268000.0,472005000.0,178070000.0,-88738000.0,
Total Expenses,5460730000.0,5657189000.0,5541656000.0,5728036000.0,5450063000.0,
Total Operating Income As Reported,323009000.0,306562000.0,249743000.0,-130652000.0,-9908000.0,
Diluted Average Shares,632760000.0,634221000.0,637360000.0,,611276000.0,606692000.0
Basic Average Shares,616428000.0,617666000.0,616401000.0,,611276000.0,606692000.0
Diluted EPS,0.45,0.31,0.74,,-0.15,-0.2
Basic EPS,0.46,0.32,0.77,,-0.15,-0.2
Diluted NI Availto Com Stockholders,283754000.0,195268000.0,472005000.0,178070000.0,-88738000.0,
Net Income Common Stockholders,283754000.0,195268000.0,472005000.0,178070000.0,-88738000.0,
Net Income,283754000.0,195268000.0,472005000.0,178070000.0,-88738000.0,
Minority Interests,2618000.0,5396000.0,1185000.0,20266000.0,4806000.0,
Net Income Including Noncontrolling Interests,281136000.0,189872000.0,470820000.0,157804000.0,-93544000.0,
Net Income Continuous Operations,281136000.0,189872000.0,470820000.0,157804000.0,-93544000.0,
Tax Provision,43011000.0,59029000.0,35492000.0,-51792000.0,81139000.0,
Pretax Income,324147000.0,248901000.0,506312000.0,106012000.0,-12405000.0,
Other Income Expense,-177113000.0,-251344000.0,72095000.0,42305000.0,-201250000.0,
Other Non Operating Income Expenses,14949000.0,-59532000.0,237824000.0,217963000.0,-23912000.0,
Special Income Charges,-192062000.0,-191812000.0,-165729000.0,-175658000.0,-177338000.0,
Write Off,,,,0.0,0.0,0.0
Restructuring And Mergern Acquisition,192062000.0,191812000.0,165729000.0,175658000.0,177338000.0,
Net Non Operating Interest Income Expense,-13811000.0,1871000.0,18745000.0,18701000.0,21415000.0,
Total Other Finance Cost,13811000.0,,,-18701000.0,-21415000.0,-3944000.0
Interest Income Non Operating,,1871000.0,18745000.0,,,3944000.0
Operating Income,515071000.0,498374000.0,415472000.0,45006000.0,167430000.0,
Operating Expense,1734614000.0,1735106000.0,1679001000.0,1980746000.0,1731019000.0,
Other Operating Expenses,,,,,177338000.0,179771000.0
Depreciation Amortization Depletion Income Statement,36021000.0,40813000.0,43282000.0,43127000.0,56965000.0,
Depreciation And Amortization In Income Statement,36021000.0,40813000.0,43282000.0,43127000.0,56965000.0,
Amortization,36021000.0,40813000.0,43282000.0,43127000.0,56965000.0,
Amortization Of Intangibles Income Statement,36021000.0,40813000.0,43282000.0,43127000.0,56965000.0,
Research And Development,710983000.0,713163000.0,720574000.0,685422000.0,713788000.0,
Selling General And Administration,987610000.0,981130000.0,915145000.0,1252197000.0,960266000.0,
Selling And Marketing Expense,511755000.0,507562000.0,443885000.0,506010000.0,479381000.0,
General And Administrative Expense,475855000.0,473568000.0,471260000.0,746187000.0,480885000.0,
Other Gand A,475855000.0,473568000.0,471260000.0,746187000.0,480885000.0,
Gross Profit,2249685000.0,2233480000.0,2094473000.0,2025752000.0,1898449000.0,
Cost Of Revenue,3726116000.0,3922083000.0,3862655000.0,3747290000.0,3719044000.0,
Total Revenue,5975801000.0,6155563000.0,5957128000.0,5773042000.0,5617493000.0,
Operating Revenue,5975801000.0,6155563000.0,5957128000.0,5773042000.0,5617493000.0,
