,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2023-12-31
Tax Effect Of Unusual Items,-96600.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.21,0.21,0.21,0.21,0.166774,
Normalized EBITDA,4027000.0,5058000.0,-450000.0,4638000.0,5360000.0,
Total Unusual Items,-460000.0,,,,0.0,0.0
Total Unusual Items Excluding Goodwill,-460000.0,,,,0.0,0.0
Net Income From Continuing Operation Net Minority Interest,-4106000.0,-3139000.0,-34998000.0,-883000.0,-1299000.0,
Reconciled Depreciation,3657000.0,3578000.0,3745000.0,4665000.0,4502000.0,
Reconciled Cost Of Revenue,152427000.0,152002000.0,150217000.0,155351000.0,173206000.0,
EBITDA,3567000.0,5058000.0,-450000.0,4638000.0,5360000.0,
EBIT,-90000.0,1480000.0,-4195000.0,-27000.0,858000.0,
Net Interest Income,-2291000.0,-2503000.0,-2200000.0,-2371000.0,-2417000.0,
Interest Expense,2291000.0,2503000.0,2200000.0,2371000.0,2417000.0,
Normalized Income,-3742600.0,-3139000.0,-34998000.0,-883000.0,-1299000.0,
Net Income From Continuing And Discontinued Operation,-4761000.0,-4312000.0,-38719000.0,9514000.0,-1600000.0,
Total Expenses,171159000.0,168387000.0,168563000.0,172832000.0,192601000.0,
Total Operating Income As Reported,797000.0,1408000.0,-5271000.0,-1060000.0,1064000.0,
Diluted Average Shares,33799000.0,33693000.0,33497000.0,33458000.0,33393000.0,
Basic Average Shares,33799000.0,33693000.0,33497000.0,33458000.0,33393000.0,
Diluted EPS,-0.12,-0.12,-1.15,0.28,-0.04,
Basic EPS,-0.12,-0.12,-1.15,0.28,-0.04,
Diluted NI Availto Com Stockholders,-4761000.0,-4312000.0,-38719000.0,9514000.0,-1600000.0,
Net Income Common Stockholders,-4761000.0,-4312000.0,-38719000.0,9514000.0,-1600000.0,
Net Income,-4761000.0,-4312000.0,-38719000.0,9514000.0,-1600000.0,
Net Income Including Noncontrolling Interests,-4761000.0,-4312000.0,-38719000.0,9514000.0,-1600000.0,
Net Income Discontinuous Operations,-655000.0,-1173000.0,-3721000.0,10397000.0,-301000.0,
Net Income Continuous Operations,-4106000.0,-3139000.0,-34998000.0,-883000.0,-1299000.0,
Tax Provision,1725000.0,2116000.0,28603000.0,-1515000.0,-260000.0,
Pretax Income,-2381000.0,-1023000.0,-6395000.0,-2398000.0,-1559000.0,
Other Income Expense,-887000.0,72000.0,1076000.0,1033000.0,-206000.0,
Other Non Operating Income Expenses,-427000.0,72000.0,1585000.0,1033000.0,-206000.0,
Special Income Charges,-460000.0,,,,0.0,0.0
Other Special Charges,460000.0,,,,,
Net Non Operating Interest Income Expense,-2291000.0,-2503000.0,-2200000.0,-2371000.0,-2417000.0,
Interest Expense Non Operating,2291000.0,2503000.0,2200000.0,2371000.0,2417000.0,
Operating Income,797000.0,1408000.0,-5271000.0,-1060000.0,1064000.0,
Operating Expense,18732000.0,16385000.0,18346000.0,17481000.0,19395000.0,
Selling General And Administration,18732000.0,16385000.0,18346000.0,17481000.0,19395000.0,
Gross Profit,19529000.0,17793000.0,13075000.0,16421000.0,20459000.0,
Cost Of Revenue,152427000.0,152002000.0,150217000.0,155351000.0,173206000.0,
Total Revenue,171956000.0,169795000.0,163292000.0,171772000.0,193665000.0,
Operating Revenue,171956000.0,169795000.0,163292000.0,171772000.0,193665000.0,
