,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,3260799.281545,-665842500.0,-5322200.0,338873902.448768,0.0,,
Tax Rate For Calcs,0.179165,0.225,0.178,0.215076,0.166,,
Normalized EBITDA,1335000000.0,1141800000.0,1229800000.0,1358200000.0,1265500000.0,,
Total Unusual Items,18200000.0,-2959300000.0,-29900000.0,1575600000.0,0.0,,
Total Unusual Items Excluding Goodwill,18200000.0,-2959300000.0,-29900000.0,1575600000.0,0.0,,
Net Income From Continuing Operation Net Minority Interest,721800000.0,-1730600000.0,617400000.0,1963800000.0,696600000.0,,
Reconciled Depreciation,401000000.0,383600000.0,366800000.0,380800000.0,360300000.0,,
Reconciled Cost Of Revenue,2040100000.0,2053900000.0,2016500000.0,2104400000.0,2005600000.0,,
EBITDA,1353200000.0,-1817500000.0,1199900000.0,2933800000.0,1265500000.0,,
EBIT,952200000.0,-2201100000.0,833100000.0,2553000000.0,905200000.0,,
Net Interest Income,-61400000.0,-42200000.0,-42600000.0,-49700000.0,-55700000.0,,
Interest Expense,61400000.0,42200000.0,42600000.0,49700000.0,55700000.0,,
Normalized Income,706860799.281545,562857500.0,641977800.0,727073902.448768,696600000.0,,
Net Income From Continuing And Discontinued Operation,713800000.0,-1730600000.0,617400000.0,1949900000.0,696600000.0,,
Total Expenses,2250300000.0,2284900000.0,2258000000.0,2338700000.0,2247900000.0,,
Total Operating Income As Reported,790600000.0,-2328000000.0,643600000.0,2424400000.0,737600000.0,,
Diluted Average Shares,,222800000.0,222900000.0,222800000.0,222800000.0,222700000.0,
Basic Average Shares,,222800000.0,222700000.0,222600000.0,222500000.0,222500000.0,
Diluted EPS,,-7.77,2.77,8.75,3.13,2.57,
Basic EPS,,-7.77,2.77,8.76,3.13,2.57,
Diluted NI Availto Com Stockholders,713800000.0,-1730600000.0,617400000.0,1949900000.0,696600000.0,,
Net Income Common Stockholders,713800000.0,-1730600000.0,617400000.0,1949900000.0,696600000.0,,
Net Income,713800000.0,-1730600000.0,617400000.0,1949900000.0,696600000.0,,
Minority Interests,-9400000.0,6900000.0,-32400000.0,-1100000.0,-12300000.0,,
Net Income Including Noncontrolling Interests,723200000.0,-1737500000.0,649800000.0,1951000000.0,708900000.0,,
Net Income Discontinuous Operations,-8000000.0,,,,,,
Net Income Continuous Operations,731200000.0,-1737500000.0,649800000.0,1964900000.0,708900000.0,,
Tax Provision,159600000.0,-505800000.0,140700000.0,538400000.0,140600000.0,,
Pretax Income,890800000.0,-2243300000.0,790500000.0,2503300000.0,849500000.0,,
Other Income Expense,179800000.0,-2832400000.0,159600000.0,1704200000.0,167600000.0,,
Other Non Operating Income Expenses,-6000000.0,-18600000.0,38900000.0,-48500000.0,-1300000.0,,
Special Income Charges,18200000.0,-2959300000.0,-29900000.0,1575600000.0,0.0,,
Gain On Sale Of Business,43200000.0,-2927900000.0,,1575600000.0,0.0,-57000000.0,
Other Special Charges,25000000.0,31400000.0,29900000.0,,,,
Earnings From Equity Interest,167600000.0,145500000.0,150600000.0,177100000.0,168900000.0,,
Net Non Operating Interest Income Expense,-61400000.0,-42200000.0,-42600000.0,-49700000.0,-55700000.0,,
Interest Expense Non Operating,61400000.0,42200000.0,42600000.0,49700000.0,55700000.0,,
Operating Income,772400000.0,631300000.0,673500000.0,848800000.0,737600000.0,,
Operating Expense,210200000.0,231000000.0,241500000.0,234300000.0,242300000.0,,
Other Operating Expenses,-36500000.0,-13900000.0,-22900000.0,-15800000.0,-20100000.0,,
Research And Development,24100000.0,22900000.0,22000000.0,22100000.0,27000000.0,,
Selling General And Administration,222600000.0,222000000.0,242400000.0,228000000.0,235400000.0,,
General And Administrative Expense,,,242400000.0,,,,238400000.0
Other Gand A,,,242400000.0,,,,238400000.0
Gross Profit,982600000.0,862300000.0,915000000.0,1083100000.0,979900000.0,,
Cost Of Revenue,2040100000.0,2053900000.0,2016500000.0,2104400000.0,2005600000.0,,
Total Revenue,3022700000.0,2916200000.0,2931500000.0,3187500000.0,2985500000.0,,
Operating Revenue,3022700000.0,2916200000.0,2931500000.0,3187500000.0,2985500000.0,,
