,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.221053,0.221,0.189286,0.234,0.248148,
Normalized EBITDA,332000000.0,335000000.0,328000000.0,330000000.0,320000000.0,
Net Income From Continuing Operation Net Minority Interest,222000000.0,225000000.0,227000000.0,219000000.0,203000000.0,
Reconciled Depreciation,19000000.0,19000000.0,20000000.0,17000000.0,20000000.0,
Reconciled Cost Of Revenue,549000000.0,527000000.0,544000000.0,531000000.0,514000000.0,
EBITDA,332000000.0,335000000.0,328000000.0,330000000.0,320000000.0,
EBIT,313000000.0,316000000.0,308000000.0,313000000.0,300000000.0,
Net Interest Income,-28000000.0,-27000000.0,-28000000.0,-27000000.0,-30000000.0,
Interest Expense,28000000.0,27000000.0,28000000.0,27000000.0,30000000.0,
Normalized Income,222000000.0,225000000.0,227000000.0,219000000.0,203000000.0,
Net Income From Continuing And Discontinued Operation,222000000.0,225000000.0,227000000.0,219000000.0,203000000.0,
Total Expenses,1058000000.0,1010000000.0,1037000000.0,1006000000.0,989000000.0,
Total Operating Income As Reported,313000000.0,322000000.0,308000000.0,308000000.0,299000000.0,
Diluted Average Shares,249900000.0,250100000.0,250300000.0,250000000.0,249300000.0,
Basic Average Shares,248200000.0,247900000.0,247600000.0,247400000.0,247200000.0,
Diluted EPS,0.89,0.9,0.91,0.88,0.81,
Basic EPS,0.89,0.91,0.92,0.89,0.82,
Diluted NI Availto Com Stockholders,222000000.0,225000000.0,227000000.0,219000000.0,203000000.0,
Net Income Common Stockholders,222000000.0,225000000.0,227000000.0,219000000.0,203000000.0,
Net Income,222000000.0,225000000.0,227000000.0,219000000.0,203000000.0,
Net Income Including Noncontrolling Interests,222000000.0,225000000.0,227000000.0,219000000.0,203000000.0,
Net Income Continuous Operations,222000000.0,225000000.0,227000000.0,219000000.0,203000000.0,
Tax Provision,63000000.0,64000000.0,53000000.0,67000000.0,67000000.0,
Pretax Income,285000000.0,289000000.0,280000000.0,286000000.0,270000000.0,
Other Income Expense,,-6000000.0,0.0,5000000.0,1000000.0,-15000000.0
Other Non Operating Income Expenses,,-6000000.0,0.0,5000000.0,1000000.0,-15000000.0
Net Non Operating Interest Income Expense,-28000000.0,-27000000.0,-28000000.0,-27000000.0,-30000000.0,
Interest Expense Non Operating,28000000.0,27000000.0,28000000.0,27000000.0,30000000.0,
Operating Income,313000000.0,322000000.0,308000000.0,308000000.0,299000000.0,
Operating Expense,509000000.0,483000000.0,493000000.0,475000000.0,475000000.0,
Research And Development,67000000.0,64000000.0,69000000.0,63000000.0,61000000.0,
Selling General And Administration,442000000.0,419000000.0,424000000.0,412000000.0,414000000.0,
Gross Profit,822000000.0,805000000.0,801000000.0,783000000.0,774000000.0,
Cost Of Revenue,549000000.0,527000000.0,544000000.0,531000000.0,514000000.0,
Total Revenue,1371000000.0,1332000000.0,1345000000.0,1314000000.0,1288000000.0,
Operating Revenue,1371000000.0,1332000000.0,1345000000.0,1314000000.0,1288000000.0,
