,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,247004.804679,-150155.0,-242682.129843,249690.0,-1465635.718945,,
Tax Rate For Calcs,0.291623,0.295,0.300721,0.287,0.262894,,
Normalized EBITDA,71874000.0,69028000.0,76292000.0,77396000.0,61577000.0,,
Total Unusual Items,847000.0,-509000.0,-807000.0,870000.0,-5575000.0,,
Total Unusual Items Excluding Goodwill,847000.0,-509000.0,-807000.0,870000.0,-5575000.0,,
Net Income From Continuing Operation Net Minority Interest,44083000.0,42189000.0,47016000.0,49535000.0,35028000.0,,
Reconciled Depreciation,9140000.0,7339000.0,6740000.0,6942000.0,6475000.0,,
Reconciled Cost Of Revenue,141211000.0,124763000.0,133071000.0,129094000.0,130077000.0,,
EBITDA,72721000.0,68519000.0,75485000.0,78266000.0,56002000.0,,
EBIT,63581000.0,61180000.0,68745000.0,71324000.0,49527000.0,,
Net Interest Income,-1350000.0,-1331000.0,-6148000.0,-1811000.0,-2006000.0,,
Interest Expense,1350000.0,1331000.0,1510000.0,1811000.0,2006000.0,,
Normalized Income,43483004.804679,42547845.0,47580317.870157,48914690.0,39137364.281055,,
Net Income From Continuing And Discontinued Operation,44083000.0,42189000.0,47016000.0,49535000.0,35028000.0,,
Total Expenses,194342000.0,162959000.0,167785000.0,170632000.0,168520000.0,,
Total Operating Income As Reported,61204000.0,59329000.0,67150000.0,67695000.0,51134000.0,,
Diluted Average Shares,46988155.0,46989948.0,46994722.0,46996554.0,46996705.0,,
Basic Average Shares,46988155.0,46989948.0,46994722.0,46996554.0,46996705.0,,
Diluted EPS,0.94,0.9,1.0,1.05,0.75,,
Basic EPS,0.94,0.9,1.0,1.05,0.75,,
Diluted NI Availto Com Stockholders,44083000.0,42189000.0,47016000.0,49535000.0,35028000.0,,
Net Income Common Stockholders,44083000.0,42189000.0,47016000.0,49535000.0,35028000.0,,
Otherunder Preferred Stock Dividend,,,,,,0.0,
Net Income,44083000.0,42189000.0,47016000.0,49535000.0,35028000.0,,
Minority Interests,,,0.0,0.0,0.0,0.0,-139000.0
Net Income Including Noncontrolling Interests,44083000.0,42189000.0,47016000.0,49535000.0,35028000.0,,
Net Income Continuous Operations,44083000.0,42189000.0,47016000.0,49535000.0,35028000.0,,
Tax Provision,18148000.0,17660000.0,20219000.0,19978000.0,12493000.0,,
Pretax Income,62231000.0,59849000.0,67235000.0,69513000.0,47521000.0,,
Other Income Expense,2377000.0,1851000.0,1595000.0,3629000.0,-1607000.0,,
Other Non Operating Income Expenses,588000.0,1016000.0,682000.0,1365000.0,2731000.0,,
Earnings From Equity Interest,942000.0,1344000.0,1720000.0,1394000.0,1237000.0,,
Gain On Sale Of Security,847000.0,-509000.0,-807000.0,870000.0,-5575000.0,,
Net Non Operating Interest Income Expense,-1350000.0,-1331000.0,-6148000.0,-1811000.0,-2006000.0,,
Interest Expense Non Operating,1350000.0,1331000.0,1510000.0,1811000.0,2006000.0,,
Operating Income,61204000.0,59329000.0,71788000.0,67695000.0,51134000.0,,
Operating Expense,53131000.0,38196000.0,34714000.0,41538000.0,38443000.0,,
Other Operating Expenses,-4000.0,-4276000.0,,,,,
Selling General And Administration,53135000.0,42472000.0,25817000.0,41538000.0,38443000.0,,
Selling And Marketing Expense,29730000.0,23617000.0,3556000.0,23190000.0,20000000.0,,
General And Administrative Expense,23405000.0,18855000.0,22261000.0,18348000.0,18443000.0,,
Other Gand A,23405000.0,18855000.0,-11816000.0,18348000.0,18443000.0,,
Gross Profit,114335000.0,97525000.0,106502000.0,109233000.0,89577000.0,,
Cost Of Revenue,141211000.0,124763000.0,133071000.0,129094000.0,130077000.0,,
Total Revenue,255546000.0,222288000.0,239573000.0,238327000.0,219654000.0,,
Operating Revenue,255546000.0,222288000.0,239573000.0,238327000.0,219654000.0,,
