,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Tax Effect Of Unusual Items,1520460.963618,502830.0,80867.293919,244037.0,714112.486349
Tax Rate For Calcs,0.293412,0.302,0.208959,0.277,0.282035
Normalized EBITDA,26677000.0,29999000.0,33481000.0,29899000.0,33116000.0
Total Unusual Items,5182000.0,1665000.0,387000.0,881000.0,2532000.0
Total Unusual Items Excluding Goodwill,5182000.0,1665000.0,387000.0,881000.0,2532000.0
Net Income From Continuing Operation Net Minority Interest,7186000.0,4335000.0,5633000.0,3754000.0,7889000.0
Reconciled Depreciation,27307000.0,27470000.0,27528000.0,27392000.0,28206000.0
Reconciled Cost Of Revenue,197197000.0,192556000.0,197091000.0,207941000.0,213241000.0
EBITDA,31859000.0,31664000.0,33868000.0,30780000.0,35648000.0
EBIT,4552000.0,4194000.0,6340000.0,3388000.0,7442000.0
Normalized Income,3524460.963618,3172830.0,5326867.293919,3117037.0,6071112.486349
Net Income From Continuing And Discontinued Operation,7186000.0,4335000.0,5633000.0,3754000.0,7889000.0
Total Expenses,225370000.0,218958000.0,224092000.0,233978000.0,238796000.0
Total Operating Income As Reported,9734000.0,5859000.0,6727000.0,4269000.0,9974000.0
Diluted Average Shares,81517000.0,81508000.0,81507000.0,81492000.0,81446000.0
Basic Average Shares,81510000.0,81493000.0,81457000.0,81437000.0,81381000.0
Diluted EPS,0.09,0.05,0.07,0.05,0.1
Basic EPS,0.09,0.05,0.07,0.05,0.1
Diluted NI Availto Com Stockholders,7186000.0,4335000.0,5633000.0,3754000.0,7889000.0
Net Income Common Stockholders,7186000.0,4335000.0,5633000.0,3754000.0,7889000.0
Net Income,7186000.0,4335000.0,5633000.0,3754000.0,7889000.0
Net Income Including Noncontrolling Interests,7186000.0,4335000.0,5633000.0,3754000.0,7889000.0
Net Income Continuous Operations,7186000.0,4335000.0,5633000.0,3754000.0,7889000.0
Tax Provision,2984000.0,1873000.0,1488000.0,1437000.0,3099000.0
Pretax Income,10170000.0,6208000.0,7121000.0,5191000.0,10988000.0
Other Income Expense,5618000.0,2014000.0,781000.0,1803000.0,3546000.0
Other Non Operating Income Expenses,436000.0,349000.0,394000.0,922000.0,1014000.0
Special Income Charges,5182000.0,1665000.0,387000.0,881000.0,2532000.0
Gain On Sale Of Ppe,5182000.0,1665000.0,387000.0,881000.0,2532000.0
Operating Income,4552000.0,4194000.0,6340000.0,3388000.0,7442000.0
Operating Expense,28173000.0,26402000.0,27001000.0,26037000.0,25555000.0
Other Operating Expenses,7706000.0,8329000.0,6989000.0,7607000.0,8160000.0
Other Taxes,2451000.0,2417000.0,2683000.0,2505000.0,2539000.0
Selling General And Administration,18016000.0,15656000.0,17329000.0,15925000.0,14856000.0
General And Administrative Expense,18016000.0,15656000.0,17329000.0,15925000.0,14856000.0
Other Gand A,2164000.0,2279000.0,2195000.0,2166000.0,2297000.0
Insurance And Claims,15852000.0,13377000.0,15134000.0,13759000.0,12559000.0
Gross Profit,32725000.0,30596000.0,33341000.0,29425000.0,32997000.0
Cost Of Revenue,197197000.0,192556000.0,197091000.0,207941000.0,213241000.0
Total Revenue,229922000.0,223152000.0,230432000.0,237366000.0,246238000.0
Operating Revenue,229922000.0,223152000.0,230432000.0,237366000.0,246238000.0
