,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,,
Tax Rate For Calcs,0.044161,0.094147,0.21,0.173154,0.136323,,
Normalized EBITDA,92130000.0,169121000.0,-19488000.0,172977000.0,99627000.0,,
Total Unusual Items,,,,,,,16386000.0
Total Unusual Items Excluding Goodwill,,,,,,,16386000.0
Net Income From Continuing Operation Net Minority Interest,14177000.0,82467000.0,-42558000.0,62159000.0,20242000.0,,
Reconciled Depreciation,51853000.0,51261000.0,32287000.0,68335000.0,49689000.0,,
Reconciled Cost Of Revenue,243835000.0,471952000.0,-1499617000.0,853049000.0,231239000.0,,
EBITDA,92130000.0,169121000.0,-19488000.0,172977000.0,99627000.0,,
EBIT,40277000.0,117860000.0,-51775000.0,104642000.0,49937000.0,,
Net Interest Income,-25445000.0,-26822000.0,-21567000.0,-29466000.0,-26500000.0,,
Interest Expense,25445000.0,26822000.0,21567000.0,29466000.0,26500000.0,,
Normalized Income,14177000.0,82467000.0,-42558000.0,62159000.0,20242000.0,,
Net Income From Continuing And Discontinued Operation,13780000.0,81965000.0,55158000.0,64615000.0,60436000.0,,
Total Expenses,320854000.0,561970000.0,-1503053000.0,959712000.0,304897000.0,,
Total Operating Income As Reported,30332000.0,112863000.0,-50855000.0,90804000.0,39574000.0,,
Diluted Average Shares,205200.0,204959000.0,205200000.0,204678000.0,204582000.0,,
Basic Average Shares,204300.0,204142000.0,203900000.0,203888000.0,203888000.0,,
Diluted EPS,0.07,0.4,0.27,0.32,0.3,,
Basic EPS,0.07,0.4,0.27,0.32,0.3,,
Diluted NI Availto Com Stockholders,13780000.0,81965000.0,55158000.0,64615000.0,60436000.0,,
Net Income Common Stockholders,13780000.0,81965000.0,55158000.0,64615000.0,60436000.0,,
Net Income,13780000.0,81965000.0,55158000.0,64615000.0,60436000.0,,
Net Income Including Noncontrolling Interests,13780000.0,81965000.0,55158000.0,64615000.0,60436000.0,,
Net Income Discontinuous Operations,-397000.0,-502000.0,97716000.0,2456000.0,40194000.0,,
Net Income Continuous Operations,14177000.0,82467000.0,-42558000.0,62159000.0,20242000.0,,
Tax Provision,655000.0,8571000.0,-30784000.0,13017000.0,3195000.0,,
Pretax Income,14832000.0,91038000.0,-73342000.0,75176000.0,23437000.0,,
Other Income Expense,9945000.0,4997000.0,-920000.0,13838000.0,10363000.0,,
Other Non Operating Income Expenses,9945000.0,4997000.0,-920000.0,13838000.0,10363000.0,,
Gain On Sale Of Security,,,,,,,16386000.0
Net Non Operating Interest Income Expense,-25445000.0,-26822000.0,-21567000.0,-29466000.0,-26500000.0,,
Interest Expense Non Operating,25445000.0,26822000.0,21567000.0,29466000.0,26500000.0,,
Operating Income,30332000.0,112863000.0,-50855000.0,90804000.0,39574000.0,,
Operating Expense,77019000.0,90018000.0,-3436000.0,94488000.0,73659000.0,,
Other Taxes,25166000.0,38757000.0,-35723000.0,38328000.0,23969000.0,,
Depreciation Amortization Depletion Income Statement,51853000.0,51261000.0,32287000.0,56160000.0,49690000.0,,
Depreciation And Amortization In Income Statement,51853000.0,51261000.0,,,49690000.0,49767000.0,
Gross Profit,107351000.0,202881000.0,-54291000.0,185292000.0,113233000.0,,
Cost Of Revenue,243835000.0,471952000.0,-1499617000.0,865224000.0,231238000.0,,
Total Revenue,351186000.0,674833000.0,-1553908000.0,1050516000.0,344471000.0,,
Operating Revenue,351186000.0,674833000.0,-1553908000.0,1050516000.0,344471000.0,,
