,2024-09-30,2024-06-30,2024-03-31,2023-09-30,2023-06-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.0,0.0,0.0,0.0,0.0
Normalized EBITDA,-1234000.0,-910415.0,-3531585.0,-1964000.0,-1432000.0
Total Unusual Items,-164000.0,-335000.0,0.0,0.0,1233000.0
Total Unusual Items Excluding Goodwill,-164000.0,-335000.0,0.0,0.0,1233000.0
Net Income From Continuing Operation Net Minority Interest,-2063000.0,-1932000.0,-3977000.0,-2431000.0,-638000.0
Reconciled Depreciation,256000.0,267585.0,328415.0,410000.0,395000.0
Reconciled Cost Of Revenue,1885000.0,2702000.0,3109000.0,3277000.0,3668000.0
EBITDA,-1398000.0,-1245415.0,-3531585.0,-1964000.0,-199000.0
EBIT,-1654000.0,-1513000.0,-3860000.0,-2374000.0,-594000.0
Net Interest Income,-409000.0,-419000.0,-117000.0,-57000.0,-44000.0
Interest Expense,409000.0,419000.0,117000.0,57000.0,44000.0
Normalized Income,-1899000.0,-1597000.0,-3977000.0,-2431000.0,-1871000.0
Net Income From Continuing And Discontinued Operation,-2063000.0,-1932000.0,-3977000.0,-2431000.0,-638000.0
Total Expenses,4074000.0,5450000.0,6993000.0,5664000.0,6048000.0
Total Operating Income As Reported,-1490000.0,-1182000.0,-3861000.0,-2375000.0,-1827000.0
Diluted Average Shares,3160392.0,1591355.0,291372.0,3515245.0,2641485.0
Basic Average Shares,3160392.0,1591355.0,291372.0,3515245.0,2641485.0
Diluted EPS,-0.65,-1.21,-13.65,-13.83,-4.83
Basic EPS,-0.65,-1.21,-13.65,-13.83,-4.83
Diluted NI Availto Com Stockholders,-2063000.0,-1932000.0,-3977000.0,-2431000.0,-638000.0
Net Income Common Stockholders,-2063000.0,-1932000.0,-3977000.0,-2431000.0,-638000.0
Net Income,-2063000.0,-1932000.0,-3977000.0,-2431000.0,-638000.0
Net Income Including Noncontrolling Interests,-2063000.0,-1932000.0,-3977000.0,-2431000.0,-638000.0
Net Income Continuous Operations,-2063000.0,-1932000.0,-3977000.0,-2431000.0,-638000.0
Pretax Income,-2063000.0,-1932000.0,-3977000.0,-2431000.0,-638000.0
Other Income Expense,-164000.0,-331000.0,1000.0,1000.0,1233000.0
Other Non Operating Income Expenses,,4000.0,1000.0,1000.0,
Special Income Charges,-164000.0,-335000.0,0.0,0.0,1233000.0
Other Special Charges,164000.0,335000.0,,,-1233000.0
Net Non Operating Interest Income Expense,-409000.0,-419000.0,-117000.0,-57000.0,-44000.0
Interest Expense Non Operating,409000.0,419000.0,117000.0,57000.0,44000.0
Operating Income,-1490000.0,-1182000.0,-3861000.0,-2375000.0,-1827000.0
Operating Expense,2189000.0,2748000.0,3884000.0,2387000.0,2380000.0
Selling General And Administration,2189000.0,2748000.0,3884000.0,2387000.0,2380000.0
Gross Profit,699000.0,1566000.0,23000.0,12000.0,553000.0
Cost Of Revenue,1885000.0,2702000.0,3109000.0,3277000.0,3668000.0
Total Revenue,2584000.0,4268000.0,3132000.0,3289000.0,4221000.0
Operating Revenue,2584000.0,4268000.0,3132000.0,3289000.0,4221000.0
