,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,-500326.641948,-257449.5,0.0,0.0,0.0,,
Tax Rate For Calcs,0.22346,0.2229,0.204939,0.2235,0.226865,,
Total Unusual Items,-2239000.0,-1155000.0,,,0.0,0.0,0.0
Total Unusual Items Excluding Goodwill,-2239000.0,-1155000.0,,,0.0,0.0,0.0
Net Income From Continuing Operation Net Minority Interest,51101000.0,44424000.0,50034000.0,42947000.0,51330000.0,,
Reconciled Depreciation,9161000.0,10292000.0,9389000.0,10315000.0,10896000.0,,
Net Interest Income,147496000.0,145505000.0,144661000.0,141703000.0,137926000.0,,
Interest Expense,70696000.0,66415000.0,71659000.0,74821000.0,73938000.0,,
Interest Income,218192000.0,211920000.0,216320000.0,216524000.0,211864000.0,,
Normalized Income,52839673.358052,45321550.5,50034000.0,42947000.0,51330000.0,,
Net Income From Continuing And Discontinued Operation,51101000.0,44424000.0,50034000.0,42947000.0,51330000.0,,
Diluted Average Shares,42641131.0,42572627.0,42514841.0,42493063.0,42472966.0,,
Basic Average Shares,42623978.0,42550274.0,42494409.0,42481441.0,42468658.0,,
Diluted EPS,1.2,1.04,1.18,1.01,1.21,,
Basic EPS,1.2,1.04,1.18,1.01,1.21,,
Diluted NI Availto Com Stockholders,51101000.0,44424000.0,50034000.0,42947000.0,51330000.0,,
Net Income Common Stockholders,51101000.0,44424000.0,50034000.0,42947000.0,51330000.0,,
Net Income,51101000.0,44424000.0,50034000.0,42947000.0,51330000.0,,
Net Income Including Noncontrolling Interests,51101000.0,44424000.0,50034000.0,42947000.0,51330000.0,,
Net Income Continuous Operations,51101000.0,44424000.0,50034000.0,42947000.0,51330000.0,,
Tax Provision,14705000.0,12742000.0,12897000.0,12362000.0,15062000.0,,
Pretax Income,65806000.0,57166000.0,62931000.0,55309000.0,66392000.0,,
Special Income Charges,-2239000.0,-1155000.0,,,0.0,0.0,0.0
Restructuring And Mergern Acquisition,2239000.0,1155000.0,,,0.0,0.0,0.0
Gain On Sale Of Security,66000.0,1042000.0,439000.0,1125000.0,473000.0,,
Depreciation Amortization Depletion Income Statement,1197000.0,1344000.0,1417000.0,1460000.0,1465000.0,,
Depreciation And Amortization In Income Statement,1197000.0,1344000.0,1417000.0,1460000.0,1465000.0,,
Amortization,1197000.0,1344000.0,1417000.0,1460000.0,1465000.0,,
Amortization Of Intangibles Income Statement,1197000.0,1344000.0,1417000.0,1460000.0,1465000.0,,
Selling General And Administration,67026000.0,64919000.0,61797000.0,62736000.0,61682000.0,,
Selling And Marketing Expense,1797000.0,,,,1826000.0,,
General And Administrative Expense,65229000.0,64919000.0,61797000.0,62736000.0,59856000.0,,
Insurance And Claims,2373000.0,2988000.0,2588000.0,2628000.0,2694000.0,,
Salaries And Wages,62856000.0,61931000.0,59209000.0,60108000.0,57162000.0,,
Total Revenue,179820000.0,176109000.0,174917000.0,174638000.0,168654000.0,,
Operating Revenue,179820000.0,176109000.0,174917000.0,174638000.0,168654000.0,,
Occupancy And Equipment,13158000.0,13859000.0,13399000.0,12734000.0,12472000.0,,
Professional Expense And Contract Services Expense,1018000.0,,2271000.0,1429000.0,1997000.0,1428000.0,
Other Non Interest Expense,22176000.0,22666000.0,23700000.0,21470000.0,20396000.0,,
