,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,3690.59501,0.0,0.0,0.0,0.0,,
Tax Rate For Calcs,0.097121,0.0,0.0,0.0,0.0,,
Normalized EBITDA,-2307000.0,-2234000.0,-2936000.0,-1800000.0,-1452000.0,,
Total Unusual Items,38000.0,83000.0,-153000.0,109000.0,2000.0,,
Total Unusual Items Excluding Goodwill,38000.0,83000.0,-153000.0,109000.0,2000.0,,
Net Income From Continuing Operation Net Minority Interest,-2376000.0,-2564000.0,-3188000.0,-1965000.0,-1731000.0,,
Reconciled Depreciation,336000.0,286000.0,279000.0,273000.0,269000.0,,
Reconciled Cost Of Revenue,611000.0,347000.0,134000.0,54000.0,31000.0,,
EBITDA,-2269000.0,-2151000.0,-3089000.0,-1691000.0,-1452000.0,,
EBIT,-2605000.0,-2437000.0,-3368000.0,-1964000.0,-1721000.0,,
Net Interest Income,90000.0,120000.0,330000.0,192000.0,68000.0,,
Interest Expense,0.0,1000.0,1000.0,1000.0,10000.0,,
Interest Income,90000.0,121000.0,331000.0,193000.0,168000.0,,
Normalized Income,-2410309.40499,-2647000.0,-3035000.0,-2074000.0,-1731000.0,,
Net Income From Continuing And Discontinued Operation,-2376000.0,-2564000.0,-3188000.0,-1965000.0,-1731000.0,,
Total Expenses,5057000.0,3964000.0,4433000.0,2440000.0,2442000.0,,
Total Operating Income As Reported,-2934000.0,-2659000.0,-3710000.0,-2312000.0,-2405000.0,,
Diluted Average Shares,1377153.0,1019801.0,,710106.0,536271.0,155721.0,
Basic Average Shares,1377153.0,1019801.0,,710106.0,536271.0,155721.0,
Diluted EPS,-1.79,-2.51,,-3.82,-3.35,-22.6,
Basic EPS,-1.79,-2.51,,-3.82,-3.35,-22.6,
Diluted NI Availto Com Stockholders,-2461000.0,-2564000.0,-3439000.0,-2716000.0,-1797000.0,,
Net Income Common Stockholders,-2461000.0,-2564000.0,-3439000.0,-2716000.0,-1797000.0,,
Otherunder Preferred Stock Dividend,,,0.0,0.0,0.0,0.0,0.0
Preferred Stock Dividends,85000.0,,251000.0,751000.0,66000.0,75000.0,
Net Income,-2376000.0,-2564000.0,-3188000.0,-1965000.0,-1731000.0,,
Minority Interests,-24000.0,-126000.0,,,0.0,0.0,
Net Income Including Noncontrolling Interests,-2352000.0,-2438000.0,-3369000.0,-1965000.0,-1731000.0,,
Net Income Discontinuous Operations,,,0.0,0.0,0.0,0.0,-28000.0
Net Income Continuous Operations,-2352000.0,-2438000.0,-3369000.0,-1965000.0,-1731000.0,,
Tax Provision,-253000.0,,,,0.0,,
Pretax Income,-2605000.0,-2438000.0,-3369000.0,-1965000.0,-1731000.0,,
Other Income Expense,239000.0,101000.0,11000.0,155000.0,606000.0,,
Other Non Operating Income Expenses,201000.0,18000.0,164000.0,46000.0,606000.0,,
Gain On Sale Of Security,38000.0,83000.0,-153000.0,109000.0,2000.0,,
Net Non Operating Interest Income Expense,90000.0,120000.0,330000.0,192000.0,68000.0,,
Total Other Finance Cost,,,0.0,,90000.0,,0.0
Interest Expense Non Operating,0.0,1000.0,1000.0,1000.0,10000.0,,
Interest Income Non Operating,90000.0,121000.0,331000.0,193000.0,168000.0,,
Operating Income,-2934000.0,-2659000.0,-3710000.0,-2312000.0,-2405000.0,,
Operating Expense,4446000.0,3617000.0,4299000.0,2386000.0,2411000.0,,
Depreciation Amortization Depletion Income Statement,336000.0,286000.0,279000.0,273000.0,269000.0,,
Depreciation And Amortization In Income Statement,336000.0,286000.0,279000.0,273000.0,269000.0,,
Selling General And Administration,4110000.0,3331000.0,4020000.0,2113000.0,2142000.0,,
General And Administrative Expense,4110000.0,3331000.0,4020000.0,2113000.0,2142000.0,,
Other Gand A,4110000.0,3331000.0,4020000.0,2113000.0,2142000.0,,
Gross Profit,1512000.0,958000.0,589000.0,74000.0,6000.0,,
Cost Of Revenue,611000.0,347000.0,134000.0,54000.0,31000.0,,
Total Revenue,2123000.0,1305000.0,723000.0,128000.0,37000.0,,
Operating Revenue,2123000.0,1305000.0,723000.0,128000.0,37000.0,,
