,2024-09-30,2024-06-30,2024-03-31,2023-12-31,2023-09-30,2023-06-30
Tax Effect Of Unusual Items,5670.0,24780.0,-8190.0,195510.0,2315880.0,
Tax Rate For Calcs,0.21,0.21,0.21,0.21,0.21,
Normalized EBITDA,-2717000.0,-1953000.0,-2453000.0,-2822000.0,-2454000.0,
Total Unusual Items,27000.0,118000.0,-39000.0,931000.0,11028000.0,
Total Unusual Items Excluding Goodwill,27000.0,118000.0,-39000.0,931000.0,11028000.0,
Net Income From Continuing Operation Net Minority Interest,-5024000.0,-3861000.0,-4400000.0,-4303000.0,9231000.0,
Reconciled Depreciation,1073000.0,998000.0,1005000.0,1017000.0,883000.0,
Reconciled Cost Of Revenue,11630000.0,11361000.0,10571000.0,10971000.0,9685000.0,
EBITDA,-2690000.0,-1835000.0,-2492000.0,-1891000.0,8574000.0,
EBIT,-3763000.0,-2833000.0,-3497000.0,-2908000.0,7691000.0,
Net Interest Income,-1199000.0,-992000.0,-835000.0,-802000.0,-712000.0,
Interest Expense,1199000.0,992000.0,835000.0,818000.0,760000.0,
Interest Income,0.0,0.0,0.0,16000.0,48000.0,
Normalized Income,-5045330.0,-3954220.0,-4369190.0,-5038490.0,518880.0,
Net Income From Continuing And Discontinued Operation,-5024000.0,-3861000.0,-4400000.0,-4303000.0,9231000.0,
Total Expenses,31714000.0,32889000.0,31343000.0,31914000.0,28404000.0,
Total Operating Income As Reported,-3777000.0,-2946000.0,-3470000.0,-3806000.0,-3385000.0,
Diluted Average Shares,135100233.0,130269710.0,130201251.0,,138663274.0,108897048.0
Basic Average Shares,135100233.0,130269710.0,130201251.0,,128140238.0,108897048.0
Diluted EPS,-0.04,-0.03,-0.03,,0.07,-0.02
Basic EPS,-0.04,-0.03,-0.03,,0.07,-0.02
Diluted NI Availto Com Stockholders,-5024000.0,-3861000.0,-3395000.0,-4303000.0,9231000.0,
Net Income Common Stockholders,-5024000.0,-3861000.0,-3395000.0,-4303000.0,9231000.0,
Otherunder Preferred Stock Dividend,,,-1005000.0,,,
Net Income,-5024000.0,-3861000.0,-4400000.0,-4303000.0,9231000.0,
Net Income Including Noncontrolling Interests,-5024000.0,-3861000.0,-4400000.0,-4303000.0,9231000.0,
Net Income Continuous Operations,-5024000.0,-3861000.0,-4400000.0,-4303000.0,9231000.0,
Tax Provision,62000.0,36000.0,68000.0,577000.0,-2300000.0,
Pretax Income,-4962000.0,-3825000.0,-4332000.0,-3726000.0,6931000.0,
Other Income Expense,14000.0,113000.0,-27000.0,882000.0,11028000.0,
Other Non Operating Income Expenses,-13000.0,-5000.0,12000.0,,,
Special Income Charges,0.0,,,666000.0,11028000.0,
Restructuring And Mergern Acquisition,0.0,,,-666000.0,-11028000.0,
Gain On Sale Of Security,27000.0,118000.0,-39000.0,,,
Net Non Operating Interest Income Expense,-1199000.0,-992000.0,-835000.0,-802000.0,-712000.0,
Interest Expense Non Operating,1199000.0,992000.0,835000.0,818000.0,760000.0,
Interest Income Non Operating,0.0,0.0,0.0,16000.0,48000.0,
Operating Income,-3777000.0,-2946000.0,-3470000.0,-3806000.0,-3385000.0,
Operating Expense,20084000.0,21528000.0,20772000.0,20943000.0,18719000.0,
Research And Development,701000.0,636000.0,527000.0,492000.0,490000.0,
Selling General And Administration,19383000.0,20892000.0,20245000.0,20451000.0,18229000.0,
Selling And Marketing Expense,11890000.0,13179000.0,12460000.0,11584000.0,11085000.0,
General And Administrative Expense,7493000.0,7713000.0,7785000.0,8867000.0,7144000.0,
Other Gand A,7493000.0,7713000.0,7785000.0,8867000.0,7144000.0,
Gross Profit,16307000.0,18582000.0,17302000.0,17137000.0,15334000.0,
Cost Of Revenue,11630000.0,11361000.0,10571000.0,10971000.0,9685000.0,
Total Revenue,27937000.0,29943000.0,27873000.0,28108000.0,25019000.0,
Operating Revenue,27937000.0,29943000.0,27873000.0,28108000.0,25019000.0,
