,2024-09-30,2024-06-30,2024-03-31,2023-12-31,2023-09-30,2023-06-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.21,0.21,0.012731,0.21,0.005393,
Net Income From Continuing Operation Net Minority Interest,-34468000.0,-9971000.0,1459000.0,-20781000.0,-3527000.0,
Reconciled Depreciation,,-138000.0,-479000.0,-130000.0,-89000.0,-222000.0
EBIT,-30377000.0,-6176000.0,5679000.0,-16421000.0,-934000.0,
Net Interest Income,-4817000.0,-4816000.0,-4815000.0,-4815000.0,-4814000.0,
Interest Expense,4817000.0,4816000.0,4815000.0,4815000.0,4814000.0,
Interest Income,3067000.0,3053000.0,3070000.0,3104000.0,3073000.0,
Normalized Income,-34468000.0,-9971000.0,1459000.0,-20781000.0,-3527000.0,
Net Income From Continuing And Discontinued Operation,-34468000.0,-9971000.0,1459000.0,-20781000.0,-3527000.0,
Total Expenses,43756000.0,31479000.0,30093000.0,41544000.0,32116000.0,
Diluted Average Shares,99724474.0,100159973.0,100457125.0,,101454767.0,101754218.0
Basic Average Shares,99724474.0,100159973.0,100457125.0,,101454767.0,101754218.0
Diluted EPS,-0.35,-0.1,0.01,,-0.03,-0.03
Basic EPS,-0.35,-0.1,0.01,,-0.03,-0.03
Diluted NI Availto Com Stockholders,-34468000.0,-9971000.0,1459000.0,-20781000.0,-3527000.0,
Net Income Common Stockholders,-34468000.0,-9971000.0,1459000.0,-20781000.0,-3527000.0,
Net Income,-34468000.0,-9971000.0,1459000.0,-20781000.0,-3527000.0,
Net Income Including Noncontrolling Interests,-34468000.0,-9971000.0,1459000.0,-20781000.0,-3527000.0,
Net Income Continuous Operations,-34468000.0,-9971000.0,1459000.0,-20781000.0,-3527000.0,
Earnings From Equity Interest Net Of Tax,751000.0,1463000.0,606000.0,904000.0,2190000.0,
Tax Provision,25000.0,442000.0,11000.0,449000.0,-31000.0,
Pretax Income,-35194000.0,-10992000.0,864000.0,-21236000.0,-5748000.0,
Other Income Expense,,,,,3000.0,
Net Non Operating Interest Income Expense,-4817000.0,-4816000.0,-4815000.0,-4815000.0,-4814000.0,
Interest Expense Non Operating,4817000.0,4816000.0,4815000.0,4815000.0,4814000.0,
Selling General And Administration,10014000.0,7879000.0,8060000.0,7062000.0,6787000.0,
General And Administrative Expense,10014000.0,7879000.0,8060000.0,7062000.0,6787000.0,
Other Gand A,10014000.0,7879000.0,8060000.0,7062000.0,6787000.0,
Total Revenue,8562000.0,20487000.0,30957000.0,20308000.0,26368000.0,
Operating Revenue,8562000.0,20487000.0,30957000.0,20308000.0,26368000.0,
Loss Adjustment Expense,19857000.0,13971000.0,11625000.0,24725000.0,15156000.0,
Net Policyholder Benefits And Claims,19857000.0,13971000.0,11625000.0,24725000.0,15156000.0,
