,2024-09-30,2024-06-30,2024-03-31,2023-12-31,2023-09-30,2023-06-30
Tax Effect Of Unusual Items,-1040.572792,-1470.0,-2723.0,-10271.73913,4676.28866,
Tax Rate For Calcs,0.260143,0.21,0.389,0.228261,0.259794,
Normalized EBITDA,470000.0,528000.0,203000.0,5000.0,522000.0,
Total Unusual Items,-4000.0,-7000.0,-7000.0,-45000.0,18000.0,
Total Unusual Items Excluding Goodwill,-4000.0,-7000.0,-7000.0,-45000.0,18000.0,
Net Income From Continuing Operation Net Minority Interest,310000.0,247000.0,91000.0,-71000.0,359000.0,
Reconciled Depreciation,45000.0,44000.0,44000.0,46000.0,55000.0,
EBITDA,466000.0,521000.0,196000.0,-40000.0,540000.0,
EBIT,421000.0,477000.0,152000.0,-86000.0,485000.0,
Net Interest Income,88000.0,84000.0,83000.0,70000.0,0.0,
Interest Expense,2000.0,3000.0,3000.0,6000.0,0.0,
Interest Income,90000.0,87000.0,86000.0,,0.0,1000.0
Normalized Income,312959.427208,252530.0,95277.0,-36271.73913,345676.28866,
Net Income From Continuing And Discontinued Operation,310000.0,247000.0,91000.0,-71000.0,359000.0,
Total Expenses,4234000.0,4194000.0,4098000.0,3880000.0,4005000.0,
Total Operating Income As Reported,335000.0,397000.0,73000.0,-117000.0,467000.0,
Diluted Average Shares,5157000.0,5157000.0,5157000.0,,5157000.0,5157000.0
Basic Average Shares,5157000.0,5157000.0,5157000.0,,5157000.0,5157000.0
Diluted EPS,0.06,0.05,0.02,,0.07,-0.002715
Basic EPS,0.06,0.05,0.02,,0.07,-0.002715
Diluted NI Availto Com Stockholders,310000.0,247000.0,91000.0,-71000.0,359000.0,
Net Income Common Stockholders,310000.0,247000.0,91000.0,-71000.0,359000.0,
Net Income,310000.0,247000.0,91000.0,-71000.0,359000.0,
Net Income Including Noncontrolling Interests,310000.0,247000.0,91000.0,-71000.0,359000.0,
Net Income Continuous Operations,310000.0,247000.0,91000.0,-71000.0,359000.0,
Tax Provision,109000.0,227000.0,58000.0,-21000.0,126000.0,
Pretax Income,419000.0,474000.0,149000.0,-92000.0,485000.0,
Other Income Expense,-4000.0,-7000.0,-7000.0,-45000.0,18000.0,
Gain On Sale Of Security,-4000.0,-7000.0,-7000.0,-45000.0,18000.0,
Net Non Operating Interest Income Expense,88000.0,84000.0,83000.0,70000.0,0.0,
Interest Expense Non Operating,2000.0,3000.0,3000.0,6000.0,0.0,
Interest Income Non Operating,90000.0,87000.0,86000.0,,0.0,1000.0
Operating Income,335000.0,397000.0,73000.0,-117000.0,467000.0,
Operating Expense,4234000.0,4194000.0,4098000.0,3880000.0,4005000.0,
Other Operating Expenses,171000.0,233000.0,253000.0,227000.0,248000.0,
Depreciation Amortization Depletion Income Statement,45000.0,44000.0,44000.0,46000.0,55000.0,
Depreciation And Amortization In Income Statement,45000.0,44000.0,44000.0,46000.0,55000.0,
Selling General And Administration,4018000.0,3917000.0,3801000.0,3607000.0,3702000.0,
General And Administrative Expense,4018000.0,3917000.0,3801000.0,3607000.0,3702000.0,
Other Gand A,919000.0,870000.0,835000.0,828000.0,859000.0,
Salaries And Wages,3099000.0,3047000.0,2966000.0,2779000.0,2843000.0,
Total Revenue,4569000.0,4591000.0,4171000.0,3763000.0,4472000.0,
Operating Revenue,4569000.0,4591000.0,4171000.0,3763000.0,4472000.0,
