,2024-09-30,2024-06-30,2024-03-31,2023-12-31,2023-09-30
Tax Effect Of Unusual Items,398160.0,-610260.0,-69930.0,-170871.244635,-1441020.0
Tax Rate For Calcs,0.21,0.21,0.21,0.148069,0.21
Normalized EBITDA,-3332000.0,-4483000.0,-2060000.0,1149000.0,-9940000.0
Total Unusual Items,1896000.0,-2906000.0,-333000.0,-1154000.0,-6862000.0
Total Unusual Items Excluding Goodwill,1896000.0,-2906000.0,-333000.0,-1154000.0,-6862000.0
Net Income From Continuing Operation Net Minority Interest,-6993000.0,-11255000.0,-6392000.0,-3176000.0,-20310000.0
Reconciled Depreciation,3484000.0,3512000.0,3486000.0,3499000.0,3137000.0
Reconciled Cost Of Revenue,18813000.0,18751000.0,17420000.0,17770000.0,17950000.0
EBITDA,-1436000.0,-7389000.0,-2393000.0,-5000.0,-16802000.0
EBIT,-4920000.0,-10901000.0,-5879000.0,-3504000.0,-19939000.0
Net Interest Income,525000.0,2477000.0,2458000.0,2464000.0,2338000.0
Interest Expense,1804000.0,222000.0,223000.0,224000.0,226000.0
Interest Income,2433000.0,3196000.0,3178000.0,3183000.0,3059000.0
Normalized Income,-8490840.0,-8959260.0,-6128930.0,-2192871.244635,-14889020.0
Net Income From Continuing And Discontinued Operation,-6993000.0,-11255000.0,-6392000.0,-3176000.0,-20310000.0
Total Expenses,92713000.0,92411000.0,88255000.0,88684000.0,93385000.0
Total Operating Income As Reported,-19217000.0,-13488000.0,-8228000.0,-5689000.0,-22202000.0
Diluted Average Shares,77869000.0,77456000.0,76626000.0,76226000.0,75387000.0
Basic Average Shares,77869000.0,77456000.0,76626000.0,76226000.0,75387000.0
Diluted EPS,-0.09,-0.15,-0.08,-0.04,-0.27
Basic EPS,-0.09,-0.15,-0.08,-0.04,-0.27
Diluted NI Availto Com Stockholders,-6993000.0,-11255000.0,-6392000.0,-3176000.0,-20310000.0
Net Income Common Stockholders,-6993000.0,-11255000.0,-6392000.0,-3176000.0,-20310000.0
Net Income,-6993000.0,-11255000.0,-6392000.0,-3176000.0,-20310000.0
Net Income Including Noncontrolling Interests,-6993000.0,-11255000.0,-6392000.0,-3176000.0,-20310000.0
Net Income Continuous Operations,-6993000.0,-11255000.0,-6392000.0,-3176000.0,-20310000.0
Tax Provision,269000.0,132000.0,290000.0,-552000.0,145000.0
Pretax Income,-6724000.0,-11123000.0,-6102000.0,-3728000.0,-20165000.0
Other Income Expense,1754000.0,-3017000.0,-665000.0,-1657000.0,-7163000.0
Other Non Operating Income Expenses,-142000.0,-111000.0,-332000.0,-503000.0,-301000.0
Special Income Charges,1896000.0,-2906000.0,-333000.0,-1154000.0,-6862000.0
Other Special Charges,-12110000.0,,,,
Restructuring And Mergern Acquisition,10214000.0,2906000.0,333000.0,1154000.0,6862000.0
Net Non Operating Interest Income Expense,525000.0,2477000.0,2458000.0,2464000.0,2338000.0
Total Other Finance Cost,104000.0,497000.0,497000.0,495000.0,495000.0
Interest Expense Non Operating,1804000.0,222000.0,223000.0,224000.0,226000.0
Interest Income Non Operating,2433000.0,3196000.0,3178000.0,3183000.0,3059000.0
Operating Income,-9003000.0,-10582000.0,-7895000.0,-4535000.0,-15340000.0
Operating Expense,72850000.0,72600000.0,69816000.0,69738000.0,74331000.0
Depreciation Amortization Depletion Income Statement,2434000.0,2452000.0,2467000.0,2323000.0,2033000.0
Depreciation And Amortization In Income Statement,2434000.0,2452000.0,2467000.0,2323000.0,2033000.0
Amortization,2434000.0,2452000.0,2467000.0,2323000.0,2033000.0
Amortization Of Intangibles Income Statement,2434000.0,2452000.0,2467000.0,2323000.0,2033000.0
Research And Development,20841000.0,20287000.0,19988000.0,19509000.0,21703000.0
Selling General And Administration,49575000.0,49861000.0,47361000.0,47906000.0,50595000.0
Selling And Marketing Expense,33140000.0,34425000.0,32432000.0,34332000.0,36253000.0
General And Administrative Expense,16435000.0,15436000.0,14929000.0,13574000.0,14342000.0
Other Gand A,16435000.0,15436000.0,14929000.0,13574000.0,14342000.0
Gross Profit,63847000.0,62018000.0,61921000.0,65203000.0,58991000.0
Cost Of Revenue,19863000.0,19811000.0,18439000.0,18946000.0,19054000.0
Total Revenue,83710000.0,81829000.0,80360000.0,84149000.0,78045000.0
Operating Revenue,83710000.0,81829000.0,80360000.0,84149000.0,78045000.0
