,2024-09-30,2024-06-30,2024-03-31,2023-12-31,2023-09-30
Tax Effect Of Unusual Items,-799095.78,-301417.2,-57544.771483,-318751.86,-188149.403913
Tax Rate For Calcs,0.21,0.21,0.158918,0.21,0.207918
Normalized EBITDA,5663783.0,896467.0,3218388.0,4577030.0,3261006.0
Total Unusual Items,-3805218.0,-1435320.0,-362103.0,-1517866.0,-904923.0
Total Unusual Items Excluding Goodwill,-3805218.0,-1435320.0,-362103.0,-1517866.0,-904923.0
Net Income From Continuing Operation Net Minority Interest,-3165139.0,-3596398.0,946979.0,-11041599.0,-716273.0
Reconciled Depreciation,1239234.0,1523812.0,1403906.0,1688674.0,2349207.0
Reconciled Cost Of Revenue,2823266.0,2826673.0,2716076.0,2872262.0,2604099.0
EBITDA,1858565.0,-538853.0,2856285.0,3059164.0,2356083.0
EBIT,619331.0,-2062666.0,1452379.0,1370490.0,6876.0
Normalized Income,-159016.78,-2462495.2,1251537.228517,-9842484.86,500.596087
Net Income From Continuing And Discontinued Operation,-3165139.0,-3596398.0,946979.0,-11041599.0,-716273.0
Total Expenses,29579159.0,32323227.0,28269787.0,29243913.0,29467073.0
Total Operating Income As Reported,-3185887.0,-3497986.0,1090276.0,-147376.0,-898047.0
Diluted Average Shares,15192379.0,15206238.0,15011286.0,14933539.0,15015953.0
Basic Average Shares,14959132.0,14950082.0,14801354.0,14753079.0,14790663.0
Diluted EPS,-0.21,-0.24,0.06,-0.75,-0.05
Basic EPS,-0.21,-0.24,0.06,-0.75,-0.05
Diluted NI Availto Com Stockholders,-3165139.0,-3596398.0,946979.0,-11041599.0,-716273.0
Net Income Common Stockholders,-3165139.0,-3596398.0,946979.0,-11041599.0,-716273.0
Net Income,-3165139.0,-3596398.0,946979.0,-11041599.0,-716273.0
Net Income Including Noncontrolling Interests,-3165139.0,-3596398.0,946979.0,-11041599.0,-716273.0
Net Income Continuous Operations,-3165139.0,-3596398.0,946979.0,-11041599.0,-716273.0
Tax Provision,62585.0,178322.0,178927.0,10897667.0,-188018.0
Pretax Income,-3102554.0,-3418076.0,1125906.0,-143932.0,-904291.0
Other Income Expense,-3721885.0,-1355410.0,-326473.0,-1514422.0,-911167.0
Other Non Operating Income Expenses,83333.0,79910.0,35630.0,3444.0,-6244.0
Special Income Charges,-3805218.0,-1435320.0,-362103.0,-1517866.0,-904923.0
Gain On Sale Of Ppe,-3805218.0,-1435320.0,-362103.0,-1517866.0,-904923.0
Operating Income,619331.0,-2062666.0,1452379.0,1370490.0,6876.0
Operating Expense,26755892.0,29496555.0,25553711.0,26371651.0,26862973.0
Depreciation Amortization Depletion Income Statement,1239233.0,1523813.0,1403906.0,1688674.0,2349206.0
Depreciation And Amortization In Income Statement,1239233.0,1523813.0,1403906.0,1688674.0,2349206.0
Selling General And Administration,25516659.0,27972742.0,24149805.0,24682977.0,24513767.0
Selling And Marketing Expense,4762395.0,5401834.0,3886113.0,3372911.0,4301017.0
General And Administrative Expense,20754264.0,22570908.0,20263692.0,21310066.0,20212750.0
Other Gand A,20754264.0,22570908.0,20263692.0,21310066.0,20212750.0
Gross Profit,27375223.0,27433889.0,27006090.0,27742141.0,26869849.0
Cost Of Revenue,2823267.0,2826672.0,2716076.0,2872262.0,2604100.0
Total Revenue,30198490.0,30260561.0,29722166.0,30614403.0,29473949.0
Operating Revenue,29791363.0,29870041.0,29334173.0,30205361.0,29131806.0
