,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,77910.0,-15540.0,-1413510.0,44100.0,4176340.097186,,
Tax Rate For Calcs,0.21,0.21,0.21,0.21,0.248385,,
Normalized EBITDA,45837000.0,55487000.0,73725000.0,90973000.0,54889000.0,,
Total Unusual Items,371000.0,-74000.0,-6731000.0,210000.0,16814000.0,,
Total Unusual Items Excluding Goodwill,371000.0,-74000.0,-6731000.0,210000.0,16814000.0,,
Net Income From Continuing Operation Net Minority Interest,8380000.0,7730000.0,11663000.0,10990000.0,28151000.0,,
Reconciled Depreciation,28273000.0,30305000.0,37047000.0,47031000.0,33132000.0,,
Reconciled Cost Of Revenue,100546000.0,75111000.0,73688000.0,89355000.0,125098000.0,,
EBITDA,46208000.0,55413000.0,66994000.0,91183000.0,71703000.0,,
EBIT,17935000.0,25108000.0,29947000.0,44152000.0,38571000.0,,
Net Interest Income,-2572000.0,-1295000.0,-1092000.0,-588000.0,-1117000.0,,
Interest Expense,2572000.0,1295000.0,1092000.0,588000.0,1117000.0,,
Normalized Income,8086910.0,7788460.0,16980490.0,10824100.0,15513340.097186,,
Net Income From Continuing And Discontinued Operation,8380000.0,7730000.0,11663000.0,10990000.0,28151000.0,,
Total Expenses,111562000.0,84135000.0,83214000.0,96251000.0,132557000.0,,
Total Operating Income As Reported,17182000.0,26194000.0,38507000.0,44083000.0,20400000.0,,
Diluted Average Shares,103958000.0,103785000.0,103812000.0,103842000.0,103676000.0,,
Basic Average Shares,103936000.0,103758000.0,103743000.0,103743000.0,103528000.0,,
Diluted EPS,0.08,0.07,0.11,0.1,0.27,,
Basic EPS,0.08,0.07,0.11,0.1,0.27,,
Diluted NI Availto Com Stockholders,8280000.0,7632000.0,11440000.0,10845000.0,27844000.0,,
Average Dilution Earnings,0.0,0.0,0.0,0.0,0.0,,
Net Income Common Stockholders,8280000.0,7632000.0,11440000.0,10845000.0,27844000.0,,
Otherunder Preferred Stock Dividend,100000.0,98000.0,223000.0,145000.0,307000.0,,
Net Income,8380000.0,7730000.0,11663000.0,10990000.0,28151000.0,,
Net Income Including Noncontrolling Interests,8380000.0,7730000.0,11663000.0,10990000.0,28151000.0,,
Net Income Discontinuous Operations,,,,,,,0.0
Net Income Continuous Operations,8380000.0,7730000.0,11663000.0,10990000.0,28151000.0,,
Tax Provision,6983000.0,16083000.0,17192000.0,32574000.0,9303000.0,,
Pretax Income,15363000.0,23813000.0,28855000.0,43564000.0,37454000.0,,
Other Income Expense,724000.0,-1086000.0,-8560000.0,69000.0,14830000.0,,
Other Non Operating Income Expenses,353000.0,-1012000.0,-1829000.0,-141000.0,-1984000.0,,
Special Income Charges,-29000.0,,-6366000.0,0.0,16557000.0,-1313000.0,
Gain On Sale Of Ppe,,,0.0,0.0,0.0,,-1837000.0
Write Off,29000.0,,,,3341000.0,,
Restructuring And Mergern Acquisition,0.0,,6366000.0,0.0,-19898000.0,1313000.0,
Gain On Sale Of Security,400000.0,-74000.0,-365000.0,210000.0,257000.0,,
Net Non Operating Interest Income Expense,-2572000.0,-1295000.0,-1092000.0,-588000.0,-1117000.0,,
Interest Expense Non Operating,2572000.0,1295000.0,1092000.0,588000.0,1117000.0,,
Operating Income,17211000.0,26194000.0,38507000.0,44083000.0,23741000.0,,
Operating Expense,11016000.0,9024000.0,9526000.0,6896000.0,7459000.0,,
Other Operating Expenses,2520000.0,,-10000.0,-102000.0,-132000.0,214000.0,
Provision For Doubtful Accounts,,-27000.0,1082000.0,69000.0,,1812000.0,
Selling General And Administration,8496000.0,9051000.0,8454000.0,6929000.0,7591000.0,,
General And Administrative Expense,8496000.0,9051000.0,8454000.0,6929000.0,7591000.0,,
Other Gand A,8496000.0,9051000.0,8454000.0,6929000.0,7591000.0,,
Gross Profit,28227000.0,35218000.0,48033000.0,50979000.0,31200000.0,,
Cost Of Revenue,100546000.0,75111000.0,73688000.0,89355000.0,125098000.0,,
Total Revenue,128773000.0,110329000.0,121721000.0,140334000.0,156298000.0,,
Operating Revenue,129192000.0,110329000.0,121721000.0,140334000.0,156733000.0,,
