,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,-1432399.276261,43776.364801,1387381.895967,2489188.388767,-3909.787409,,
Tax Rate For Calcs,0.139978,0.071497,0.109434,0.295223,0.010811,,
Normalized EBITDA,13065948.0,4684813.0,6169362.0,-2784259.0,5593735.0,,
Total Unusual Items,-10233011.0,612286.0,12677747.0,8431564.0,-361647.0,,
Total Unusual Items Excluding Goodwill,-10233011.0,612286.0,12677747.0,8431564.0,-361647.0,,
Net Income From Continuing Operation Net Minority Interest,-2320083.0,-669285.0,5345986.0,-1595136.0,-2235219.0,,
Reconciled Depreciation,7572869.0,7369979.0,7240057.0,6986466.0,6902926.0,,
Reconciled Cost Of Revenue,8104553.0,7648968.0,6993588.0,7699258.0,7165136.0,,
EBITDA,2832937.0,5297099.0,18847109.0,5647305.0,5232088.0,,
EBIT,-4739932.0,-2072880.0,11607052.0,-1339161.0,-1670838.0,,
Net Interest Income,-330989.0,-238802.0,-279859.0,-135117.0,-54595.0,,
Interest Expense,573078.0,541720.0,481101.0,466744.0,368370.0,,
Interest Income,242089.0,302918.0,201242.0,331627.0,313775.0,,
Normalized Income,6480528.723739,-1237794.635199,-5944379.104033,-7537511.611233,-1877481.787409,,
Net Income From Continuing And Discontinued Operation,-2320083.0,-669285.0,5345986.0,-1595136.0,-2235219.0,,
Total Expenses,29100261.0,28404173.0,28495118.0,28444505.0,31668136.0,,
Total Operating Income As Reported,-820490.0,-797403.0,-1272560.0,-740022.0,-4396615.0,,
Diluted Average Shares,31453434.0,31428298.0,,31432515.0,31853692.0,31331597.0,
Basic Average Shares,31453434.0,31428298.0,,31432515.0,31853692.0,31331597.0,
Diluted EPS,-0.07,-0.02,,-0.05,-0.07,-0.09,
Basic EPS,-0.07,-0.02,,-0.05,-0.07,-0.09,
Diluted NI Availto Com Stockholders,-2320083.0,-669285.0,5345986.0,-1595136.0,-2235219.0,,
Net Income Common Stockholders,-2320083.0,-669285.0,5345986.0,-1595136.0,-2235219.0,,
Net Income,-2320083.0,-669285.0,5345986.0,-1595136.0,-2235219.0,,
Minority Interests,2249221.0,1758380.0,-4562403.0,-322375.0,-218057.0,,
Net Income Including Noncontrolling Interests,-4569304.0,-2427665.0,9908389.0,-1272761.0,-2017162.0,,
Net Income Continuous Operations,-4569304.0,-2427665.0,9908389.0,-1272761.0,-2017162.0,,
Tax Provision,-743706.0,-186935.0,1217562.0,-533144.0,-22046.0,,
Pretax Income,-5313010.0,-2614600.0,11125951.0,-1805905.0,-2039208.0,,
Other Income Expense,-4085430.0,-1702119.0,11967477.0,-927219.0,2595740.0,,
Special Income Charges,76101.0,-123724.0,-710893.0,3547.0,183738.0,,
Gain On Sale Of Ppe,76101.0,-123724.0,-710893.0,3547.0,183738.0,,
Gain On Sale Of Business,,,,,,,0.0
Earnings From Equity Interest,6147581.0,-2314405.0,-710270.0,-9358783.0,2957387.0,,
Gain On Sale Of Security,-10309112.0,736010.0,13388640.0,8428017.0,-545385.0,,
Net Non Operating Interest Income Expense,-330989.0,-238802.0,-279859.0,-135117.0,-54595.0,,
Interest Expense Non Operating,573078.0,541720.0,481101.0,466744.0,368370.0,,
Interest Income Non Operating,242089.0,302918.0,201242.0,331627.0,313775.0,,
Operating Income,-896591.0,-673679.0,-561667.0,-743569.0,-4580353.0,,
Operating Expense,19532915.0,19323233.0,19973243.0,19432443.0,23056214.0,,
Other Operating Expenses,54236.0,53976.0,54667.0,55000.0,56134.0,,
Depreciation Amortization Depletion Income Statement,6110076.0,5938007.0,5711770.0,5673662.0,5456140.0,,
Depreciation And Amortization In Income Statement,6110076.0,5938007.0,5711770.0,5673662.0,5456140.0,,
Amortization,1954877.0,1911130.0,1937950.0,1975174.0,1884074.0,,
Amortization Of Intangibles Income Statement,1954877.0,1911130.0,1937950.0,1975174.0,1884074.0,,
Depreciation Income Statement,4155199.0,4026877.0,3773820.0,3698488.0,3572066.0,,
Selling General And Administration,13368603.0,13331250.0,14206806.0,13703781.0,17543940.0,,
General And Administrative Expense,13368603.0,13331250.0,14206806.0,13703781.0,17543940.0,,
Other Gand A,4714723.0,4521140.0,4825343.0,5391899.0,5723003.0,,
Salaries And Wages,8653880.0,8810110.0,9381463.0,8311882.0,11820937.0,,
Gross Profit,18636324.0,18649554.0,19411576.0,18688874.0,18475861.0,,
Cost Of Revenue,9567346.0,9080940.0,8521875.0,9012062.0,8611922.0,,
Total Revenue,28203670.0,27730494.0,27933451.0,27700936.0,27087783.0,,
Operating Revenue,28203670.0,27730494.0,27933451.0,27700936.0,27087783.0,,
