,2024-06-30,2024-03-31,2023-12-31,2023-09-30,2023-06-30,2023-03-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.0,0.0,0.0,0.0,0.0,
Normalized EBITDA,-6352000.0,-9548000.0,-24962000.0,-20845000.0,-20997000.0,
Net Income From Continuing Operation Net Minority Interest,-5361000.0,-8426000.0,-23554000.0,-19196000.0,-19531000.0,
Reconciled Depreciation,12000.0,16000.0,44000.0,43000.0,42000.0,
EBITDA,-6352000.0,-9548000.0,-24962000.0,-20845000.0,-20997000.0,
EBIT,-6364000.0,-9564000.0,-25006000.0,-20888000.0,-21039000.0,
Normalized Income,-5361000.0,-8426000.0,-23554000.0,-19196000.0,-19531000.0,
Net Income From Continuing And Discontinued Operation,-5361000.0,-8426000.0,-23554000.0,-19196000.0,-19531000.0,
Total Expenses,6364000.0,9564000.0,25006000.0,20888000.0,21039000.0,
Total Operating Income As Reported,-6364000.0,-9564000.0,-25006000.0,-20888000.0,-21039000.0,
Diluted Average Shares,33420808.0,33420808.0,,33807945.0,30215321.0,25036410.0
Basic Average Shares,33420808.0,33420808.0,,33807945.0,30215321.0,25036410.0
Diluted EPS,-0.16,-0.25,,-0.57,-0.65,-0.6
Basic EPS,-0.16,-0.25,,-0.57,-0.65,-0.6
Diluted NI Availto Com Stockholders,-5361000.0,-8426000.0,-23554000.0,-19196000.0,-19531000.0,
Net Income Common Stockholders,-5361000.0,-8426000.0,-23554000.0,-19196000.0,-19531000.0,
Net Income,-5361000.0,-8426000.0,-23554000.0,-19196000.0,-19531000.0,
Net Income Including Noncontrolling Interests,-5361000.0,-8426000.0,-23554000.0,-19196000.0,-19531000.0,
Net Income Continuous Operations,-5361000.0,-8426000.0,-23554000.0,-19196000.0,-19531000.0,
Pretax Income,-5361000.0,-8426000.0,-23554000.0,-19196000.0,-19531000.0,
Other Income Expense,1003000.0,1138000.0,1452000.0,1692000.0,1508000.0,
Other Non Operating Income Expenses,1003000.0,1138000.0,1452000.0,1692000.0,1508000.0,
Operating Income,-6364000.0,-9564000.0,-25006000.0,-20888000.0,-21039000.0,
Operating Expense,6364000.0,9564000.0,25006000.0,20888000.0,21039000.0,
Research And Development,590000.0,4942000.0,17604000.0,13622000.0,14400000.0,
Selling General And Administration,5774000.0,4622000.0,7402000.0,7266000.0,6639000.0,
General And Administrative Expense,5774000.0,4622000.0,7402000.0,7266000.0,6639000.0,
Other Gand A,5774000.0,4622000.0,7402000.0,7266000.0,6639000.0,
Total Revenue,0.0,0.0,0.0,0.0,0.0,
Operating Revenue,0.0,0.0,0.0,0.0,0.0,
