,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.263,0.278,0.231383,0.264,0.264
Normalized EBITDA,493700000.0,414700000.0,455000000.0,423500000.0,448800000.0
Net Income From Continuing Operation Net Minority Interest,191300000.0,133100000.0,174000000.0,141300000.0,163900000.0
Reconciled Depreciation,179300000.0,176400000.0,173700000.0,173400000.0,166900000.0
Reconciled Cost Of Revenue,662700000.0,654900000.0,612800000.0,640900000.0,628800000.0
EBITDA,493700000.0,414700000.0,455000000.0,423500000.0,448800000.0
EBIT,314400000.0,238300000.0,281300000.0,250100000.0,281900000.0
Net Interest Income,-53100000.0,-52900000.0,-55700000.0,-56300000.0,-57300000.0
Interest Expense,53100000.0,52900000.0,55700000.0,56300000.0,57300000.0
Normalized Income,191300000.0,133100000.0,174000000.0,141300000.0,163900000.0
Net Income From Continuing And Discontinued Operation,191300000.0,133100000.0,174000000.0,141300000.0,163900000.0
Total Expenses,1226200000.0,1206200000.0,1131300000.0,1194700000.0,1148300000.0
Total Operating Income As Reported,310800000.0,235800000.0,288100000.0,247100000.0,282200000.0
Diluted Average Shares,125000000.0,125100000.0,125100000.0,125200000.0,124800000.0
Basic Average Shares,124000000.0,124100000.0,124000000.0,123900000.0,123700000.0
Diluted EPS,1.53,1.06,1.39,1.13,1.31
Basic EPS,1.54,1.07,1.4,1.14,1.32
Diluted NI Availto Com Stockholders,191300000.0,133100000.0,174000000.0,141300000.0,163900000.0
Net Income Common Stockholders,191300000.0,133100000.0,174000000.0,141300000.0,163900000.0
Net Income,191300000.0,133100000.0,174000000.0,141300000.0,163900000.0
Minority Interests,-1300000.0,-700000.0,600000.0,-1400000.0,-1300000.0
Net Income Including Noncontrolling Interests,192600000.0,133800000.0,173400000.0,142700000.0,165200000.0
Net Income Continuous Operations,192600000.0,133800000.0,173400000.0,142700000.0,165200000.0
Tax Provision,68700000.0,51600000.0,52200000.0,51100000.0,59400000.0
Pretax Income,261300000.0,185400000.0,225600000.0,193800000.0,224600000.0
Other Income Expense,3600000.0,2500000.0,-6800000.0,3000000.0,-300000.0
Other Non Operating Income Expenses,3600000.0,2500000.0,-6800000.0,3000000.0,-300000.0
Net Non Operating Interest Income Expense,-53100000.0,-52900000.0,-55700000.0,-56300000.0,-57300000.0
Interest Expense Non Operating,53100000.0,52900000.0,55700000.0,56300000.0,57300000.0
Operating Income,310800000.0,235800000.0,288100000.0,247100000.0,282200000.0
Operating Expense,561600000.0,549500000.0,516300000.0,549500000.0,517400000.0
Depreciation Amortization Depletion Income Statement,177400000.0,174600000.0,171500000.0,169100000.0,164800000.0
Depreciation And Amortization In Income Statement,177400000.0,174600000.0,171500000.0,169100000.0,164800000.0
Selling General And Administration,384200000.0,374900000.0,344800000.0,380400000.0,352600000.0
Gross Profit,872400000.0,785300000.0,804400000.0,796600000.0,799600000.0
Cost Of Revenue,664600000.0,656700000.0,615000000.0,645200000.0,630900000.0
Total Revenue,1537000000.0,1442000000.0,1419400000.0,1441800000.0,1430500000.0
Operating Revenue,1537000000.0,1442000000.0,1419400000.0,1441800000.0,1430500000.0
