,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,0.0,0.0,-1169910.0,73840.0,0.0,,
Tax Rate For Calcs,0.091761,0.21,0.21,0.052,0.269629,,
Normalized EBITDA,80049000.0,45640000.0,106468000.0,37952000.0,52380000.0,,
Total Unusual Items,,,-5571000.0,1420000.0,-994000.0,2861000.0,3321000.0
Total Unusual Items Excluding Goodwill,,,-5571000.0,1420000.0,-994000.0,2861000.0,3321000.0
Net Income From Continuing Operation Net Minority Interest,40314000.0,2567000.0,61731000.0,-12426000.0,5014000.0,,
Reconciled Depreciation,30630000.0,33572000.0,33703000.0,45118000.0,37663000.0,,
Reconciled Cost Of Revenue,935734000.0,862874000.0,874579000.0,888255000.0,819518000.0,,
EBITDA,80049000.0,45640000.0,100897000.0,39372000.0,52380000.0,,
EBIT,49419000.0,12068000.0,67194000.0,-5746000.0,14717000.0,,
Net Interest Income,-5032000.0,-6150000.0,36767000.0,36885000.0,-7852000.0,,
Interest Expense,5032000.0,6150000.0,6659000.0,7362000.0,7852000.0,,
Interest Income,,,43426000.0,44247000.0,40079000.0,38552000.0,40299000.0
Normalized Income,40314000.0,2567000.0,66132090.0,-13772160.0,5014000.0,,
Net Income From Continuing And Discontinued Operation,40314000.0,2567000.0,61731000.0,-12426000.0,5014000.0,,
Total Expenses,1585753000.0,1479021000.0,1522325000.0,1579379000.0,1463072000.0,,
Total Operating Income As Reported,2430000.0,-28849000.0,27952000.0,-56687000.0,-27226000.0,,
Diluted Average Shares,422953000.0,424024000.0,,412229000.0,411969000.0,401553000.0,
Basic Average Shares,417242000.0,419047000.0,,412229000.0,406512000.0,401553000.0,
Diluted EPS,0.1,0.01,,-0.03,0.01,-0.08,
Basic EPS,0.1,0.01,,-0.03,0.01,-0.08,
Diluted NI Availto Com Stockholders,40314000.0,2567000.0,61731000.0,-12426000.0,5014000.0,,
Net Income Common Stockholders,40314000.0,2567000.0,61731000.0,-12426000.0,5014000.0,,
Net Income,40314000.0,2567000.0,61731000.0,-12426000.0,5014000.0,,
Net Income Including Noncontrolling Interests,40314000.0,2567000.0,61731000.0,-12426000.0,5014000.0,,
Net Income Continuous Operations,40314000.0,2567000.0,61731000.0,-12426000.0,5014000.0,,
Tax Provision,4073000.0,3351000.0,-1196000.0,-682000.0,1851000.0,,
Pretax Income,44387000.0,5918000.0,60535000.0,-13108000.0,6865000.0,,
Other Income Expense,46989000.0,40917000.0,-4184000.0,6694000.0,41943000.0,,
Other Non Operating Income Expenses,46989000.0,40917000.0,1387000.0,5274000.0,41943000.0,,
Special Income Charges,,,,,,5100000.0,0.0
Other Special Charges,,,,,,-5100000.0,
Write Off,,,,,,,0.0
Earnings From Equity Interest,,,0.0,0.0,0.0,,0.0
Gain On Sale Of Security,,,-5571000.0,1420000.0,-994000.0,-2239000.0,3321000.0
Net Non Operating Interest Income Expense,-5032000.0,-6150000.0,36767000.0,36885000.0,-7852000.0,,
Interest Expense Non Operating,5032000.0,6150000.0,6659000.0,7362000.0,7852000.0,,
Interest Income Non Operating,,,43426000.0,44247000.0,40079000.0,38552000.0,40299000.0
Operating Income,2430000.0,-28849000.0,27952000.0,-56687000.0,-27226000.0,,
Operating Expense,650019000.0,616147000.0,647746000.0,691124000.0,643554000.0,,
Other Operating Expenses,117433000.0,106335000.0,107583000.0,117462000.0,115734000.0,,
Research And Development,109325000.0,112495000.0,93796000.0,104447000.0,98807000.0,,
Selling General And Administration,423261000.0,397317000.0,446367000.0,469215000.0,429013000.0,,
Selling And Marketing Expense,190922000.0,182017000.0,251351000.0,215779000.0,176370000.0,,
General And Administrative Expense,232339000.0,215300000.0,195016000.0,253436000.0,252643000.0,,
Other Gand A,232339000.0,215300000.0,195016000.0,253436000.0,252643000.0,,
Gross Profit,652449000.0,587298000.0,675698000.0,634437000.0,616328000.0,,
Cost Of Revenue,935734000.0,862874000.0,874579000.0,888255000.0,819518000.0,,
Total Revenue,1588183000.0,1450172000.0,1550277000.0,1522692000.0,1435846000.0,,
Operating Revenue,1588183000.0,1450172000.0,1550277000.0,1522692000.0,1435846000.0,,
