,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.0,0.0,0.0,0.0,0.0,
Normalized EBITDA,-3711000.0,-3006000.0,-3404000.0,-3277000.0,-2497000.0,
Total Unusual Items,0.0,,,,0.0,
Total Unusual Items Excluding Goodwill,0.0,,,,0.0,
Net Income From Continuing Operation Net Minority Interest,-3500000.0,-2601000.0,-3392000.0,-3215000.0,-2465000.0,
Reconciled Depreciation,12000.0,15000.0,26000.0,23000.0,14000.0,
EBITDA,-3711000.0,-3006000.0,-3404000.0,-3277000.0,-2497000.0,
EBIT,-3723000.0,-3021000.0,-3430000.0,-3300000.0,-2511000.0,
Net Interest Income,223000.0,104000.0,38000.0,85000.0,46000.0,
Interest Income,223000.0,104000.0,,,46000.0,13000.0
Normalized Income,-3500000.0,-2601000.0,-3392000.0,-3215000.0,-2465000.0,
Net Income From Continuing And Discontinued Operation,-3500000.0,-2601000.0,-3392000.0,-3215000.0,-2465000.0,
Total Expenses,3723000.0,3021000.0,3430000.0,3300000.0,2511000.0,
Total Operating Income As Reported,-3723000.0,-3021000.0,-3430000.0,-3300000.0,-2511000.0,
Diluted Average Shares,36488014.0,31085606.0,,16471419.0,14846584.0,14055973.0
Basic Average Shares,36488014.0,31085606.0,,16471419.0,14846584.0,14055973.0
Diluted EPS,-0.1,-0.08,,-0.2,-0.17,-0.17
Basic EPS,-0.1,-0.08,,-0.2,-0.17,-0.17
Diluted NI Availto Com Stockholders,-3500000.0,-2601000.0,-3392000.0,-3215000.0,-2465000.0,
Net Income Common Stockholders,-3500000.0,-2601000.0,-3392000.0,-3215000.0,-2465000.0,
Net Income,-3500000.0,-2601000.0,-3392000.0,-3215000.0,-2465000.0,
Net Income Including Noncontrolling Interests,-3500000.0,-2601000.0,-3392000.0,-3215000.0,-2465000.0,
Net Income Continuous Operations,-3500000.0,-2601000.0,-3392000.0,-3215000.0,-2465000.0,
Pretax Income,-3500000.0,-2601000.0,-3392000.0,-3215000.0,-2465000.0,
Other Income Expense,,316000.0,,,,
Other Non Operating Income Expenses,,316000.0,,,,
Special Income Charges,0.0,,,,0.0,
Net Non Operating Interest Income Expense,223000.0,104000.0,38000.0,85000.0,46000.0,
Total Other Finance Cost,,,-38000.0,-85000.0,,-13000.0
Interest Income Non Operating,223000.0,104000.0,,,46000.0,13000.0
Operating Income,-3723000.0,-3021000.0,-3430000.0,-3300000.0,-2511000.0,
Operating Expense,3723000.0,3021000.0,3430000.0,3300000.0,2511000.0,
Research And Development,2111000.0,1459000.0,1984000.0,2060000.0,1417000.0,
Selling General And Administration,1612000.0,1562000.0,1372000.0,1240000.0,1094000.0,
General And Administrative Expense,1612000.0,1562000.0,1372000.0,1240000.0,1094000.0,
Other Gand A,1612000.0,1562000.0,-2121000.0,1240000.0,1094000.0,
Total Revenue,0.0,0.0,0.0,0.0,0.0,
Operating Revenue,0.0,0.0,0.0,0.0,0.0,
