,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,60480015.0,5240162.165069,-3941927.548249,-158247.634857,19965600.0
Tax Rate For Calcs,0.295,0.285272,0.228042,0.095618,0.295
Normalized EBITDA,-145492000.0,382441000.0,163594000.0,131232000.0,-29495000.0
Total Unusual Items,205017000.0,18369000.0,-17286000.0,-1655000.0,67680000.0
Total Unusual Items Excluding Goodwill,205017000.0,18369000.0,-17286000.0,-1655000.0,67680000.0
Net Income From Continuing Operation Net Minority Interest,33115000.0,238386000.0,70823000.0,61387000.0,-2485000.0
Reconciled Depreciation,,43815000.0,34399000.0,41503000.0,
Reconciled Cost Of Revenue,221048000.0,218054000.0,179322000.0,176894000.0,198176000.0
EBITDA,59525000.0,400810000.0,146308000.0,129577000.0,38185000.0
EBIT,59525000.0,356995000.0,111909000.0,88074000.0,38185000.0
Net Interest Income,-3195000.0,-9315000.0,-13182000.0,-12253000.0,4642000.0
Interest Expense,677000.0,12969000.0,15431000.0,13977000.0,-3895000.0
Interest Income,3317000.0,3654000.0,2249000.0,1724000.0,2630000.0
Normalized Income,-111421985.0,225257162.165069,84167072.451751,62883752.365143,-50199400.0
Net Income From Continuing And Discontinued Operation,33614000.0,236927000.0,70720000.0,61428000.0,-9772000.0
Total Expenses,331606000.0,249549000.0,209902000.0,198014000.0,299915000.0
Total Operating Income As Reported,45921000.0,286308000.0,66554000.0,46872000.0,60113000.0
Diluted Average Shares,,253986867.0,253986867.0,253986867.0,253986867.0
Basic Average Shares,,253986867.0,253986867.0,253986867.0,253986867.0
Diluted EPS,,0.93,0.28,0.24,-0.04
Basic EPS,,0.93,0.28,0.24,-0.04
Diluted NI Availto Com Stockholders,33614000.0,236927000.0,70720000.0,61428000.0,-9772000.0
Net Income Common Stockholders,33614000.0,236927000.0,70720000.0,61428000.0,-9772000.0
Net Income,33614000.0,236927000.0,70720000.0,61428000.0,-9772000.0
Minority Interests,3204000.0,-7499000.0,-3654000.0,-5625000.0,499000.0
Net Income Including Noncontrolling Interests,30410000.0,244426000.0,74374000.0,67053000.0,-10271000.0
Net Income Discontinuous Operations,499000.0,-1459000.0,-103000.0,41000.0,-7287000.0
Net Income Continuous Operations,29911000.0,245885000.0,74477000.0,67012000.0,-2984000.0
Tax Provision,28937000.0,98141000.0,22001000.0,7085000.0,45064000.0
Pretax Income,58848000.0,344026000.0,96478000.0,74097000.0,42080000.0
Other Income Expense,94056000.0,271784000.0,42456000.0,37563000.0,143962000.0
Other Non Operating Income Expenses,-150619000.0,204751000.0,-649000.0,-1915000.0,37425000.0
Special Income Charges,,,,,0.0
Impairment Of Capital Assets,,,,,0.0
Earnings From Equity Interest,39658000.0,48664000.0,60391000.0,41133000.0,38857000.0
Gain On Sale Of Security,201972000.0,18369000.0,-17286000.0,-1655000.0,16170000.0
Net Non Operating Interest Income Expense,-3195000.0,-9315000.0,-13182000.0,-12253000.0,4642000.0
Interest Expense Non Operating,677000.0,12969000.0,15431000.0,13977000.0,-3895000.0
Interest Income Non Operating,3317000.0,3654000.0,2249000.0,1724000.0,2630000.0
Operating Income,-32013000.0,81557000.0,67203000.0,48787000.0,-46114000.0
Operating Expense,110558000.0,31495000.0,30580000.0,21120000.0,101739000.0
Other Operating Expenses,85661000.0,7542000.0,5615000.0,5568000.0,75114000.0
Selling General And Administration,20976000.0,23953000.0,24965000.0,15552000.0,22978000.0
Selling And Marketing Expense,5502000.0,7003000.0,6317000.0,5350000.0,5511000.0
General And Administrative Expense,15474000.0,16950000.0,18648000.0,10202000.0,17467000.0
Other Gand A,-27895000.0,16950000.0,18648000.0,10202000.0,-28109000.0
Gross Profit,78545000.0,113052000.0,97783000.0,69907000.0,55625000.0
Cost Of Revenue,221048000.0,218054000.0,179322000.0,176894000.0,198176000.0
Total Revenue,299593000.0,331106000.0,277105000.0,246801000.0,253801000.0
Operating Revenue,299593000.0,331106000.0,277105000.0,246801000.0,253801000.0
