,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.188665,0.217,0.156942,0.221,0.215235
Normalized EBITDA,409445000.0,351813000.0,297591000.0,340739000.0,299348000.0
Net Income From Continuing Operation Net Minority Interest,293989000.0,242677000.0,216149000.0,232841000.0,203298000.0
Reconciled Depreciation,35772000.0,34063000.0,33706000.0,34133000.0,32193000.0
Reconciled Cost Of Revenue,414725000.0,375048000.0,383628000.0,379505000.0,384419000.0
EBITDA,409445000.0,351813000.0,297591000.0,340739000.0,299348000.0
EBIT,373673000.0,317750000.0,263885000.0,306606000.0,267155000.0
Net Interest Income,-10694000.0,-6450000.0,-5299000.0,-4983000.0,-4745000.0
Interest Expense,11321000.0,7666000.0,7498000.0,7697000.0,8099000.0
Interest Income,627000.0,1216000.0,2199000.0,2714000.0,3354000.0
Normalized Income,293989000.0,242677000.0,216149000.0,232841000.0,203298000.0
Net Income From Continuing And Discontinued Operation,293989000.0,242677000.0,216149000.0,232841000.0,203298000.0
Total Expenses,736411000.0,681893000.0,692602000.0,671651000.0,739777000.0
Total Operating Income As Reported,373046000.0,316534000.0,261686000.0,303892000.0,263801000.0
Diluted Average Shares,80994000.0,81922000.0,82538000.0,83056000.0,83393000.0
Basic Average Shares,80413000.0,81319000.0,81846000.0,82304000.0,82630000.0
Diluted EPS,3.63,2.96,2.62,2.8,2.44
Basic EPS,3.66,2.98,2.64,2.83,2.46
Diluted NI Availto Com Stockholders,293989000.0,242677000.0,216149000.0,232841000.0,203298000.0
Net Income Common Stockholders,293989000.0,242677000.0,216149000.0,232841000.0,203298000.0
Net Income,293989000.0,242677000.0,216149000.0,232841000.0,203298000.0
Net Income Including Noncontrolling Interests,293989000.0,242677000.0,216149000.0,232841000.0,203298000.0
Net Income Continuous Operations,293989000.0,242677000.0,216149000.0,232841000.0,203298000.0
Tax Provision,68363000.0,67407000.0,40238000.0,66068000.0,55758000.0
Pretax Income,362352000.0,310084000.0,256387000.0,298909000.0,259056000.0
Net Non Operating Interest Income Expense,-10694000.0,-6450000.0,-5299000.0,-4983000.0,-4745000.0
Interest Expense Non Operating,11321000.0,7666000.0,7498000.0,7697000.0,8099000.0
Interest Income Non Operating,627000.0,1216000.0,2199000.0,2714000.0,3354000.0
Operating Income,373046000.0,316534000.0,261686000.0,303892000.0,263801000.0
Operating Expense,321686000.0,306845000.0,308974000.0,292146000.0,355358000.0
Research And Development,61898000.0,59061000.0,57729000.0,53978000.0,55450000.0
Selling General And Administration,259788000.0,247784000.0,251245000.0,238168000.0,299908000.0
Selling And Marketing Expense,161107000.0,156223000.0,150108000.0,146281000.0,142665000.0
General And Administrative Expense,98681000.0,91561000.0,101137000.0,91887000.0,157243000.0
Other Gand A,98681000.0,91561000.0,101137000.0,91887000.0,157243000.0
Gross Profit,694732000.0,623379000.0,570660000.0,596038000.0,619159000.0
Cost Of Revenue,414725000.0,375048000.0,383628000.0,379505000.0,384419000.0
Total Revenue,1109457000.0,998427000.0,954288000.0,975543000.0,1003578000.0
Operating Revenue,1109457000.0,998427000.0,954288000.0,975543000.0,1003578000.0
